Name,Replicate,AUC
Col-Pa,A1,13041808.8257924
Col-Pa,A2,21696923.9184499
Col-Pa,A3,20998477.9077951
Col-Pa,A4,24171579.5616566
Col-Pa,A5,31704783.1728027
Col-Pa,A6,21547990.4552391
Col-Pa,A7,30767373.5266252
Col-Pa,A8,23482094.5591087
Col-Pa,A9,15165886.8571923
Col-Pa,A10,21498023.7523048
Col-Pa,A11,26442099.629061
Col-Pa,A12,19742491.9015717
fls2/efr-Pa,A1,12687463.9384697
fls2/efr-Pa,A2,12710087.6673966
fls2/efr-Pa,A3,12776607.0625197
fls2/efr-Pa,A4,12719365.643486
fls2/efr-Pa,A5,12684366.23198
fls2/efr-Pa,A6,12795000.9357024
fls2/efr-Pa,A7,12724024.3571907
fls2/efr-Pa,A8,12868791.1510072
fls2/efr-Pa,A9,12945304.2423467
fls2/efr-Pa,A10,13166895.7888148
fls2/efr-Pa,A11,13362906.4934109
fls2/efr-Pa,A12,13495209.4018783
bak1-4-Pa,A1,16895810.553484
bak1-4-Pa,A2,18665205.4868039
bak1-4-Pa,A3,15549244.0804307
bak1-4-Pa,A4,13301339.644877
bak1-4-Pa,A5,16819131.8322133
bak1-4-Pa,A6,14045380.5862711
bak1-4-Pa,A7,14303469.1647337
bak1-4-Pa,A8,13919290.70492
bak1-4-Pa,A9,15106567.5948733
bak1-4-Pa,A10,15191393.8837362
bak1-4-Pa,A11,14151556.1077199
bak1-4-Pa,A12,14236790.9807202
bak1-5-Pa,A1,12695475.6374015
bak1-5-Pa,A2,12737141.7973759
bak1-5-Pa,A3,12833869.8277687
bak1-5-Pa,A4,12685972.1724739
bak1-5-Pa,A5,12743832.6376907
bak1-5-Pa,A6,12849313.3781628
bak1-5-Pa,A7,13031056.6152045
bak1-5-Pa,A8,12779084.9101559
bak1-5-Pa,A9,13008045.9875202
bak1-5-Pa,A10,13206230.5126037
bak1-5-Pa,A11,13313609.4467404
bak1-5-Pa,A12,13419195.5127498
Col-1471,A1,15287061.622915
Col-1471,A2,19592733.7293268
Col-1471,A3,15484018.2935861
Col-1471,A4,16088184.0390554
Col-1471,A5,15116107.6592015
Col-1471,A6,14524653.3879027
Col-1471,A7,14569388.0345561
Col-1471,A8,17372493.9124809
Col-1471,A9,16403187.4563614
Col-1471,A10,20544887.8982267
Col-1471,A11,17145449.2973792
Col-1471,A12,17337330.4165362
fls2/efr-1471,A1,12589279.5926666
fls2/efr-1471,A2,12595407.6763063
fls2/efr-1471,A3,12717252.8797283
fls2/efr-1471,A4,12827303.5296476
fls2/efr-1471,A5,12732895.2052224
fls2/efr-1471,A6,12775789.3664001
fls2/efr-1471,A7,12686790.1565942
fls2/efr-1471,A8,12648209.8000271
fls2/efr-1471,A9,12859053.9707744
fls2/efr-1471,A10,13178908.0080544
fls2/efr-1471,A11,13244476.1226263
fls2/efr-1471,A12,13196297.7014625
bak1-4-1471,A1,12886539.1562366
bak1-4-1471,A2,12645897.9253866
bak1-4-1471,A3,12871953.4099057
bak1-4-1471,A4,12811942.9769799
bak1-4-1471,A5,12943836.7398228
bak1-4-1471,A6,12865558.254373
bak1-4-1471,A7,12868489.0975454
bak1-4-1471,A8,12970933.0909041
bak1-4-1471,A9,13617672.7730325
bak1-4-1471,A10,13358105.4677075
bak1-4-1471,A11,13443137.2225022
bak1-4-1471,A12,13521681.8244301
bak1-5-1471,A1,12654591.6864528
bak1-5-1471,A2,12778106.0544746
bak1-5-1471,A3,12763908.3080046
bak1-5-1471,A4,12690051.1274093
bak1-5-1471,A5,12749372.6962332
bak1-5-1471,A6,12979653.731926
bak1-5-1471,A7,12758836.3314234
bak1-5-1471,A8,12882417.0367675
bak1-5-1471,A9,12875868.4489063
bak1-5-1471,A10,13133521.3957181
bak1-5-1471,A11,13324254.3038748
bak1-5-1471,A12,13308783.0296706
