Name,Replicate,AUC
Col-Pa,A1,7133466.75201834
Col-Pa,A2,12633302.4023353
Col-Pa,A3,28557950.7786578
Col-Pa,A4,18136943.158833
Col-Pa,A5,8407254.43657589
Col-Pa,A6,11590568.6040302
Col-Pa,A7,12630042.6931004
Col-Pa,A8,15316285.2969123
Col-Pa,A9,20499743.9220244
Col-Pa,A10,14734138.4007537
Col-Pa,A11,2119016.85776832
Col-Pa,A12,12670786.8415165
fls2/efr-Pa,A1,240565.768124911
fls2/efr-Pa,A2,153444.803139583
fls2/efr-Pa,A3,159492.408814264
fls2/efr-Pa,A4,142375.009306028
fls2/efr-Pa,A5,158420.691040337
fls2/efr-Pa,A6,145287.711575183
fls2/efr-Pa,A7,133524.877900353
fls2/efr-Pa,A8,140441.63267527
fls2/efr-Pa,A9,147005.350624624
fls2/efr-Pa,A10,135882.062876341
fls2/efr-Pa,A11,142370.619158385
fls2/efr-Pa,A12,136526.947132472
bak1-4-Pa,A1,3402301.76442869
bak1-4-Pa,A2,1529703.41600375
bak1-4-Pa,A3,1746341.35580422
bak1-4-Pa,A4,427111.490248462
bak1-4-Pa,A5,2877962.74165296
bak1-4-Pa,A6,515353.763336084
bak1-4-Pa,A7,2878448.43935104
bak1-4-Pa,A8,3378094.47584565
bak1-4-Pa,A9,3119620.44187013
bak1-4-Pa,A10,371400.865485046
bak1-4-Pa,A11,4337304.81063951
bak1-4-Pa,A12,3025377.39572262
bak1-5-Pa,A1,224077.99553966
bak1-5-Pa,A2,176916.191761816
bak1-5-Pa,A3,172845.638217575
bak1-5-Pa,A4,192744.05639451
bak1-5-Pa,A5,164854.176510956
bak1-5-Pa,A6,326065.482590479
bak1-5-Pa,A7,212435.750994299
bak1-5-Pa,A8,248864.765544216
bak1-5-Pa,A9,296408.582962536
bak1-5-Pa,A10,179393.009861062
bak1-5-Pa,A11,170544.322380264
bak1-5-Pa,A12,164275.814902487
Col-1471,A1,8780546.12467008
Col-1471,A2,2338436.51018857
Col-1471,A3,2220279.98141294
Col-1471,A4,8963237.39356182
Col-1471,A5,7447190.58912762
Col-1471,A6,6067257.69843501
Col-1471,A7,3504576.48865766
Col-1471,A8,4707085.65711901
Col-1471,A9,2732998.35675602
Col-1471,A10,9769534.12920579
Col-1471,A11,7961190.48923025
Col-1471,A12,6100520.13863385
fls2/efr-1471,A1,175277.482539619
fls2/efr-1471,A2,136317.049022975
fls2/efr-1471,A3,137248.172049521
fls2/efr-1471,A4,136666.971095468
fls2/efr-1471,A5,147216.093457036
fls2/efr-1471,A6,603722.069163343
fls2/efr-1471,A7,150497.348500253
fls2/efr-1471,A8,157069.92035724
fls2/efr-1471,A9,138937.43283345
fls2/efr-1471,A10,148147.943488319
fls2/efr-1471,A11,130757.337263215
fls2/efr-1471,A12,132589.470160143
bak1-4-1471,A1,732368.171987526
bak1-4-1471,A2,205201.740680478
bak1-4-1471,A3,158718.91810335
bak1-4-1471,A4,263928.566564542
bak1-4-1471,A5,149216.694554824
bak1-4-1471,A6,162770.199276248
bak1-4-1471,A7,230463.318671575
bak1-4-1471,A8,158725.549435537
bak1-4-1471,A9,148000.205695568
bak1-4-1471,A10,185237.181400644
bak1-4-1471,A11,213941.726180109
bak1-4-1471,A12,243072.285841288
bak1-5-1471,A1,7438693.08431813
bak1-5-1471,A2,624897.290537356
bak1-5-1471,A3,142882.638712843
bak1-5-1471,A4,195882.635061365
bak1-5-1471,A5,156924.355419259
bak1-5-1471,A6,200785.38251547
bak1-5-1471,A7,148742.158594397
bak1-5-1471,A8,246313.737972971
bak1-5-1471,A9,155793.160997606
bak1-5-1471,A10,143242.277013012
bak1-5-1471,A11,150001.303730905
bak1-5-1471,A12,150660.582764677
