Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
Col-Pa,0,4074.748272,3570.640148,3392.30077,3304.320157,3185.42759,3285.297334,3320.96513,3209.206089,3202.072539,3342.365816,3254.385257,3366.144362
Col-Pa,60,3285.297334,3187.80544,3097.447204,3266.274516,2988.066319,3204.450389,3154.515551,3102.202898,3145.004157,3213.96179,3213.96179,3311.453717
Col-Pa,120,4146.084583,3121.225677,3261.518812,3140.248461,3068.913046,6110.236014,3197.316839,3570.640148,3323.342984,3285.297334,3451.747185,3993.900529
Col-Pa,180,8145.775532,3905.919254,3998.656276,4262.600696,3235.362447,15934.094587,4616.905836,9187.344983,4823.782717,4224.5546,3394.678626,9379.965476
Col-Pa,240,14145.686804,6248.156448,5254.183458,8925.762339,4129.439438,28235.237263,7884.196292,24829.163159,11446.503397,8045.899721,4176.997005,18214.848134
Col-Pa,300,20588.42293,10064.842097,7372.930248,15829.452605,6153.038882,38949.141623,13113.565394,34626.774496,18086.420242,13199.178645,5884.332366,27034.056316
Col-Pa,360,24979.008343,14174.224912,9570.208394,22298.486877,8383.575582,44016.385442,19330.27682,40110.059296,24239.299129,18126.851223,8157.665517,33844.158406
Col-Pa,420,27830.877307,17667.841879,11477.418639,25630.719231,11192.04763,47482.755309,23580.464203,42558.0331,27557.340849,22503.031047,11546.383451,37883.395961
Col-Pa,480,27619.183792,19855.88933,12552.325238,28199.558361,13334.733147,44254.292097,25392.867927,42177.390858,30342.699277,24662.668839,13227.716416,37272.025949
Col-Pa,540,25604.555553,21756.209513,13313.329789,28810.859077,14599.919569,40826.125519,24971.872851,41099.707329,30397.408398,26080.260127,15867.504219,35321.38242
Col-Pa,600,23138.072675,21960.752298,12711.659967,29357.941497,16305.099079,36108.77061,24914.788944,40074.3751,30730.421245,26879.450177,17023.330612,31087.222261
Col-Pa,660,19365.951768,22091.564818,12725.928764,29093.914297,16833.069976,30544.885345,23687.494778,36677.312518,30042.989105,25920.89878,17829.565078,25623.583682
Col-Pa,720,15601.143302,21163.989747,11139.729723,28480.232818,17938.966251,25625.962198,21064.097689,34020.18689,28316.109499,24921.92443,17853.347929,20452.856141
Col-Pa,780,12899.532667,20295.884357,10590.393756,26834.257669,17173.161182,21083.124738,18937.853441,29545.853278,26039.825128,22552.977959,16906.795919,16638.053293
Col-Pa,840,10045.817667,18628.672741,9698.622619,25164.53134,16236.130165,17496.605907,16278.938449,25785.322958,24617.477583,20264.965708,16129.109554,12773.49144
Col-Pa,900,7762.918935,17073.274104,8252.785467,23725.550129,16029.22378,14685.53441,14017.265442,22055.888655,22434.056792,17694.002963,15396.61677,9998.256613
Col-Pa,960,6550.155472,15670.111668,7672.555534,21791.885542,15025.61649,11494.065312,11841.26815,18999.689725,19194.712163,15513.149265,14057.694367,7907.976188
Col-Pa,1020,5258.939281,13427.481096,6600.092428,18495.487576,13432.237404,9988.744405,10052.951828,15087.44975,16533.410391,12918.557775,12628.425367,6856.911553
Col-Pa,1080,4745.312113,11912.611385,5805.860723,16711.779056,12559.459622,7995.961863,8243.273467,12228.900495,14245.570227,10818.688765,11168.266759,5886.710296
Col-Pa,1140,4224.5546,10152.830143,5461.061987,13729.507214,11244.365572,6890.202981,6930.628306,9089.845898,11175.40102,9403.745816,9470.330806,4930.78821
Col-Pa,1200,3746.602057,8578.572151,5135.287994,11446.503397,9910.268737,6043.65382,6079.322845,7498.96297,9460.818661,7451.403429,8167.177507,4543.191214
Col-Pa,1260,3632.464558,7094.707773,4552.702775,9280.088126,8333.637513,5256.561369,5121.020551,6036.520017,7722.49319,6376.565343,7387.198093,4153.218218
