Name,Replicate,AUC
Col-Pa,A1,23649121.3463806
Col-Pa,A2,25122013.2538117
Col-Pa,A3,17670328.4098021
Col-Pa,A4,31849893.9588294
Col-Pa,A5,22369962.7467774
Col-Pa,A6,35422727.5757773
Col-Pa,A7,25119622.1585622
Col-Pa,A8,37739409.5323926
Col-Pa,A9,31618326.9814825
Col-Pa,A10,27379600.4807186
Col-Pa,A11,22073124.8884388
Col-Pa,A12,29094058.085645
fls2/efr-Pa,A1,10830014.474377
fls2/efr-Pa,A2,11038223.3233533
fls2/efr-Pa,A3,11005832.1472268
fls2/efr-Pa,A4,11035268.2567782
fls2/efr-Pa,A5,11042943.9311403
fls2/efr-Pa,A6,11088277.9603989
fls2/efr-Pa,A7,11062577.3815996
fls2/efr-Pa,A8,11079900.4928186
fls2/efr-Pa,A9,11295012.6820841
fls2/efr-Pa,A10,11440979.287459
fls2/efr-Pa,A11,11557879.0776442
fls2/efr-Pa,A12,11568712.9390406
bak1-4-Pa,A1,13245637.7923441
bak1-4-Pa,A2,12818224.2051503
bak1-4-Pa,A3,12194873.9510069
bak1-4-Pa,A4,13840161.22473
bak1-4-Pa,A5,12616715.9587275
bak1-4-Pa,A6,13435441.8804475
bak1-4-Pa,A7,16261256.5412746
bak1-4-Pa,A8,13758824.5013116
bak1-4-Pa,A9,13696019.3267536
bak1-4-Pa,A10,15662804.4941406
bak1-4-Pa,A11,14026301.4156323
bak1-4-Pa,A12,14222610.9400265
bak1-5-Pa,A1,21645476.9206213
bak1-5-Pa,A2,10975958.5789746
bak1-5-Pa,A3,11067866.6503633
bak1-5-Pa,A4,11022832.3777057
bak1-5-Pa,A5,11185528.4920244
bak1-5-Pa,A6,11053337.9472473
bak1-5-Pa,A7,11128859.311617
bak1-5-Pa,A8,11039365.6340145
bak1-5-Pa,A9,11386741.9952416
bak1-5-Pa,A10,11501316.119053
bak1-5-Pa,A11,11538179.540137
bak1-5-Pa,A12,11548689.9080849
Col-1391,A1,15717750.8163895
Col-1391,A2,18537074.8096583
Col-1391,A3,14221060.4448412
Col-1391,A4,19023500.7199109
Col-1391,A5,16935128.2426647
Col-1391,A6,17511432.5098755
Col-1391,A7,12184141.0056315
Col-1391,A8,17919755.2798861
Col-1391,A9,16079711.5463443
Col-1391,A10,15724781.8757012
Col-1391,A11,15479378.4707719
Col-1391,A12,17086656.4083156
fls2/efr-1391,A1,10858578.0725632
fls2/efr-1391,A2,10952942.1975214
fls2/efr-1391,A3,10989067.2467986
fls2/efr-1391,A4,11093685.577484
fls2/efr-1391,A5,11020866.265078
fls2/efr-1391,A6,11222662.9313256
fls2/efr-1391,A7,11104950.1117491
fls2/efr-1391,A8,11130441.0950082
fls2/efr-1391,A9,11267649.8507486
fls2/efr-1391,A10,11461907.4294945
fls2/efr-1391,A11,11500115.5367288
fls2/efr-1391,A12,11526071.5859584
bak1-4-1391,A1,10848230.7719759
bak1-4-1391,A2,10976383.5349601
bak1-4-1391,A3,10998925.0211656
bak1-4-1391,A4,11011653.3840626
bak1-4-1391,A5,11065249.2214985
bak1-4-1391,A6,13247153.8774006
bak1-4-1391,A7,11302138.5105438
bak1-4-1391,A8,11113523.6475248
bak1-4-1391,A9,11529095.5839751
bak1-4-1391,A10,11489189.0460374
bak1-4-1391,A11,11633848.7448133
bak1-4-1391,A12,11563680.2888004
bak1-5-1391,A1,10832626.2706796
bak1-5-1391,A2,10903852.8211474
bak1-5-1391,A3,10879571.9942105
bak1-5-1391,A4,11021625.2021797
bak1-5-1391,A5,10886811.3961348
bak1-5-1391,A6,10996284.4091088
bak1-5-1391,A7,11057353.937502
bak1-5-1391,A8,11057348.90314
bak1-5-1391,A9,11224503.3913938
bak1-5-1391,A10,11370504.5024568
bak1-5-1391,A11,11509978.1743465
bak1-5-1391,A12,11514972.7145697
