Name,Replicate,AUC
Col-Pa,A1,2944527.79404046
Col-Pa,A2,13412170.588075
Col-Pa,A3,15289660.950384
Col-Pa,A4,4740877.3050299
Col-Pa,A5,11698840.8637838
Col-Pa,A6,12430006.0974509
Col-Pa,A7,8145747.79764791
Col-Pa,A8,7374592.51027555
Col-Pa,A9,10567163.6120614
Col-Pa,A10,4432605.88269145
Col-Pa,A11,6362959.65084759
Col-Pa,A12,1665776.85561728
fls2/efr-Pa,A1,357894.999581409
fls2/efr-Pa,A2,380136.278669187
fls2/efr-Pa,A3,337124.760415063
fls2/efr-Pa,A4,422209.691192213
fls2/efr-Pa,A5,350731.197660079
fls2/efr-Pa,A6,360591.466429905
fls2/efr-Pa,A7,434192.556656491
fls2/efr-Pa,A8,589279.380055533
fls2/efr-Pa,A9,347539.71171187
fls2/efr-Pa,A10,538927.790461685
fls2/efr-Pa,A11,350793.20109283
fls2/efr-Pa,A12,347745.790393135
bak1-4-Pa,A1,6487192.71077143
bak1-4-Pa,A2,944381.808977072
bak1-4-Pa,A3,4423650.51246731
bak1-4-Pa,A4,1182628.48045677
bak1-4-Pa,A5,5243743.74145148
bak1-4-Pa,A6,3669950.13325808
bak1-4-Pa,A7,3404478.38293774
bak1-4-Pa,A8,1211427.27580664
bak1-4-Pa,A9,7146241.54996976
bak1-4-Pa,A10,5525998.8178251
bak1-4-Pa,A11,5459226.57905831
bak1-4-Pa,A12,4542244.75599618
bak1-5-Pa,A1,11628416.6430281
bak1-5-Pa,A2,2622648.4920211
bak1-5-Pa,A3,14470671.0711248
bak1-5-Pa,A4,13087543.9916734
bak1-5-Pa,A5,15716174.8902935
bak1-5-Pa,A6,9381275.08539838
bak1-5-Pa,A7,6231462.28825207
bak1-5-Pa,A8,605692.570604459
bak1-5-Pa,A9,383693.458099667
bak1-5-Pa,A10,462148.740536527
bak1-5-Pa,A11,389030.0922842
bak1-5-Pa,A12,494627.632884091
Col-1471,A1,805507.383650718
Col-1471,A2,884478.427892517
Col-1471,A3,749313.186062921
Col-1471,A4,1256686.52548311
Col-1471,A5,637642.436404337
Col-1471,A6,536486.969268596
Col-1471,A7,542769.945935064
Col-1471,A8,672579.67898553
Col-1471,A9,479007.453396629
Col-1471,A10,5512185.47783717
Col-1471,A11,824278.323736262
Col-1471,A12,1263355.92609297
fls2/efr-1471,A1,381213.435325728
fls2/efr-1471,A2,340978.755275979
fls2/efr-1471,A3,358226.992976791
fls2/efr-1471,A4,344097.96002895
fls2/efr-1471,A5,341477.758496501
fls2/efr-1471,A6,358799.934649023
fls2/efr-1471,A7,359301.628839846
fls2/efr-1471,A8,399882.616449813
fls2/efr-1471,A9,357867.579757034
fls2/efr-1471,A10,380508.926095784
fls2/efr-1471,A11,358209.733978468
fls2/efr-1471,A12,350305.65125898
bak1-4-1471,A1,557682.298761723
bak1-4-1471,A2,450961.311850959
bak1-4-1471,A3,1134488.36213781
bak1-4-1471,A4,1877837.89428475
bak1-4-1471,A5,4415774.89745426
bak1-4-1471,A6,373413.096624121
bak1-4-1471,A7,417633.367133258
bak1-4-1471,A8,472636.278819914
bak1-4-1471,A9,459313.813925022
bak1-4-1471,A10,502207.698167989
bak1-4-1471,A11,1703507.92934614
bak1-4-1471,A12,4978522.19681135
bak1-5-1471,A1,447187.588593912
bak1-5-1471,A2,1038809.22946098
bak1-5-1471,A3,607371.337532477
bak1-5-1471,A4,958342.59619458
bak1-5-1471,A5,1668592.33026357
bak1-5-1471,A6,907284.442038738
bak1-5-1471,A7,370925.33853313
bak1-5-1471,A8,348864.279566761
bak1-5-1471,A9,502994.741917848
bak1-5-1471,A10,355930.055546323
bak1-5-1471,A11,394683.742601141
bak1-5-1471,A12,353577.911907925
