Name,Replicate,AUC
Col-Pa,A1,29624267.8390762
Col-Pa,A2,21592878.2799815
Col-Pa,A3,32253148.4829502
Col-Pa,A4,18014443.6694135
Col-Pa,A5,32613534.5853303
Col-Pa,A6,13193778.2830275
Col-Pa,A7,25664437.0783508
Col-Pa,A8,19041399.4141562
Col-Pa,A9,26824114.0707134
Col-Pa,A10,19537814.3841311
Col-Pa,A11,14485930.8790585
Col-Pa,A12,19302228.2424714
fls2/efr-Pa,A1,11689950.4735323
fls2/efr-Pa,A2,11828045.4643284
fls2/efr-Pa,A3,11744416.9002165
fls2/efr-Pa,A4,11747128.5137426
fls2/efr-Pa,A5,11812861.0251198
fls2/efr-Pa,A6,11835481.2896918
fls2/efr-Pa,A7,11743787.3515056
fls2/efr-Pa,A8,11851535.5299778
fls2/efr-Pa,A9,11906125.1096899
fls2/efr-Pa,A10,12243151.2384575
fls2/efr-Pa,A11,12397041.6768394
fls2/efr-Pa,A12,12325218.7938011
bak1-4-Pa,A1,12696130.3710013
bak1-4-Pa,A2,13103793.733424
bak1-4-Pa,A3,12032427.5725093
bak1-4-Pa,A4,15122946.2562234
bak1-4-Pa,A5,14305967.6433936
bak1-4-Pa,A6,12511693.4316708
bak1-4-Pa,A7,16497723.6411377
bak1-4-Pa,A8,11978900.334321
bak1-4-Pa,A9,12359524.3578541
bak1-4-Pa,A10,12956287.2930331
bak1-4-Pa,A11,14241030.0676696
bak1-4-Pa,A12,12707728.5596159
bak1-5-Pa,A1,11733473.510508
bak1-5-Pa,A2,11867129.7086235
bak1-5-Pa,A3,12120054.298477
bak1-5-Pa,A4,11909796.9828927
bak1-5-Pa,A5,11785251.8087672
bak1-5-Pa,A6,11836617.1280158
bak1-5-Pa,A7,11856037.5797528
bak1-5-Pa,A8,11831640.9446335
bak1-5-Pa,A9,12136900.0753887
bak1-5-Pa,A10,12244058.9885401
bak1-5-Pa,A11,12680375.5842012
bak1-5-Pa,A12,12386785.7746532
Col-1857,A1,19459188.7694369
Col-1857,A2,31063047.1698598
Col-1857,A3,21776492.4793325
Col-1857,A4,27272397.0905325
Col-1857,A5,33541672.7641402
Col-1857,A6,23893196.5610634
Col-1857,A7,18829514.6976039
Col-1857,A8,28164346.6461786
Col-1857,A9,14201337.7328975
Col-1857,A10,29505737.9886094
Col-1857,A11,23837112.6826212
Col-1857,A12,25859756.8101545
fls2/efr-1857,A1,11660462.3835477
fls2/efr-1857,A2,11768495.3790652
fls2/efr-1857,A3,11678970.0866044
fls2/efr-1857,A4,11697680.8331892
fls2/efr-1857,A5,11913674.2663724
fls2/efr-1857,A6,11910937.9863718
fls2/efr-1857,A7,11737040.8623641
fls2/efr-1857,A8,11725585.2315935
fls2/efr-1857,A9,11958734.0359603
fls2/efr-1857,A10,12275315.5647414
fls2/efr-1857,A11,12309205.8124139
fls2/efr-1857,A12,12274525.219638
bak1-4-1857,A1,11869807.5648058
bak1-4-1857,A2,12112843.0144568
bak1-4-1857,A3,14332750.8504916
bak1-4-1857,A4,12077755.2546086
bak1-4-1857,A5,12346110.2204586
bak1-4-1857,A6,12865702.9909411
bak1-4-1857,A7,11965746.7706281
bak1-4-1857,A8,14710024.2896613
bak1-4-1857,A9,12775881.8778363
bak1-4-1857,A10,12491360.6332864
bak1-4-1857,A11,12542772.0080001
bak1-4-1857,A12,12373213.2666037
bak1-5-1857,A1,11978812.2815972
bak1-5-1857,A2,11745178.1653096
bak1-5-1857,A3,11780734.2922057
bak1-5-1857,A4,11830018.7779187
bak1-5-1857,A5,11882473.5109559
bak1-5-1857,A6,11850163.1999429
bak1-5-1857,A7,11868449.7876826
bak1-5-1857,A8,11916581.0779787
bak1-5-1857,A9,12180393.5113095
bak1-5-1857,A10,12267922.0631415
bak1-5-1857,A11,12716897.6174287
bak1-5-1857,A12,12443007.8957519
