Name,Replicate,AUC
Col-Pa,A1,1192780.2193967
Col-Pa,A2,2872374.37715923
Col-Pa,A3,1111554.53904715
Col-Pa,A4,1172621.89294144
Col-Pa,A5,1528269.1602514
Col-Pa,A6,741528.685432013
Col-Pa,A7,3787687.15075053
Col-Pa,A8,759452.12638107
Col-Pa,A9,2840446.30251033
Col-Pa,A10,3514131.72463942
Col-Pa,A11,3284815.20934495
Col-Pa,A12,2713592.6515213
fls2/efr-Pa,A1,1100942.35940992
fls2/efr-Pa,A2,467828.528351073
fls2/efr-Pa,A3,425117.666988091
fls2/efr-Pa,A4,399218.036224054
fls2/efr-Pa,A5,425406.625168203
fls2/efr-Pa,A6,653878.645584009
fls2/efr-Pa,A7,453442.434910344
fls2/efr-Pa,A8,365382.929489764
fls2/efr-Pa,A9,401167.109494072
fls2/efr-Pa,A10,444121.642027163
fls2/efr-Pa,A11,401166.078940376
fls2/efr-Pa,A12,440458.92886518
bak1-4-Pa,A1,8764459.2469638
bak1-4-Pa,A2,612183.357343834
bak1-4-Pa,A3,1948111.45788691
bak1-4-Pa,A4,2162906.64615836
bak1-4-Pa,A5,6644151.12690377
bak1-4-Pa,A6,1152912.34804361
bak1-4-Pa,A7,1447597.16187513
bak1-4-Pa,A8,1262429.94964216
bak1-4-Pa,A9,915685.372676888
bak1-4-Pa,A10,6535688.74446375
bak1-4-Pa,A11,8977736.22268265
bak1-4-Pa,A12,612611.488306832
bak1-5-Pa,A1,667050.543501291
bak1-5-Pa,A2,428407.638077931
bak1-5-Pa,A3,416300.57605729
bak1-5-Pa,A4,3588108.31168857
bak1-5-Pa,A5,4492777.88293645
bak1-5-Pa,A6,1323094.90022404
bak1-5-Pa,A7,11114562.7616686
bak1-5-Pa,A8,5343867.98352291
bak1-5-Pa,A9,2815492.95313969
bak1-5-Pa,A10,8352973.33205414
bak1-5-Pa,A11,1903829.03616069
bak1-5-Pa,A12,655785.342350221
Col-1857,A1,1281748.44816604
Col-1857,A2,1323748.79029131
Col-1857,A3,3054069.03038721
Col-1857,A4,469980.033395514
Col-1857,A5,2425584.03796146
Col-1857,A6,2706146.23452597
Col-1857,A7,780313.91772002
Col-1857,A8,7306035.10101858
Col-1857,A9,1136570.39667667
Col-1857,A10,608736.434990165
Col-1857,A11,972607.685298192
Col-1857,A12,1263753.63857395
fls2/efr-1857,A1,420586.546723267
fls2/efr-1857,A2,375714.135473455
fls2/efr-1857,A3,400959.101373103
fls2/efr-1857,A4,389957.411696169
fls2/efr-1857,A5,381633.588058945
fls2/efr-1857,A6,446977.70363712
fls2/efr-1857,A7,471072.576320233
fls2/efr-1857,A8,454810.447281611
fls2/efr-1857,A9,520207.995278661
fls2/efr-1857,A10,641498.861354427
fls2/efr-1857,A11,389523.268105822
fls2/efr-1857,A12,575208.216742743
bak1-4-1857,A1,989209.618799018
bak1-4-1857,A2,435483.890818598
bak1-4-1857,A3,448034.500008327
bak1-4-1857,A4,498911.917622852
bak1-4-1857,A5,426130.759690418
bak1-4-1857,A6,901501.152165776
bak1-4-1857,A7,816122.555420331
bak1-4-1857,A8,598848.178087211
bak1-4-1857,A9,492404.854205672
bak1-4-1857,A10,423846.31761933
bak1-4-1857,A11,531678.707147955
bak1-4-1857,A12,559876.797072467
bak1-5-1857,A1,463225.524862946
bak1-5-1857,A2,484293.858754173
bak1-5-1857,A3,1757592.51984431
bak1-5-1857,A4,820890.312569064
bak1-5-1857,A5,1572190.31448789
bak1-5-1857,A6,1799293.88282812
bak1-5-1857,A7,1781248.83910287
bak1-5-1857,A8,1374068.59217095
bak1-5-1857,A9,5765558.11915991
bak1-5-1857,A10,8699308.04621163
bak1-5-1857,A11,544823.446579225
bak1-5-1857,A12,441149.376615307
