taxon_oid,Name,IMG_Phylum,IMG_Class,IMG_Order,IMG_Family,IMG_Genus,Institution,Host,Fraction,HostFraction,Gene.genome,Clade,X,X.1
2643221605,Sphingomonas_sp._Root710,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644038197-2643221605,1,rgb(76, 125, 190),rgb(205,205,205)
2643221605,Sphingomonas_sp._Root710,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644038196-2643221605,1,rgb(76, 125, 190),rgb(205,205,205)
2643221606,Sphingomonas_sp._Root720,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644044960-2643221606,1,rgb(76, 125, 190),rgb(205,205,205)
2643221671,Sphingomonas_sp._Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644391133-2643221671,1,rgb(76, 125, 190),rgb(205,205,205)
2643221541,Sphingomonas_sp._Root50,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2643728945-2643221541,1,rgb(76, 125, 190),rgb(205,205,205)
2643221606,Sphingomonas_sp._Root720,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644044961-2643221606,1,rgb(76, 125, 190),rgb(205,205,205)
2643221671,Sphingomonas_sp._Root1294,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644391134-2643221671,1,rgb(76, 125, 190),rgb(205,205,205)
2643221541,Sphingomonas_sp._Root50,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2643728946-2643221541,1,rgb(76, 125, 190),rgb(205,205,205)
2643221757,Sphingomonas_sp._Leaf226,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644829900-2643221757,1,rgb(76, 125, 190),rgb(205,205,205)
2643221751,Sphingomonas_sp._Leaf20,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644804303-2643221751,1,rgb(76, 125, 190),rgb(205,205,205)
2643221769,Sphingomonas_sp._Leaf42,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644873627-2643221769,1,rgb(76, 125, 190),rgb(205,205,205)
2643221824,Sphingomonas_sp._Leaf407,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2645120589-2643221824,1,rgb(76, 125, 190),rgb(205,205,205)
2643221758,Sphingomonas_sp._Leaf25,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644833605-2643221758,1,rgb(76, 125, 190),rgb(205,205,205)
2643221838,Sphingomonas_sp._Leaf257,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2645174719-2643221838,1,rgb(76, 125, 190),rgb(205,205,205)
2643221767,Sphingomonas_sp._Leaf38,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644866178-2643221767,1,rgb(76, 125, 190),rgb(205,205,205)
2643221766,Sphingomonas_sp._Leaf34,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644861644-2643221766,1,rgb(76, 125, 190),rgb(205,205,205)
2643221833,Sphingomonas_sp._Leaf339,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2645154159-2643221833,1,rgb(76, 125, 190),rgb(205,205,205)
2643221813,Sphingomonas_sp._Leaf357,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2645071344-2643221813,1,rgb(76, 125, 190),rgb(205,205,205)
2643221532,Sphingomonas_sp._220AMFTsu3.1,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,UNC,Arabidopsis,Root,Arabidopsis_Root,2643690330-2643221532,1,rgb(76, 125, 190),rgb(205,205,205)
2565956511,Sphingomonas_sp._UNC305MFCol5.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,UNC,Arabidopsis,Root,Arabidopsis_Root,2565998623-2565956511,1,rgb(76, 125, 190),rgb(205,205,205)
2643221622,Sphingomonas_sp._Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644127311-2643221622,1,rgb(76, 125, 190),rgb(205,205,205)
2643221765,Sphingomonas_sp._Leaf33,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644857742-2643221765,1,rgb(76, 125, 190),rgb(205,205,205)
2643221588,Altererythrobacter_sp._Root672,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2643948700-2643221588,1,rgb(76, 125, 190),rgb(205,205,205)
2643221738,Novosphingobium_sp._Leaf2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644753249-2643221738,1,rgb(76, 125, 190),rgb(205,205,205)
2643221759,Sphingobium_sp._Leaf26,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644837304-2643221759,1,rgb(76, 125, 190),rgb(205,205,205)
2643221838,Sphingomonas_sp._Leaf257,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2645174281-2643221838,1,rgb(76, 125, 190),rgb(205,205,205)
2643221838,Sphingomonas_sp._Leaf257,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2645174280-2643221838,1,rgb(76, 125, 190),rgb(205,205,205)
2643221749,Sphingomonas_sp._Leaf17,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644794952-2643221749,1,rgb(76, 125, 190),rgb(205,205,205)
2643221749,Sphingomonas_sp._Leaf17,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644794953-2643221749,1,rgb(76, 125, 190),rgb(205,205,205)
2643221760,Sphingomonas_sp._Leaf230,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644840057-2643221760,1,rgb(76, 125, 190),rgb(205,205,205)
2643221761,Sphingomonas_sp._Leaf28,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644843305-2643221761,1,rgb(76, 125, 190),rgb(205,205,205)
2643221761,Sphingomonas_sp._Leaf28,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644843304-2643221761,1,rgb(76, 125, 190),rgb(205,205,205)
2643221816,Sphingomonas_sp._Leaf198,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2645086964-2643221816,1,rgb(76, 125, 190),rgb(205,205,205)
2643221786,Sphingomonas_sp._Leaf242,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644950088-2643221786,1,rgb(76, 125, 190),rgb(205,205,205)
2643221761,Sphingomonas_sp._Leaf28,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644843850-2643221761,1,rgb(76, 125, 190),rgb(205,205,205)
2643221766,Sphingomonas_sp._Leaf34,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644861611-2643221766,1,rgb(76, 125, 190),rgb(205,205,205)
2643221767,Sphingomonas_sp._Leaf38,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644866211-2643221767,1,rgb(76, 125, 190),rgb(205,205,205)
2643221767,Sphingomonas_sp._Leaf38,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644866210-2643221767,1,rgb(76, 125, 190),rgb(205,205,205)
2643221766,Sphingomonas_sp._Leaf34,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644861612-2643221766,1,rgb(76, 125, 190),rgb(205,205,205)
2558309150,Ralstonia_sp._UNC404CL21Col,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,UNC,Arabidopsis,Root,Arabidopsis_Root,2558853875-2558309150,1,rgb(223, 225, 32),rgb(205,205,205)
2596583598,Ralstonia_sp._UNCCL144,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,UNC,Arabidopsis,Root,Arabidopsis_Root,2597028219-2596583598,1,rgb(223, 225, 32),rgb(205,205,205)
2521172625,Paraburkholderia_bryophila_376MFSha3.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,UNC,Arabidopsis,Root,Arabidopsis_Root,2521671426-2521172625,1,rgb(223, 225, 32),rgb(205,205,205)
2643221609,Acidovorax_sp._Root217,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644061676-2643221609,1,rgb(223, 225, 32),rgb(205,205,205)
2643221611,Acidovorax_sp._Root219,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644075207-2643221611,1,rgb(223, 225, 32),rgb(205,205,205)
2643221581,Pseudoxanthomonas_sp._Root65,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2643916495-2643221581,1,Red,rgb(205,205,205)
2643221579,Pseudoxanthomonas_sp._Root630,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2643906402-2643221579,1,Red,rgb(205,205,205)
2713896890,Massilia_sp._Root335,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2714738926-2713896890,1,rgb(223, 225, 32),rgb(205,205,205)
2643221556,Massilia_sp._Root1485,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2643801418-2643221556,1,rgb(223, 225, 32),rgb(205,205,205)
2643221684,Massilia_sp._Root133,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644472620-2643221684,1,rgb(223, 225, 32),rgb(205,205,205)
2643221916,Burkholderia_sp._Leaf177,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2645515486-2643221916,1,rgb(223, 225, 32),rgb(205,205,205)
2521172625,Paraburkholderia_bryophila_376MFSha3.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,UNC,Arabidopsis,Root,Arabidopsis_Root,2521674710-2521172625,1,rgb(223, 225, 32),rgb(205,205,205)
2546825545,Burkholderia_MF384,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,UNC,Arabidopsis,Root,Arabidopsis_Root,2546992310-2546825545,1,rgb(223, 225, 32),rgb(205,205,205)
2546825541,Burkholderia_CL11,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,UNC,Arabidopsis,Root,Arabidopsis_Root,2546966723-2546825541,1,rgb(223, 225, 32),rgb(205,205,205)
2546825540,Burkholderia_cenocepacia7,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,UNC,Arabidopsis,Root,Arabidopsis_Root,2546954349-2546825540,1,rgb(223, 225, 32),rgb(205,205,205)
2546825542,Burkholderia_cenocepacia6,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,UNC,Arabidopsis,Root,Arabidopsis_Root,2546972135-2546825542,1,rgb(223, 225, 32),rgb(205,205,205)
2556921674,Dyella_japonica_UNC79MFTsu3.2,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,UNC,Arabidopsis,Root,Arabidopsis_Root,2558297374-2556921674,1,Red,rgb(205,205,205)
2593339196,Dyella_marensis_UNC178MFTsu3.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,UNC,Arabidopsis,Root,Arabidopsis_Root,2595308749-2593339196,1,Red,rgb(205,205,205)
2643221685,Rhodanobacter_sp._Root480,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644478945-2643221685,1,Red,rgb(205,205,205)
2643221847,Rhodanobacter_sp._Soil772,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil,2645219096-2643221847,1,Red,rgb(205,205,205)
2643221848,Frateuria_sp._Soil773,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Frateuria,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil,2645221793-2643221848,1,Red,rgb(205,205,205)
2643221577,Rhodanobacter_sp._Root627,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2643896740-2643221577,1,Red,rgb(205,205,205)
2593339238,Luteibacter_sp._UNCMF366Tsu5.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,UNC,Arabidopsis,Root,Arabidopsis_Root,2595447069-2593339238,1,Red,rgb(205,205,205)
2519899668,Luteibacter_sp._22Crub2.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,UNC,Arabidopsis,Root,Arabidopsis_Root,2520562477-2519899668,1,Red,rgb(205,205,205)
2639762574,Dyella_sp._333MFSha,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,UNC,Arabidopsis,Root,Arabidopsis_Root,2640047202-2639762574,1,Red,rgb(205,205,205)
2593339238,Luteibacter_sp._UNCMF366Tsu5.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,UNC,Arabidopsis,Root,Arabidopsis_Root,2595447067-2593339238,1,Red,rgb(205,205,205)
2593339266,Luteibacter_sp._UNC138MFCol5.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,UNC,Arabidopsis,Root,Arabidopsis_Root,2595557882-2593339266,1,Red,rgb(205,205,205)
2639762521,Luteibacter_sp._329MFSha,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,UNC,Arabidopsis,Root,Arabidopsis_Root,2639835313-2639762521,1,Red,rgb(205,205,205)
2593339239,Luteibacter_sp._UNCMF331Sha3.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,UNC,Arabidopsis,Root,Arabidopsis_Root,2595449828-2593339239,1,Red,rgb(205,205,205)
2519899668,Luteibacter_sp._22Crub2.1,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,UNC,Arabidopsis,Root,Arabidopsis_Root,2520562478-2519899668,1,Red,rgb(205,205,205)
2639762574,Dyella_sp._333MFSha,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,UNC,Arabidopsis,Root,Arabidopsis_Root,2640047203-2639762574,1,Red,rgb(205,205,205)
2643221774,Erwinia_sp._Leaf53,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644898433-2643221774,1,Red,rgb(205,205,205)
2643221774,Erwinia_sp._Leaf53,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644895969-2643221774,1,Red,rgb(205,205,205)
2643221773,Serratia_sp._Leaf51,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot,2644889898-2643221773,1,Red,rgb(205,205,205)
2643221621,Achromobacter_sp._Root83,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644121686-2643221621,1,rgb(223, 225, 32),rgb(205,205,205)
2643221594,Achromobacter_sp._Root170,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2643978569-2643221594,1,rgb(223, 225, 32),rgb(205,205,205)
2643221569,Achromobacter_sp._Root565,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2643863163-2643221569,1,rgb(223, 225, 32),rgb(205,205,205)
2639762659,Ralstonia_sp._25MFCol4.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,UNC,Arabidopsis,Root,Arabidopsis_Root,2640392811-2639762659,1,rgb(223, 225, 32),rgb(205,205,205)
2636416056,Polaromonas_sp._UNC47MFTsu3.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,UNC,Arabidopsis,Root,Arabidopsis_Root,2639079797-2636416056,1,rgb(223, 225, 32),rgb(205,205,205)
2517572245,Variovorax_paradoxus_4MFCol3.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,UNC,Arabidopsis,Root,Arabidopsis_Root,2518272120-2517572245,1,rgb(223, 225, 32),rgb(205,205,205)
2643221499,Variovorax_paradoxus_369MFTsu5.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,UNC,Arabidopsis,Root,Arabidopsis_Root,2643563897-2643221499,1,rgb(223, 225, 32),rgb(205,205,205)
2643221497,Variovorax_paradoxus_349MFTsu5.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,UNC,Arabidopsis,Root,Arabidopsis_Root,2643550305-2643221497,1,rgb(223, 225, 32),rgb(205,205,205)
2643221495,Variovorax_paradoxus_295MFChir4.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,UNC,Arabidopsis,Root,Arabidopsis_Root,2643537644-2643221495,1,rgb(223, 225, 32),rgb(205,205,205)
2643221508,Variovorax_paradoxus_CL14,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,UNC,Arabidopsis,Root,Arabidopsis_Root,2643615883-2643221508,1,rgb(223, 225, 32),rgb(205,205,205)
2643221683,Variovorax_sp._Root473,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,MPCologne,Arabidopsis,Root,Arabidopsis_Root,2644467199-2643221683,1,rgb(223, 225, 32),rgb(205,205,205)
2643221501,Variovorax_sp._375MFSha3.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,UNC,Arabidopsis,Root,Arabidopsis_Root,2643573145-2643221501,1,rgb(223, 225, 32),rgb(205,205,205)
2643221492,Variovorax_sp._278MFTsu5.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,UNC,Arabidopsis,Root,Arabidopsis_Root,2643529096-2643221492,1,rgb(223, 225, 32),rgb(205,205,205)
