Name,Replicate,AUC
Pta,A1,12037257.5016326
Pta,A2,15008654.3538619
Pta,A3,12012298.5731317
Pta,A4,9422374.06559137
Pta,A5,11053195.0050359
Pta,A6,18075465.203182
Pta,A7,19268951.9178172
Pta,A8,16297212.7968628
Pta,A9,13208300.7589994
Pta,A10,14949296.265803
Pta,A11,14807002.8426686
Pta,A12,11085849.5342588
PtaDA,A1,240138.242840867
PtaDA,A2,528270.046162367
PtaDA,A3,554547.076918659
PtaDA,A4,371485.929155259
PtaDA,A5,352250.498720921
PtaDA,A6,389224.637493909
PtaDA,A7,456652.306864517
PtaDA,A8,415262.50223904
PtaDA,A9,484323.626801147
PtaDA,A10,352370.833437823
PtaDA,A11,289718.822515683
PtaDA,A12,330167.166374351
146,A1,138917.977200552
146,A2,155419.240408829
146,A3,173078.846099621
146,A4,143441.36247937
146,A5,134563.635192086
146,A6,142129.44054264
146,A7,149259.708315128
146,A8,145594.727901283
146,A9,153155.289886745
146,A10,150374.387892388
146,A11,140746.119710688
146,A12,136641.456176359
264,A1,1875879.22370219
264,A2,7172958.75621964
264,A3,10290841.7051801
264,A4,5279777.87526124
264,A5,2241218.22426969
264,A6,4076143.90124219
264,A7,4428950.18000666
264,A8,3835257.38575563
264,A9,7572242.70094934
264,A10,6619700.61975297
264,A11,3013968.32581031
264,A12,2288476.79364165
166,A1,1348810.24146192
166,A2,4095457.06660559
166,A3,3601336.06408254
166,A4,1821157.77343261
166,A5,2403785.03382131
166,A6,3514902.67472487
166,A7,4316726.92998298
166,A8,3317611.50631093
166,A9,2819195.45694215
166,A10,3082172.16850808
166,A11,3061825.4742338
166,A12,3754057.54400795
1294,A1,305800.683657584
1294,A2,444712.558701694
1294,A3,445811.462399256
1294,A4,444927.837120188
1294,A5,369975.258343488
1294,A6,350454.203694347
1294,A7,456360.635919005
1294,A8,498148.257869896
1294,A9,644274.250015539
1294,A10,616141.818448103
1294,A11,306000.154279343
1294,A12,411421.994531449
1810,A1,1129446.51357972
1810,A2,1560592.26368359
1810,A3,2027699.29496242
1810,A4,1870372.07909085
1810,A5,1266594.03905783
1810,A6,1913989.21526858
1810,A7,3358004.19752906
1810,A8,3052688.06883665
1810,A9,4397223.42374337
1810,A10,4170831.30854199
1810,A11,2737196.90529933
1810,A12,2989959.17456666
1471,A1,1685300.9000397
1471,A2,1978505.91176516
1471,A3,951838.505610031
1471,A4,907079.034590855
1471,A5,908213.655770221
1471,A6,1287496.66008038
1471,A7,1268430.77227753
1471,A8,850141.939732035
1471,A9,1336425.20725824
1471,A10,1023351.76796656
1471,A11,1239178.69199416
1471,A12,1122179.92496636
