Name,Replicate,AUC
Pta,A1,36134235.3518651
Pta,A2,19256128.3851211
Pta,A3,12671662.4588332
Pta,A4,20635352.943801
Pta,A5,21484481.4804935
Pta,A6,66669722.7731565
Pta,A7,33719891.9835515
Pta,A8,48251723.0053035
Pta,A9,19714172.4590302
Pta,A10,25060551.5324382
Pta,A11,45345934.0673833
Pta,A12,28653512.5531149
PtaDA,A1,289947.500071177
PtaDA,A2,352174.925959597
PtaDA,A3,547472.246992822
PtaDA,A4,222730.001165803
PtaDA,A5,870588.680322308
PtaDA,A6,531355.769731418
PtaDA,A7,495845.477510855
PtaDA,A8,440672.001838849
PtaDA,A9,179116.394522
PtaDA,A10,754032.148079894
PtaDA,A11,174264.831403676
PtaDA,A12,210834.121110376
1213,A1,7583506.9210829
1213,A2,4262553.89530667
1213,A3,6879464.65773637
1213,A4,8972067.59476847
1213,A5,3164374.26016987
1213,A6,3148150.19664103
1213,A7,7701108.29500728
1213,A8,19162405.9782043
1213,A9,8555849.63088738
1213,A10,4956828.89836004
1213,A11,4421275.06131808
1213,A12,11257559.6155244
1544,A1,1512806.41626039
1544,A2,2268935.35365011
1544,A3,891190.97657267
1544,A4,1674263.07266288
1544,A5,1217929.46765046
1544,A6,2116946.42686403
1544,A7,1463505.99961073
1544,A8,2767310.72270878
1544,A9,1405728.43667121
1544,A10,742721.111462695
1544,A11,1074674.01521106
1544,A12,1255465.40816877
1814,A1,3435463.82043726
1814,A2,9557499.21329012
1814,A3,1391079.31651317
1814,A4,9811765.3922326
1814,A5,7406862.67474656
1814,A6,4918894.0852696
1814,A7,7860732.27218876
1814,A8,16556077.6630519
1814,A9,1362759.26250524
1814,A10,3620495.4347559
1814,A11,1015474.10697655
1814,A12,3371239.17838901
1184,A1,13268723.7956933
1184,A2,7703953.92625558
1184,A3,2183778.50193626
1184,A4,5512383.53417078
1184,A5,4534367.98166184
1184,A6,8501763.87443646
1184,A7,8551193.11305364
1184,A8,5743289.63538846
1184,A9,7706909.75271442
1184,A10,2180139.32737169
1184,A11,6540052.63420337
1184,A12,2399172.72637762
Pa,A1,19173985.0509091
Pa,A2,36963595.8755398
Pa,A3,31914683.4319757
Pa,A4,11584086.9703944
Pa,A5,34767881.339133
Pa,A6,28412882.1304054
Pa,A7,21076167.5211132
Pa,A8,6358859.26488204
Pa,A9,33302210.7154317
Pa,A10,19867236.3781701
Pa,A11,18698122.7067681
Pa,A12,4957961.48210432
Pa20,A1,138115.473537645
Pa20,A2,138787.752863431
Pa20,A3,137406.093031978
Pa20,A4,139535.389372255
Pa20,A5,140188.171233652
Pa20,A6,123981.113559814
Pa20,A7,133351.073615763
Pa20,A8,131736.434322056
Pa20,A9,130606.234989346
Pa20,A10,134186.557572727
Pa20,A11,132784.924203737
Pa20,A12,142384.571671445
