Name,Replicate,AUC
Mock+Pta22,A1,84834.3641940601
Mock+Pta22,A2,64717.5588758398
Mock+Pta22,A3,63362.3985164587
Mock+Pta22,A4,48381.6419828455
Mock+Pta22,A5,54374.9589891382
Mock+Pta22,A6,60436.5960239197
Mock+Pta22,A7,44529.9324679932
Mock+Pta22,A8,47312.549408197
Mock+Pta22,A9,45529.1560347131
Mock+Pta22,A10,44243.9983432361
Mock+Pta22,A11,42246.7659542322
Mock+Pta22,A12,47526.0853676123
Pa20+Pta22,A1,77629.4761624084
Pa20+Pta22,A2,62577.5167348242
Pa20+Pta22,A3,61507.8982158252
Pa20+Pta22,A4,55658.0804890588
Pa20+Pta22,A5,51163.9260088428
Pa20+Pta22,A6,51734.7053575574
Pa20+Pta22,A7,47810.9419319714
Pa20+Pta22,A8,47097.6481098901
Pa20+Pta22,A9,49023.8100067871
Pa20+Pta22,A10,44386.5703194836
Pa20+Pta22,A11,58011.3888553247
Pa20+Pta22,A12,47312.2239041895
OTU5A+Pta22,A1,77914.0235643506
OTU5A+Pta22,A2,62862.9374258252
OTU5A+Pta22,A3,55587.0200774902
OTU5A+Pta22,A4,52233.3771623791
OTU5A+Pta22,A5,48095.9843860901
OTU5A+Pta22,A6,49238.4080993848
OTU5A+Pta22,A7,49808.7269501172
OTU5A+Pta22,A8,48239.1999900696
OTU5A+Pta22,A9,47097.3432837476
OTU5A+Pta22,A10,52875.4442878918
OTU5A+Pta22,A11,74916.6095423816
OTU5A+Pta22,A12,60651.067529729
OTU5B+Pta22,A1,76274.4690147327
OTU5B+Pta22,A2,55373.4426957117
OTU5B+Pta22,A3,49452.5567941528
OTU5B+Pta22,A4,52305.4583511523
OTU5B+Pta22,A5,64075.972533877
OTU5B+Pta22,A6,51519.8344869055
OTU5B+Pta22,A7,49380.7967659949
OTU5B+Pta22,A8,43959.6328248437
OTU5B+Pta22,A9,44601.3493814355
OTU5B+Pta22,A10,47168.9004113428
OTU5B+Pta22,A11,44743.4888651782
OTU5B+Pta22,A12,70992.6489089368
OTU5Bv+Pta22,A1,71209.4906432776
OTU5Bv+Pta22,A2,57797.9817259021
OTU5Bv+Pta22,A3,50308.1509317273
OTU5Bv+Pta22,A4,49167.0285142627
OTU5Bv+Pta22,A5,51306.6421895764
OTU5Bv+Pta22,A6,45457.1555767297
OTU5Bv+Pta22,A7,49237.6385750037
OTU5Bv+Pta22,A8,238625.131619731
OTU5Bv+Pta22,A9,50308.2177119836
OTU5Bv+Pta22,A10,49309.5782296216
OTU5Bv+Pta22,A11,43103.0348675647
OTU5Bv+Pta22,A12,47597.198294989
Mock+OTU5A,A1,66430.0618572021
Mock+OTU5A,A2,63362.0544279553
Mock+OTU5A,A3,50380.0793589246
Mock+OTU5A,A4,51805.8433428491
Mock+OTU5A,A5,52662.2588604236
Mock+OTU5A,A6,47311.4310922559
Mock+OTU5A,A7,53161.1155721936
Mock+OTU5A,A8,41890.0679037695
Mock+OTU5A,A9,48381.6881154431
Mock+OTU5A,A10,39893.2383296375
Mock+OTU5A,A11,48168.1279081287
Mock+OTU5A,A12,49665.5235935742
Mock+OTU5B,A1,72564.0778870068
Mock+OTU5B,A2,61507.9847070117
Mock+OTU5B,A3,52519.5552202429
Mock+OTU5B,A4,48666.9594650757
Mock+OTU5B,A5,53946.0329052148
Mock+OTU5B,A6,55942.6759295947
Mock+OTU5B,A7,48738.4861944958
Mock+OTU5B,A8,51591.1200738965
Mock+OTU5B,A9,49879.0034298059
Mock+OTU5B,A10,41605.0893729382
Mock+OTU5B,A11,56157.1662230042
Mock+OTU5B,A12,60365.3062962219
