Name,Replicate,AUC
Mock+Pta22,A1,716775.997748531
Mock+Pta22,A2,3527363.21329995
Mock+Pta22,A3,11333008.2779927
Mock+Pta22,A4,10861079.5974655
Mock+Pta22,A5,12717311.5160492
Mock+Pta22,A6,9592108.91298528
Mock+Pta22,A7,7309238.26041639
Mock+Pta22,A8,4351853.90486371
Mock+Pta22,A9,6230159.62505508
Mock+Pta22,A10,11317100.6543381
Mock+Pta22,A11,2961534.91528764
Mock+Pta22,A12,9516305.8059507
Pa20+Pta22,A1,4364874.08732406
Pa20+Pta22,A2,8580978.38921163
Pa20+Pta22,A3,8602741.21757795
Pa20+Pta22,A4,3336625.68851427
Pa20+Pta22,A5,8867209.94416378
Pa20+Pta22,A6,11677350.0165967
Pa20+Pta22,A7,2596680.88260408
Pa20+Pta22,A8,2524248.79572658
Pa20+Pta22,A9,3036990.35869208
Pa20+Pta22,A10,8387631.22256985
Pa20+Pta22,A11,6560099.28774888
Pa20+Pta22,A12,10544181.7066894
OTU5A+Pta22,A1,1532859.18692818
OTU5A+Pta22,A2,1756830.73817313
OTU5A+Pta22,A3,5239645.85389802
OTU5A+Pta22,A4,4225630.57371412
OTU5A+Pta22,A5,2791042.62822009
OTU5A+Pta22,A6,3443314.10316216
OTU5A+Pta22,A7,5568834.33324817
OTU5A+Pta22,A8,10755523.2910849
OTU5A+Pta22,A9,4685072.64626923
OTU5A+Pta22,A10,3508940.39636615
OTU5A+Pta22,A11,4895358.79911252
OTU5A+Pta22,A12,2628250.90651432
OTU5B+Pta22,A1,5406488.14233673
OTU5B+Pta22,A2,4663101.89205546
OTU5B+Pta22,A3,8775394.60262923
OTU5B+Pta22,A4,18992209.5040172
OTU5B+Pta22,A5,10694208.3326358
OTU5B+Pta22,A6,4860474.77019546
OTU5B+Pta22,A7,3789811.09719514
OTU5B+Pta22,A8,9226410.38106615
OTU5B+Pta22,A9,5768530.7218068
OTU5B+Pta22,A10,8256774.06654165
OTU5B+Pta22,A11,23231283.7706993
OTU5B+Pta22,A12,9741329.52733312
OTU5Bv+Pta22,A1,7727302.14658589
OTU5Bv+Pta22,A2,13301788.0618902
OTU5Bv+Pta22,A3,5254985.09118876
OTU5Bv+Pta22,A4,9412713.79221434
OTU5Bv+Pta22,A5,15377592.9929815
OTU5Bv+Pta22,A6,15237114.7750782
OTU5Bv+Pta22,A7,4905010.3223661
OTU5Bv+Pta22,A8,15072061.9453001
OTU5Bv+Pta22,A9,15694309.0825901
OTU5Bv+Pta22,A10,2801605.21318368
OTU5Bv+Pta22,A11,5390583.48380367
OTU5Bv+Pta22,A12,14816371.3601468
Mock+OTU5A,A1,187198.523341907
Mock+OTU5A,A2,182263.158548086
Mock+OTU5A,A3,199652.546584591
Mock+OTU5A,A4,154791.77797347
Mock+OTU5A,A5,289964.092052245
Mock+OTU5A,A6,237335.100360325
Mock+OTU5A,A7,234582.027014923
Mock+OTU5A,A8,214995.403187674
Mock+OTU5A,A9,195152.452262416
Mock+OTU5A,A10,167763.614979399
Mock+OTU5A,A11,201376.260890553
Mock+OTU5A,A12,229195.67826226
Mock+OTU5B,A1,247832.980672701
Mock+OTU5B,A2,168125.347984348
Mock+OTU5B,A3,165499.281968815
Mock+OTU5B,A4,218107.464644278
Mock+OTU5B,A5,172474.083940124
Mock+OTU5B,A6,275808.753167071
Mock+OTU5B,A7,151002.492229662
Mock+OTU5B,A8,231821.280026794
Mock+OTU5B,A9,195590.04041848
Mock+OTU5B,A10,153572.769098734
Mock+OTU5B,A11,204516.098281276
Mock+OTU5B,A12,293811.68357242
