Name,Replicate,AUC
mock+Pta22,A1,14716495.5360806
mock+Pta22,A2,13352436.6877263
mock+Pta22,A3,16180014.7896184
mock+Pta22,A4,12881500.3261428
mock+Pta22,A5,13870774.6479157
mock+Pta22,A6,14281984.2843484
mock+Pta22,A7,13815337.7751632
mock+Pta22,A8,13798546.5333034
mock+Pta22,A9,14850772.2464333
mock+Pta22,A10,13148948.0684046
mock+Pta22,A11,15378637.649189
mock+Pta22,A12,13808522.0617565
Pa20+Pta22,A1,14576139.5667417
Pa20+Pta22,A2,14212756.4969786
Pa20+Pta22,A3,17358456.4590668
Pa20+Pta22,A4,12916264.483359
Pa20+Pta22,A5,13266569.7907505
Pa20+Pta22,A6,14493615.2706674
Pa20+Pta22,A7,12676724.2083154
Pa20+Pta22,A8,14856294.086219
Pa20+Pta22,A9,13516434.9657363
Pa20+Pta22,A10,13285021.4624202
Pa20+Pta22,A11,13468472.9174923
Pa20+Pta22,A12,14848128.8227457
PvBV+Pta22,A1,12805942.251321
PvBV+Pta22,A2,16275689.4661056
PvBV+Pta22,A3,13195636.244656
PvBV+Pta22,A4,12679044.6111196
PvBV+Pta22,A5,12600262.6739635
PvBV+Pta22,A6,17041756.2386661
PvBV+Pta22,A7,12683550.2090187
PvBV+Pta22,A8,12979851.0937562
PvBV+Pta22,A9,13162483.3627039
PvBV+Pta22,A10,13222861.0707241
PvBV+Pta22,A11,13288784.3551164
PvBV+Pta22,A12,13450776.9167901
PvB+Pta22,A1,13787146.3004086
PvB+Pta22,A2,13272241.7333903
PvB+Pta22,A3,14682581.0098889
PvB+Pta22,A4,14139311.0094276
PvB+Pta22,A5,14422971.3886075
PvB+Pta22,A6,13787448.579958
PvB+Pta22,A7,14200735.9237807
PvB+Pta22,A8,14364683.5584154
PvB+Pta22,A9,13630137.6857597
PvB+Pta22,A10,14190748.6504833
PvB+Pta22,A11,14086803.4780015
PvB+Pta22,A12,13863233.2987003
PvA+Pta22,A1,13462099.0383914
PvA+Pta22,A2,14558497.3394724
PvA+Pta22,A3,13552719.6502912
PvA+Pta22,A4,13015603.804426
PvA+Pta22,A5,14031642.5621026
PvA+Pta22,A6,12862602.0731504
PvA+Pta22,A7,12739223.0433848
PvA+Pta22,A8,14472991.4117106
PvA+Pta22,A9,13412637.8216704
PvA+Pta22,A10,13649135.366188
PvA+Pta22,A11,15955812.7783966
PvA+Pta22,A12,14349633.4872981
mock+PvB,A1,12457111.9562709
mock+PvB,A2,12431217.4880111
mock+PvB,A3,12469252.526617
mock+PvB,A4,12488202.6379711
mock+PvB,A5,12489293.7499589
mock+PvB,A6,12768695.6513471
mock+PvB,A7,12640819.6375155
mock+PvB,A8,12854822.6977496
mock+PvB,A9,12775010.685907
mock+PvB,A10,13009241.5496306
mock+PvB,A11,13219498.4766836
mock+PvB,A12,13183019.1618771
mock+PvA,A1,12438437.4710155
mock+PvA,A2,12817917.6162835
mock+PvA,A3,12494421.2066097
mock+PvA,A4,12542625.2256756
mock+PvA,A5,12565833.7838376
mock+PvA,A6,12599946.6245096
mock+PvA,A7,12659273.9339341
mock+PvA,A8,12650373.9869325
mock+PvA,A9,12734817.1352758
mock+PvA,A10,13075280.2674183
mock+PvA,A11,13150351.1266591
mock+PvA,A12,13366730.7444092
