Name,Replicate,AUC
Mock+Pta22,A1,14199942.9286151
Mock+Pta22,A2,4479899.59684978
Mock+Pta22,A3,8809736.2832804
Mock+Pta22,A4,4690478.97421873
Mock+Pta22,A5,14281353.9058805
Mock+Pta22,A6,16106976.2990768
Mock+Pta22,A7,18298420.8210177
Mock+Pta22,A8,15007196.8544551
Mock+Pta22,A9,7849334.66038655
Mock+Pta22,A10,11084784.8846257
Mock+Pta22,A11,6540583.98864187
Mock+Pta22,A12,6526136.75754717
Pa20+Pta22,A1,3501065.71751597
Pa20+Pta22,A2,1628401.14058294
Pa20+Pta22,A3,5211357.09726669
Pa20+Pta22,A4,5651224.25912399
Pa20+Pta22,A5,2230896.87580794
Pa20+Pta22,A6,2799966.41933446
Pa20+Pta22,A7,3640383.96004681
Pa20+Pta22,A8,6299101.16387079
Pa20+Pta22,A9,2652006.17868415
Pa20+Pta22,A10,8146415.28305312
Pa20+Pta22,A11,7408233.25590438
Pa20+Pta22,A12,1569288.6696242
OTU5A+Pta22,A1,2953751.87006148
OTU5A+Pta22,A2,6959246.86269336
OTU5A+Pta22,A3,3420966.51224366
OTU5A+Pta22,A4,1978519.68190138
OTU5A+Pta22,A5,2183220.49789044
OTU5A+Pta22,A6,907677.041115717
OTU5A+Pta22,A7,3373556.55086607
OTU5A+Pta22,A8,3321970.62912533
OTU5A+Pta22,A9,7927896.21218468
OTU5A+Pta22,A10,1884911.5864206
OTU5A+Pta22,A11,3574756.52406085
OTU5A+Pta22,A12,2510199.43814285
OTU5B+Pta22,A1,5320283.46311441
OTU5B+Pta22,A2,4404587.91741353
OTU5B+Pta22,A3,2549802.79309373
OTU5B+Pta22,A4,10447315.2219808
OTU5B+Pta22,A5,7221782.6007268
OTU5B+Pta22,A6,8126313.83954385
OTU5B+Pta22,A7,8499344.02082632
OTU5B+Pta22,A8,10658627.3009442
OTU5B+Pta22,A9,6405281.95437388
OTU5B+Pta22,A10,13244997.7029629
OTU5B+Pta22,A11,13377328.8385722
OTU5B+Pta22,A12,2791344.89312468
OTU5Bv+Pta22,A1,4364248.07702463
OTU5Bv+Pta22,A2,21096335.4534339
OTU5Bv+Pta22,A3,4936339.43512349
OTU5Bv+Pta22,A4,16807472.6547264
OTU5Bv+Pta22,A5,7160617.34395473
OTU5Bv+Pta22,A6,7267377.61379139
OTU5Bv+Pta22,A7,11370541.6246228
OTU5Bv+Pta22,A8,22523205.2472112
OTU5Bv+Pta22,A9,10358848.2590457
OTU5Bv+Pta22,A10,3025944.16283529
OTU5Bv+Pta22,A11,4490941.88154418
OTU5Bv+Pta22,A12,3926266.72674389
Mock+OTU5A,A1,168734.956335033
Mock+OTU5A,A2,935617.772499052
Mock+OTU5A,A3,145520.331770134
Mock+OTU5A,A4,155217.842175041
Mock+OTU5A,A5,150785.210744986
Mock+OTU5A,A6,258139.841851601
Mock+OTU5A,A7,316687.151627246
Mock+OTU5A,A8,273133.599009183
Mock+OTU5A,A9,380530.332158609
Mock+OTU5A,A10,234530.702390652
Mock+OTU5A,A11,204788.597813091
Mock+OTU5A,A12,468563.729356092
Mock+OTU5B,A1,228848.330638177
Mock+OTU5B,A2,159417.13762497
Mock+OTU5B,A3,321068.692816848
Mock+OTU5B,A4,203547.243801223
Mock+OTU5B,A5,195150.993747284
Mock+OTU5B,A6,212138.065690362
Mock+OTU5B,A7,173756.131787962
Mock+OTU5B,A8,213266.025043669
Mock+OTU5B,A9,388214.434596191
Mock+OTU5B,A10,245873.627937968
Mock+OTU5B,A11,270994.641899278
Mock+OTU5B,A12,271534.455221923
