Name,Time,N,measurement,sd,se,ci
c5006,0,8,6637.248118375,189.504400990005,66.9999235023637,158.42964396855
c5006,60,8,6476.14192025,131.015014312515,46.3208025288159,109.531293012879
c5006,120,8,7277.8163215,954.127166070296,337.334894621305,797.670272730034
c5006,180,8,10226.0127285,3237.81467528458,1144.74035655952,2706.88080889762
c5006,240,8,15647.082446375,5383.32887595377,1903.29417677213,4500.57556831071
c5006,300,8,21710.723913875,7390.95280829965,2613.09642508922,6178.99117851638
c5006,360,8,26681.83712375,8568.04336152036,3029.26078121571,7163.06350766158
c5006,420,8,30640.78613275,9142.39807950928,3232.32583916394,7643.23606833705
c5006,480,8,33041.205283125,9265.39082744888,3275.81034221637,7746.06057882328
c5006,540,8,34843.709661125,9228.53496384303,3262.77982667528,7715.24830576406
c5006,600,8,35370.902405875,9144.82240461854,3233.18296752622,7645.26285484922
c5006,660,8,35205.827925625,8683.26491701458,3069.99775283013,7259.39113867747
c5006,720,8,34775.5030865,8022.47933209982,2836.37476882835,6706.9605649774
c5006,780,8,33497.475397375,7626.73534047396,2696.45813878211,6376.11030836893
c5006,840,8,32559.619942375,7148.58482099501,2527.4064014064,5976.36647039641
c5006,900,8,30679.798767375,6366.16158001033,2250.77801167729,5322.2442713639
c5006,960,8,28874.10133675,6183.99007756378,2186.37065931784,5169.94508399386
c5006,1020,8,27384.7898165,5937.42842422657,2099.19795079018,4963.81438333234
c5006,1080,8,25102.535327,5102.94400011212,1804.16315324724,4266.16794599854
c5006,1140,8,23219.644039125,4479.00363004288,1583.56691988124,3744.54074277127
c5006,1200,8,21706.95235,4161.07766051921,1471.16311539849,3478.74798072007
c5006,1260,8,19909.184439625,3816.45715721912,1349.32136798878,3190.63802993863
c5006,1320,8,18206.281105125,3151.48597356979,1114.21855136274,2634.70820812693
c5006,1380,8,16662.465614375,2539.73536234603,897.932048567076,2123.2718983241
c5006,1440,8,14984.6188505,2194.38468749683,775.832146530467,1834.55150885123
c5006,1500,8,13532.4345035,1778.73628033895,628.878242885103,1487.06074442517
c5006,1560,8,12672.433245875,1509.60030588744,533.724306587149,1262.05743902051
c5006,1620,8,11620.413180625,1443.66104989345,510.411259057274,1206.93084145284
c5006,1680,8,11010.42710975,1021.58727008566,361.185643125712,854.068331062196
c5006,1740,8,10401.93530025,781.517336590414,276.308104158966,653.364844005915
c5006,1800,8,10115.081580125,750.16343609941,265.222826332047,627.15232722074
c5006,1860,8,9825.255255,564.09714422149,199.438457963491,471.597014400738
c5006,1920,8,9530.0807545,567.939491597742,200.796932906202,474.809297195454
c5006,1980,8,9666.519956,408.447707325268,144.408071804898,341.470828715613
c5006,2040,8,9503.623603875,227.291621478528,80.3597234271765,190.02055086719
c5006,2100,8,9476.87072125,240.091718409873,84.8852410971761,200.721699700683
c5006,2160,8,9572.586914875,296.707195216061,104.901834882059,248.053422798698
c5006,2220,8,9278.007607,217.275842992337,76.8186109839527,181.647150506326
c5006,2280,8,9369.264544875,200.154792263613,70.7654054482926,167.333593896829
c5006,2340,8,9253.63279075,214.683995753907,75.9022546049058,179.48031198933
c5006,2400,8,9309.8136295,144.984737177084,51.2598454132326,121.210273597027
c5006,2460,8,9114.81531275,164.764264029779,58.2529641963338,137.746371865817
c5006,2520,8,9125.813877,250.393634352058,88.5275184081425,209.33431696122
c5006,2580,8,8895.44296,260.882387108317,92.2358525082123,218.103133707254
c5006,2640,8,9178.130225375,135.165247192796,47.7881314353911,113.000974530429
c5006,2700,8,9669.194571625,205.260731590002,72.570627609301,171.602265998262
c5006,2760,8,9478.65417025,208.074913314593,73.5655910997757,173.954980797288
c5006,2820,8,9239.06732575,200.088972016207,70.7421344766525,167.278566792931
c5006,2880,8,9165.942827625,130.429691909853,46.1138598087647,109.041951238355
c5006,2940,8,9017.61369675,224.974812430416,79.5406077328594,188.083650031548
c5013,0,8,6630.7087195,174.041211378939,61.5328603859844,145.502093938572
c5013,60,8,6508.8387955,184.602315461511,65.2667745427865,154.331397907111
c5013,120,8,7250.46590575,473.412067067059,167.376441459329,395.782392620029
c5013,180,8,11673.378765375,3427.70577566589,1211.87699894282,2865.63374164768
c5013,240,8,20451.164414875,8439.32669573789,2983.75256760246,7055.45368210502
c5013,300,8,28806.985694875,12715.744541957,4495.6945967268,10630.6284711748
c5013,360,8,35297.479518875,15842.5102670035,5601.17322040783,13244.6700343484
c5013,420,8,39219.299404875,17309.0417997342,6119.67041621674,14470.721077941
c5013,480,8,41799.025066625,17531.2463057611,6198.23157272764,14656.4886938599
c5013,540,8,42458.178119625,16843.4657620296,5955.06442950729,14081.4897698105
c5013,600,8,43005.824901375,16157.8372671637,5712.65815046007,13508.2900036371
c5013,660,8,42468.9499245,15537.4260348836,5493.3096557253,12989.6132334369
c5013,720,8,41831.76349125,14265.6105513881,5043.65497932645,11926.348880782
c5013,780,8,40527.944449625,13346.3965682008,4718.66375888984,11157.8667593829
c5013,840,8,39437.708681125,12749.8474858289,4507.75180816194,10659.1392457409
c5013,900,8,37567.7877805,11963.6890008988,4229.80281027124,10001.8943046227
c5013,960,8,36331.328163625,11568.7974807944,4090.1875744218,9671.75673204125
c5013,1020,8,35028.568249375,11074.1074197962,3915.28822606308,9258.18549132446
c5013,1080,8,32980.387559125,10535.0843392661,3724.71478833362,8807.55091875996
c5013,1140,8,31168.071898375,10204.6367488691,3607.88392233539,8531.28981968596
c5013,1200,8,29735.210532375,10058.8397193116,3556.33688819692,8409.40045266446
c5013,1260,8,28265.453025125,9403.4716463544,3324.62928391631,7861.49903230407
c5013,1320,8,26438.352658875,8768.7688255891,3100.22794961562,7330.87419512688
c5013,1380,8,24675.51718075,8129.79150075913,2874.31534990977,6796.67578312204
c5013,1440,8,23078.312573125,7353.07961242439,2599.70622827492,6147.32839439568
c5013,1500,8,20995.671356625,6754.39138670494,2388.03797616354,5646.81251216085
c5013,1560,8,19528.45492725,5769.21939670232,2039.72707878059,4823.18811711509
c5013,1620,8,18146.3152285,5067.31686491783,1791.56705880218,4236.38291559838
c5013,1680,8,16598.02452175,4365.4076287151,1543.40466845397,3649.57210904777
c5013,1740,8,15595.57914075,3922.44440745424,1386.79351966907,3279.2455885612
c5013,1800,8,14602.94574075,3126.45800819293,1105.3698293441,2613.78430544604
c5013,1860,8,13651.066007875,2641.01250099339,933.738924325433,2207.94170511608
c5013,1920,8,13025.00658,2223.307221342,786.057806435973,1858.73135225233
c5013,1980,8,12535.402094,1960.67562116239,693.203513715534,1639.16583982108
c5013,2040,8,11947.404452375,1554.87664524046,549.731909879059,1299.90940597444
c5013,2100,8,11637.654841625,1470.80996958436,520.00985166494,1229.62790631408
c5013,2160,8,11289.259390625,1161.45710831165,410.637098672243,971.002442124084
c5013,2220,8,10796.697107375,1007.22062600975,356.106267401227,842.057516041126
c5013,2280,8,10728.027617875,736.359335101289,260.342339620069,615.611809982021
c5013,2340,8,10390.6386985,681.713965259099,241.02228383214,569.927137523757
c5013,2400,8,10201.879024875,514.82601946951,182.018484749084,430.405323275856
c5013,2460,8,9998.555328125,516.538386380865,182.623897876533,431.836897839255
c5013,2520,8,9667.412218625,507.669962093141,179.488436400389,424.422709592829
c5013,2580,8,9526.809799375,334.14320238648,118.137462147434,279.350708015448
c5013,2640,8,9685.84097375,247.593639772864,87.5375708310256,206.993462912564
c5013,2700,8,10057.411228125,316.997193371629,112.075432525091,265.016285756581
c5013,2760,8,9837.738612375,252.949785563108,89.4312543356785,211.471312852508
c5013,2820,8,9609.743688625,264.067575595935,93.3619866976886,220.766017922237
c5013,2880,8,9331.21588125,120.715380371993,42.6793320272747,100.920583553474
c5013,2940,8,9222.12384925,191.414651610217,67.6752990860223,160.026653452603
cPa,0,8,9696.3671055,8763.21693617078,3098.26506028758,7326.23269941859
