Name,Replicate,AUC
pta,A1,23555178.8556277
pta,A2,32564914.6671132
pta,A3,23017546.3657167
pta,A4,12327790.3914985
pta,A5,29682385.3749832
pta,A6,24018438.4962975
pta,A7,15609074.1981011
pta,A8,30219628.8742022
pta,A9,31258010.4793532
pta,A10,34840591.5334047
pta,A11,17860304.7426491
pta,A12,39897863.432811
ptada,A1,1286210.55045024
ptada,A2,2229008.29818761
ptada,A3,1325482.91468213
ptada,A4,882618.437182767
ptada,A5,1589710.03298958
ptada,A6,2227706.8918315
ptada,A7,1047535.60499592
ptada,A8,699618.78452592
ptada,A9,670576.296928229
ptada,A10,959237.226040818
ptada,A11,1727973.46025138
ptada,A12,2193984.80261477
pa,A1,28590337.5155199
pa,A2,22100700.5914327
pa,A3,14751930.3527577
pa,A4,9160352.9341019
pa,A5,7790234.16755915
pa,A6,14417501.7448185
pa,A7,15243952.1637979
pa,A8,12525416.2937756
pa,A9,7844437.12249792
pa,A10,22072101.2976004
pa,A11,15632560.8027114
pa,A12,6522850.82543184
pa20,A1,176908.102207008
pa20,A2,163417.826482187
pa20,A3,162072.907816483
pa20,A4,159634.739031383
pa20,A5,158214.36388422
pa20,A6,157974.659059035
pa20,A7,157784.241357426
pa20,A8,153079.259593549
pa20,A9,162937.438036116
pa20,A10,159921.885758309
pa20,A11,153428.693284629
pa20,A12,159556.482815597
2001,A1,180257.201219887
2001,A2,167215.624496463
2001,A3,177110.184273962
2001,A4,156927.759039712
2001,A5,143585.542068396
2001,A6,168564.726403294
2001,A7,143153.051083943
2001,A8,180738.628272384
2001,A9,161420.846105159
2001,A10,164268.72657778
2001,A11,162125.957494431
2001,A12,167627.102292995
2003,A1,182479.014125339
2003,A2,177256.981478806
2003,A3,148795.699163787
2003,A4,158423.511171042
2003,A5,160772.442959035
2003,A6,153576.426847977
2003,A7,150644.444577278
2003,A8,148650.827706179
2003,A9,192443.619669672
2003,A10,171605.030464408
2003,A11,146368.233852166
2003,A12,158645.239879868
1780,A1,165345.715564936
1780,A2,174560.81712573
1780,A3,167565.307653678
1780,A4,158850.627160202
1780,A5,150864.099665989
1780,A6,149926.832208862
1780,A7,162846.561034589
1780,A8,162202.47018288
1780,A9,159420.411968385
1780,A10,163123.375063592
1780,A11,162422.050995735
1780,A12,154138.276355178
1939,A1,15919740.2764901
1939,A2,4104639.8137556
1939,A3,8681946.89641897
1939,A4,7778293.9157832
1939,A5,7753898.25992069
1939,A6,4739223.06291969
1939,A7,5954365.12233735
1939,A8,9202855.43915884
1939,A9,11651064.1182226
1939,A10,6767953.42826257
1939,A11,6450705.60142936
1939,A12,1979102.47840691
