Name,Replicate,AUC
pta,A1,44482245.3806003
pta,A2,24690376.5819628
pta,A3,21796791.8962193
pta,A4,28617798.9935328
pta,A5,35947307.8977257
pta,A6,14522606.1034015
pta,A7,25181466.3976571
pta,A8,30449439.9985852
pta,A9,33249941.0650232
pta,A10,33281604.5066799
pta,A11,29189891.5214086
pta,A12,32018928.5640338
ptada,A1,2487371.6427197
ptada,A2,1014010.40362569
ptada,A3,8430555.20707325
ptada,A4,3640297.28725892
ptada,A5,1939057.37088031
ptada,A6,2227333.78553991
ptada,A7,1349288.1730858
ptada,A8,2483636.45263076
ptada,A9,1369169.09384805
ptada,A10,3255645.79005025
ptada,A11,3082456.68306709
ptada,A12,3228821.45045296
2012,A1,182709.373814143
2012,A2,161133.418756692
2012,A3,153580.932913264
2012,A4,145531.666583894
2012,A5,154350.169206639
2012,A6,144312.584081948
2012,A7,152774.99328847
2012,A8,139306.717578508
2012,A9,138809.432973919
2012,A10,132460.862662749
2012,A11,155279.209109112
2012,A12,149290.820684698
1485,A1,173716.135147029
1485,A2,166292.008861832
1485,A3,157078.723633821
1485,A4,150163.76801642
1485,A5,145293.36676132
1485,A6,147655.389793445
1485,A7,145374.429919888
1485,A8,147599.741582846
1485,A9,144500.60356751
1485,A10,141381.37591272
1485,A11,153929.641603937
1485,A12,131811.962492229
2009,A1,175778.170193177
2009,A2,172773.202603312
2009,A3,143806.643016653
2009,A4,161488.546666765
2009,A5,161276.670302794
2009,A6,150866.706460789
2009,A7,144581.350710516
2009,A8,143799.331506805
2009,A9,145788.372295085
2009,A10,138502.369952694
2009,A11,137869.256909979
2009,A12,149077.340516558
1857,A1,31183767.701331
1857,A2,12975470.8310876
1857,A3,7325182.21868894
1857,A4,16436918.4655745
1857,A5,26363399.3603989
1857,A6,6239159.82428973
1857,A7,35520364.567495
1857,A8,21398633.5764179
1857,A9,11326512.2924353
1857,A10,5501367.45104319
1857,A11,13686896.1055876
1857,A12,11124560.4780257
pa,A1,32007945.8749723
pa,A2,13857753.9360081
pa,A3,13619362.7682421
pa,A4,13586593.4046831
pa,A5,46607785.3319338
pa,A6,11941296.1560162
pa,A7,46479576.2980867
pa,A8,16089100.7055194
pa,A9,34842081.4318246
pa,A10,31019228.8079521
pa,A11,25291475.3554143
pa,A12,30354690.6892495
pa20,A1,158080.768914596
pa20,A2,155215.746582554
pa20,A3,152087.361417565
pa20,A4,148158.192851681
pa20,A5,149937.62682679
pa20,A6,167554.046366625
pa20,A7,161551.762598699
pa20,A8,210117.080126695
pa20,A9,153920.643942316
pa20,A10,196234.086895062
pa20,A11,141941.881682664
pa20,A12,165334.885089998
