Name,Replicate,AUC
pta,A1,56748560.0519226
pta,A2,16622731.4465572
pta,A3,17492473.0306551
pta,A4,29080993.0731144
pta,A5,45204821.7321175
pta,A6,25353903.7559253
pta,A7,49650541.0504538
pta,A8,26415368.4466251
pta,A9,49408763.7311662
pta,A10,38926668.9474769
pta,A11,40167661.1783532
pta,A12,32050719.0343842
ptada,A1,3531719.30959762
ptada,A2,2219919.28339578
ptada,A3,1612931.60227398
ptada,A4,3224066.83246945
ptada,A5,2285170.57594515
ptada,A6,388060.42247727
ptada,A7,1218731.04976036
ptada,A8,3762383.24837613
ptada,A9,2743740.86511421
ptada,A10,847020.701211334
ptada,A11,1972105.48165825
ptada,A12,3705772.60539267
2006,A1,164214.645524056
2006,A2,144814.638748087
2006,A3,129105.599117666
2006,A4,137390.037361114
2006,A5,130605.832690344
2006,A6,119330.194165493
2006,A7,129824.950797718
2006,A8,138089.706184167
2006,A9,127318.354253428
2006,A10,131262.233478203
2006,A11,138959.370409464
2006,A12,132460.007604779
2011,A1,147741.891273045
2011,A2,144182.363284542
2011,A3,139173.719536348
2011,A4,144949.756881567
2011,A5,196285.904915508
2011,A6,170623.569729601
2011,A7,201876.199366784
2011,A8,126960.696700875
2011,A9,154070.194252634
2011,A10,132307.65019748
2011,A11,133030.789555057
2011,A12,133889.752519098
1410,A1,162648.727363076
1410,A2,136676.459422271
1410,A3,144092.475529188
1410,A4,138510.165137313
1410,A5,123341.094817212
1410,A6,132537.309147354
1410,A7,144729.869056176
1410,A8,137598.81923494
1410,A9,167845.82300791
1410,A10,139518.313212809
1410,A11,123545.039658893
1410,A12,139519.378303728
1949,A1,142455.55542625
1949,A2,135044.810478901
1949,A3,131038.347244603
1949,A4,141015.117785824
1949,A5,133034.13956975
1949,A6,131808.44652585
1949,A7,139224.47587636
1949,A8,124105.155664223
1949,A9,120761.143390666
1949,A10,125883.596447673
1949,A11,125183.321487981
1949,A12,135381.437110824
elf1810nm,A1,6723390.13523292
elf1810nm,A2,12469168.3586467
elf1810nm,A3,8085570.86174138
elf1810nm,A4,25110860.7917246
elf1810nm,A5,10545830.6756458
elf1810nm,A6,9616480.19933809
elf1810nm,A7,10073534.7560141
elf1810nm,A8,8486371.46447604
elf1810nm,A9,11463857.4493215
elf1810nm,A10,9407218.76341579
elf1810nm,A11,6095260.36897104
elf1810nm,A12,7083262.95869197
e1810nm+1186,A1,4631236.13962245
e1810nm+1186,A2,13977318.271632
e1810nm+1186,A3,13489471.2997634
e1810nm+1186,A4,11100230.5280909
e1810nm+1186,A5,5042523.75887338
e1810nm+1186,A6,6869188.71583915
e1810nm+1186,A7,15872615.499111
e1810nm+1186,A8,9099249.08262417
e1810nm+1186,A9,7328740.25363034
e1810nm+1186,A10,13091754.8642397
e1810nm+1186,A11,4415067.82695791
e1810nm+1186,A12,11259597.9653415
