Name,Replicate,AUC
pta,A1,33908971.413185
pta,A2,27336911.8649587
pta,A3,51702352.9429067
pta,A4,23170348.759376
pta,A5,16668401.3843409
pta,A6,25054531.6996512
pta,A7,28366077.3355709
pta,A8,17641179.3011363
pta,A9,21948274.0327957
pta,A10,36799267.1142005
pta,A11,38363010.4626829
pta,A12,12318803.9699109
ptada,A1,2855955.85182245
ptada,A2,2987525.12423794
ptada,A3,1876372.06904881
ptada,A4,1711912.09835976
ptada,A5,1983295.9148556
ptada,A6,4220382.77756826
ptada,A7,2843946.90251248
ptada,A8,894084.438485555
ptada,A9,4736914.21505867
ptada,A10,1223418.94542067
ptada,A11,1886627.02138096
ptada,A12,1638846.32944642
2002,A1,152937.413884926
2002,A2,141884.635003061
2002,A3,136895.855621426
2002,A4,131525.392399239
2002,A5,124187.792687599
2002,A6,126257.97119862
2002,A7,138584.538293402
2002,A8,134894.638359151
2002,A9,137888.280959705
2002,A10,133965.951076114
2002,A11,134663.131904862
2002,A12,148730.421338917
2007,A1,145105.192935104
2007,A2,141795.03200428
2007,A3,140744.733109965
2007,A4,127120.95418756
2007,A5,133023.793331124
2007,A6,151009.745661216
2007,A7,125406.863388601
2007,A8,189218.247944901
2007,A9,126450.469482093
2007,A10,126758.597590783
2007,A11,131114.319581473
2007,A12,127104.129449853
2012,A1,140609.458666306
2012,A2,241894.314568506
2012,A3,138161.902609045
2012,A4,136169.474024543
2012,A5,142310.069800604
2012,A6,165434.235047056
2012,A7,124963.268556696
2012,A8,135874.350785287
2012,A9,143934.551109808
2012,A10,140224.277801251
2012,A11,131956.571921761
2012,A12,135603.092918048
1256,A1,5680290.82764732
1256,A2,3257096.5143262
1256,A3,5752328.24518105
1256,A4,9924607.84281418
1256,A5,10826507.6481031
1256,A6,6683580.20772608
1256,A7,11555048.0585823
1256,A8,3955098.47985718
1256,A9,11232466.1456705
1256,A10,3630758.96960265
1256,A11,7755725.30452423
1256,A12,3717507.00944231
1467,A1,155527.784018731
1467,A2,130397.106788895
1467,A3,129826.989774897
1467,A4,137519.32564849
1467,A5,129764.54702709
1467,A6,137166.746967828
1467,A7,125463.290706124
1467,A8,141952.23050493
1467,A9,137158.563579901
1467,A10,140461.790585579
1467,A11,128033.459595096
1467,A12,144510.311568559
1722,A1,160439.661840119
1722,A2,148942.367155603
1722,A3,131953.136406704
1722,A4,136026.681462913
1722,A5,276701.083961066
1722,A6,149147.499164284
1722,A7,141857.936472129
1722,A8,149940.219085612
1722,A9,145442.414574649
1722,A10,127603.620964213
1722,A11,143943.012460014
1722,A12,130743.932122893
