Name,Replicate,AUC
pta,A1,19933002.9367062
pta,A2,17279586.0468441
pta,A3,14933518.2865237
pta,A4,21733713.3413771
pta,A5,8723568.57720419
pta,A6,18422430.4648518
pta,A7,13915851.5251424
pta,A8,35029598.1540471
pta,A9,29974273.5201857
pta,A10,10719813.1642387
pta,A11,12756727.7438535
pta,A12,22788993.3391645
ptada,A1,648218.751566752
ptada,A2,2852280.24082613
ptada,A3,539073.526164218
ptada,A4,993886.779702715
ptada,A5,1709108.08840606
ptada,A6,890597.841318478
ptada,A7,1424929.33331081
ptada,A8,862988.279820341
ptada,A9,1365616.35975185
ptada,A10,1376453.87400088
ptada,A11,1558582.01017903
ptada,A12,499587.961174098
1410,A1,145258.175064619
1410,A2,181173.863568105
1410,A3,127386.205333857
1410,A4,124482.912114715
1410,A5,124470.568610683
1410,A6,125615.756976116
1410,A7,126408.546571189
1410,A8,127398.784187216
1410,A9,118336.791127873
1410,A10,115906.072081154
1410,A11,141662.447667051
1410,A12,129459.966540307
1288,A1,160078.015191016
1288,A2,128257.515613546
1288,A3,164992.364469478
1288,A4,149080.117878922
1288,A5,118685.38248997
1288,A6,115990.769190813
1288,A7,124248.804334255
1288,A8,117416.421826527
1288,A9,127810.166139265
1288,A10,126102.907954303
1288,A11,117838.89849754
1288,A12,171052.902749181
1667,A1,8299190.57612194
1667,A2,9426709.70920206
1667,A3,11752679.4462656
1667,A4,5247163.73355785
1667,A5,3766593.46506797
1667,A6,9705505.54345422
1667,A7,11434566.1573011
1667,A8,9785568.60370107
1667,A9,5503526.6132841
1667,A10,5221736.56876556
1667,A11,9192910.25265938
1667,A12,8271992.61031673
1467,A1,135183.556667995
1467,A2,155511.003101018
1467,A3,192825.4614792
1467,A4,121196.532130379
1467,A5,120686.373262904
1467,A6,121821.427735237
1467,A7,128033.707948742
1467,A8,127890.771872844
1467,A9,134958.105323507
1467,A10,147001.757303114
1467,A11,122120.345114222
1467,A12,113615.019216278
1780,A1,138243.388617247
1780,A2,129098.243067509
1780,A3,138670.099164812
1780,A4,135732.950733614
1780,A5,121689.696559785
1780,A6,110282.283222551
1780,A7,143450.276266458
1780,A8,135084.045309979
1780,A9,123034.668686242
1780,A10,171900.454682839
1780,A11,122968.536335558
1780,A12,152865.908716287
1857,A1,8833942.03896067
1857,A2,6466047.26564881
1857,A3,8338985.76530513
1857,A4,20782860.1725181
1857,A5,7451194.07020274
1857,A6,12405156.2481094
1857,A7,11673232.4775773
1857,A8,19066435.2435398
1857,A9,14047047.3642943
1857,A10,11241020.6664966
1857,A11,10110830.9303857
1857,A12,9648136.82785197
