Name,Replicate,AUC
pta,A1,47195889.9868884
pta,A2,37724534.2127814
pta,A3,38292309.7381337
pta,A4,53796816.1769601
pta,A5,17004942.3306324
pta,A6,33193648.8662315
pta,A7,26182412.7366787
pta,A8,41690760.7512815
pta,A9,22817207.0086458
pta,A10,33214438.0651555
pta,A11,40317461.1651932
pta,A12,53309671.1976441
ptada,A1,4449785.88518596
ptada,A2,879967.634034494
ptada,A3,2012795.50968457
ptada,A4,921202.95852654
ptada,A5,2603205.06343963
ptada,A6,3047656.32532931
ptada,A7,3069443.00757584
ptada,A8,4223712.9549438
ptada,A9,5179673.73504197
ptada,A10,2666751.02666066
ptada,A11,2345151.25646347
ptada,A12,2658935.73049661
1863,A1,151065.815980587
1863,A2,599039.411829965
1863,A3,131872.126615608
1863,A4,132808.600918337
1863,A5,120178.771190681
1863,A6,135170.980198377
1863,A7,151858.890864536
1863,A8,126690.754798559
1863,A9,139152.048842346
1863,A10,323204.855892845
1863,A11,140714.986425215
1863,A12,147227.542442142
2009,A1,126251.677298097
2009,A2,134458.155005824
2009,A3,125321.954052298
2009,A4,136523.780603055
2009,A5,155500.33130632
2009,A6,121324.032379926
2009,A7,131879.236626982
2009,A8,143575.007644453
2009,A9,138230.328384647
2009,A10,132884.904216457
2009,A11,137594.40812432
2009,A12,145715.623040746
2008,A1,129826.731754532
2008,A2,137380.825761318
2008,A3,129318.917033419
2008,A4,128824.474540578
2008,A5,132030.990033391
2008,A6,142586.87035883
2008,A7,128458.992165538
2008,A8,124319.700022656
2008,A9,124247.911680314
2008,A10,127330.088258949
2008,A11,164056.894270523
2008,A12,140164.009497514
1329,A1,2567989.85794611
1329,A2,3190564.15093424
1329,A3,3552074.74143019
1329,A4,3082403.27670491
1329,A5,2652839.49375684
1329,A6,1587830.08476956
1329,A7,1370305.91323571
1329,A8,5021902.55707657
1329,A9,4310663.3019281
1329,A10,2552909.12922028
1329,A11,1737037.98140628
1329,A12,1699435.01335156
1485,A1,301426.143317471
1485,A2,139232.193642669
1485,A3,137090.827999671
1485,A4,126471.267639415
1485,A5,124605.46466388
1485,A6,141162.566089633
1485,A7,149790.815224897
1485,A8,142311.238767666
1485,A9,155213.001925926
1485,A10,122048.841249299
1485,A11,410130.854298342
1485,A12,158062.746846412
2006,A1,142818.662642121
2006,A2,138306.705078943
2006,A3,141587.745706831
2006,A4,143375.289230764
2006,A5,140169.771346832
2006,A6,167208.051323347
2006,A7,164126.695494801
2006,A8,176111.51495015
2006,A9,160077.996824943
2006,A10,144029.451452262
2006,A11,138517.016886343
2006,A12,163547.912891067
