Name,Replicate,AUC
pta,A1,20826046.459704
pta,A2,27241021.5103471
pta,A3,31379364.5337343
pta,A4,24547403.1707948
pta,A5,10526270.2329679
pta,A6,21815900.0885567
pta,A7,32347612.3590458
pta,A8,38124641.8377257
pta,A9,57793221.5244826
pta,A10,28493282.3219561
pta,A11,25433362.622493
pta,A12,39511193.6628817
ptada,A1,1264442.28507295
ptada,A2,1247123.78685371
ptada,A3,2518177.57647574
ptada,A4,1707534.73216207
ptada,A5,449323.102817841
ptada,A6,2905973.38925539
ptada,A7,1723814.63986468
ptada,A8,3819973.1519762
ptada,A9,2906320.84753875
ptada,A10,3328491.33330735
ptada,A11,3299894.96894547
ptada,A12,1935328.73628109
pa,A1,15683776.4622565
pa,A2,13118920.6885046
pa,A3,19190415.261625
pa,A4,12554594.2433096
pa,A5,15353851.1284843
pa,A6,20871436.4295385
pa,A7,15134545.127234
pa,A8,40606195.6140662
pa,A9,4835647.39179894
pa,A10,10192919.6035356
pa,A11,22447150.7468303
pa,A12,26346838.8731273
pa20,A1,146594.35287283
pa20,A2,139681.094694698
pa20,A3,124765.337191519
pa20,A4,119336.062322531
pa20,A5,123386.036843377
pa20,A6,133898.110861698
pa20,A7,123471.760693231
pa20,A8,129685.463927792
pa20,A9,122620.725496507
pa20,A10,128098.847007085
pa20,A11,121045.915556718
pa20,A12,136094.196169706
1666,A1,12500697.5826289
1666,A2,3360274.77457162
1666,A3,10252921.3910542
1666,A4,4283180.32301967
1666,A5,4034591.6729397
1666,A6,8403768.02747369
1666,A7,7684533.44984692
1666,A8,8086915.91597016
1666,A9,6435918.78952754
1666,A10,4915338.33146597
1666,A11,10813703.4346066
1666,A12,3763060.70519886
1809,A1,158228.056521597
1809,A2,150077.914216526
1809,A3,118840.422092355
1809,A4,122483.161176767
1809,A5,148141.792892803
1809,A6,125821.517305003
1809,A7,190377.726279402
1809,A8,121537.794352886
1809,A9,128108.377051104
1809,A10,128033.955518715
1809,A11,115633.286294982
1809,A12,141948.605852146
2010,A1,150508.937063836
2010,A2,134825.660769425
2010,A3,128187.175248046
2010,A4,124110.315615578
2010,A5,119037.424499597
2010,A6,132666.805931778
2010,A7,2918913.68041403
2010,A8,161630.727177423
2010,A9,119271.594382368
2010,A10,130963.561413738
2010,A11,125762.813832221
2010,A12,146825.348212708
1256,A1,6833456.07283743
1256,A2,3247360.20324755
1256,A3,1659086.51749403
1256,A4,2239458.40043543
1256,A5,2350775.84974063
1256,A6,2107132.8837841
1256,A7,1049106.20640919
1256,A8,3014130.17611697
1256,A9,7971601.34210642
1256,A10,7856218.24696264
1256,A11,5749428.06237272
1256,A12,6701844.18557846
