Name,Replicate,AUC
pta,A1,17760958.8937206
pta,A2,20500840.3995645
pta,A3,25321223.4751208
pta,A4,23186414.3771534
pta,A5,26797163.7073318
pta,A6,20505373.8852094
pta,A7,11810249.9443579
pta,A8,8645485.11069743
pta,A9,21468326.8102511
pta,A10,22275349.1697868
pta,A11,36131389.8562448
pta,A12,5760012.10865035
ptada,A1,9591353.59409445
ptada,A2,3897726.19086458
ptada,A3,5618698.57562502
ptada,A4,5733361.2832586
ptada,A5,4647865.25316236
ptada,A6,3897792.97630186
ptada,A7,4141630.75992719
ptada,A8,4150249.48056347
ptada,A9,1875120.27607917
ptada,A10,1625229.9748821
ptada,A11,9586702.32696731
ptada,A12,3759669.94262555
2005,A1,152671.576991779
2005,A2,151291.369283475
2005,A3,145526.373478597
2005,A4,131102.978403665
2005,A5,133682.680636111
2005,A6,136731.430330535
2005,A7,137521.165615926
2005,A8,165834.376688622
2005,A9,134393.582560256
2005,A10,182610.541510548
2005,A11,139517.388243556
2005,A12,142793.206132737
2004,A1,167354.879349302
2004,A2,139307.14964815
2004,A3,131661.638295009
2004,A4,131185.2276695
2004,A5,128748.42061316
2004,A6,128973.638718874
2004,A7,137188.715293615
2004,A8,215197.459075737
2004,A9,134316.531773087
2004,A10,148600.179526316
2004,A11,124253.141331299
2004,A12,140005.250317809
1584,A1,150875.776274192
1584,A2,289618.611886261
1584,A3,148666.615656319
1584,A4,125832.223279204
1584,A5,133596.81507384
1584,A6,486556.942727228
1584,A7,231135.154293553
1584,A8,200012.602931188
1584,A9,129105.189025872
1584,A10,138223.216906981
1584,A11,134250.113502663
1584,A12,133679.332273792
1291,A1,4171035.86509489
1291,A2,1721719.58742057
1291,A3,1986995.56463221
1291,A4,910815.527051283
1291,A5,1970963.92668025
1291,A6,6232691.6707377
1291,A7,1997461.57991448
1291,A8,3875952.87227747
1291,A9,1593701.49407145
1291,A10,1262006.35242732
1291,A11,3192396.10411002
1291,A12,1165938.59569689
2007,A1,192815.799389332
2007,A2,146152.296027259
2007,A3,152512.279356176
2007,A4,135585.283331931
2007,A5,125676.805051061
2007,A6,141375.548022698
2007,A7,154858.011915877
2007,A8,270777.596674559
2007,A9,236965.845672808
2007,A10,152140.815182903
2007,A11,141168.075356527
2007,A12,137373.394873784
1665,A1,158522.528464795
1665,A2,132101.518745288
1665,A3,147953.956084873
1665,A4,137376.596333122
1665,A5,132442.374568467
1665,A6,140595.129226473
1665,A7,121823.382027533
1665,A8,322471.672161316
1665,A9,131971.148164327
1665,A10,140518.682774512
1665,A11,133668.559628682
1665,A12,152783.241932993
