Name,Time,N,measurement,sd,se,ci
1291,0,12,287.476246833333,246.618075108881,71.1925060255698,156.693649272014
1291,60,12,80.0163070833333,16.5358677474551,4.77349384763863,10.5063891204414
1291,120,12,67.9293773333333,25.51791775304,7.36638834193818,16.213311424078
1291,180,12,113.106901083333,152.354013257836,43.9808152832657,96.8011217671993
1291,240,12,365.348716416667,423.346011176769,122.209466756631,268.981222754057
1291,300,12,1485.09903158333,1562.03292703509,450.920065453384,992.468372450448
1291,360,12,3981.07362675,3049.03359956551,880.180184738681,1937.26352481655
1291,420,12,6944.80605025,4345.28438236242,1254.37555393121,2760.86197938432
1291,480,12,8951.2593615,4791.11231260174,1383.07499169917,3044.12753202375
1291,540,12,9539.21313075,4527.70839791043,1307.03683117286,2876.76866910466
1291,600,12,9322.7896735,4076.03302662789,1176.64938257471,2589.78782967792
1291,660,12,7978.39326391667,3450.1971116433,995.986115582264,2192.15066005388
1291,720,12,6125.33659141667,2653.01385129498,765.85913060448,1685.64458118115
1291,780,12,4423.33024125,2056.4097196248,593.634352594771,1306.5804005817
1291,840,12,2952.21275983333,1461.98057522242,422.037439327335,928.89814096254
1291,900,12,1866.92634625,978.299315449696,282.410686561454,621.581730173052
1291,960,12,1102.26259,628.73781773381,181.500974159156,399.480950666479
1291,1020,12,701.407885166667,580.005927127786,167.433289079403,368.518184569099
1291,1080,12,426.972354166667,391.450607902373,113.002056923439,248.715850348319
1291,1140,12,305.706013916667,321.883827765606,92.9198573041298,204.515227004222
1291,1200,12,199.697034916667,181.802963698652,52.4819950154443,115.512092200996
1291,1260,12,141.441821166667,128.929869978099,37.2188475692193,81.9181311755645
1291,1320,12,102.4068945,81.3664301810017,23.4884651840001,51.6977633033134
1291,1380,12,95.66989325,54.8101115258322,15.8223163218763,34.8246834227255
1291,1440,12,85.3662746666667,51.1595106914297,14.7684786346532,32.5052023120022
1291,1500,12,79.0255779166667,28.4150131206308,8.20270773711146,18.0540380019512
1291,1560,12,79.2237215833333,17.6872758278884,5.10587673023126,11.2379589124962
1291,1620,12,81.0070393333333,16.3940946372547,4.7325674759696,10.4163107837414
1291,1680,12,82.98850725,29.68303187472,8.56875322161691,18.8596986812662
1291,1740,12,93.2921298333333,45.0401966004901,13.0019848158233,28.6171756313639
1291,1800,12,106.964234,37.3258330152305,10.7750398695352,23.7157028522427
1291,1860,12,107.756821916667,41.2130901114496,11.8971943349909,26.1855481780412
1291,1920,12,112.314192916667,43.5314460941314,12.5664460603302,27.6585612938788
1291,1980,12,97.651351,42.4434042311549,12.2523554290907,26.9672524755968
1291,2040,12,96.6606139166667,31.5933670544304,9.12021948674101,20.0734677470955
1291,2100,12,90.5180735,32.1490645106837,9.28063552471894,20.4265410661257
1291,2160,12,86.7532904166667,31.1977316866221,9.00600939368849,19.8220930271543
1291,2220,12,90.91436725,34.1341451497548,9.85367894538435,21.6878011310984
1291,2280,12,79.4218724166667,32.5568072819561,9.39834072409607,20.6856084632204
1291,2340,12,91.50880975,41.3935338015911,11.9492839415293,26.3001966290272
1291,2400,12,109.936434666667,43.8139041636033,12.6479846815524,27.8380265891633
1291,2460,12,121.627090166667,60.8623841709248,17.5694569423029,38.6701140008778
1291,2520,12,124.995593,75.5355177440533,21.8052257514535,47.9929782913971
1291,2580,12,157.491628083333,68.0997059124982,19.6586917701576,43.2684888529325
1291,2640,12,179.287769583333,78.7252502439406,22.7260222101799,50.0196376325189
1291,2700,12,205.046907583333,132.047980566504,38.1189685630088,83.899284125182
1291,2760,12,219.90792275,136.903501454233,39.5206367088019,86.9843349134458
1291,2820,12,209.802423333333,127.746909990314,36.8773564355252,81.1665142580009
1291,2880,12,231.202276083333,127.368157933898,36.7680201346614,80.9258666823404
1291,2940,12,197.517315166667,120.909135143173,34.9034608611978,76.8219993913357
1633,0,12,321.161524,333.208442331687,96.1889919382278,211.710543820214
1633,60,12,74.8645011666667,22.507963545788,6.49748940603548,14.3008777605367
1633,120,12,65.3534738333333,25.4851667920258,7.3569339538593,16.1925024562186
1633,180,12,167.39926425,240.179315866994,69.3337963347947,152.602656825699
1633,240,12,454.514986166667,424.086839493623,122.42332547071,269.451922610102
1633,300,12,1774.98219058333,756.153221836774,218.282633088032,480.436836132487
1633,360,12,4751.0741625,1643.35516117462,474.395772339164,1044.13805492871
1633,420,12,8418.5046945,3004.81588489207,867.415630003849,1909.16892927001
1633,480,12,12102.1627688333,4075.96010625732,1176.62833227692,2589.74149828487
1633,540,12,15043.9955349167,5051.88071419819,1458.3523451281,3209.81186981179
1633,600,12,17230.4249835,5689.94611980345,1642.54596197149,3615.2192870677
1633,660,12,18432.279741,6107.03831381974,1762.95010721759,3880.22702396788
1633,720,12,18544.6214290833,5612.51542350292,1620.19364529517,3566.02216976944
1633,780,12,18290.71341875,5221.68689988219,1507.37116863546,3317.70157291664
1633,840,12,17248.0046009167,4694.5423376521,1355.19764118277,2982.76989723446
1633,900,12,15942.9166025,4216.94533211752,1217.32726132799,2679.31923715791
1633,960,12,14386.35498275,3636.85650776274,1049.87004188043,2310.74838220361
1633,1020,12,12462.41149925,3201.89123867625,924.306384282817,2034.38463518444
1633,1080,12,10809.2262224167,2947.63846044871,850.909929306879,1872.84012697907
1633,1140,12,9019.138085,2589.33606892512,747.476938208161,1645.1856485069
1633,1200,12,7341.84485533333,2148.07347205602,620.095398665319,1364.82077030348
1633,1260,12,5862.95303225,1961.25239550909,566.164799247985,1246.12032131108
1633,1320,12,4612.36413425,1667.45809522424,481.353690070067,1059.45232859957
