Name,Time,N,measurement,sd,se,ci
100nm,0,12,237.507646833333,205.583348800867,59.3468008855427,130.621428047993
100nm,60,12,72.7792463333333,12.2979645953248,3.55011658479764,7.81375391973482
100nm,120,12,82.2322935833333,38.8792835209562,11.2234824033619,24.7027182143492
100nm,180,12,308.931065166667,288.044998122651,83.151428602419,183.015060394344
100nm,240,12,1132.76030391667,1074.91656779759,310.301684887164,682.969403588079
100nm,300,12,2252.28679516667,1907.35972560736,550.60732551043,1211.8785524862
100nm,360,12,3318.44562341667,2746.93281546979,792.971200228649,1745.31784408331
100nm,420,12,4192.39905675,3424.07414804715,988.445065550131,2175.55292084165
100nm,480,12,4713.23647083333,3700.99701713562,1068.38581205663,2351.50131758909
100nm,540,12,5095.597043,3934.98373494723,1135.93195931429,2500.16938532457
100nm,600,12,5529.78724958333,4282.59536762559,1236.27879416444,2721.03127969192
100nm,660,12,5686.12128566667,4220.20832193509,1218.26920535276,2681.39244197806
100nm,720,12,5911.79253166667,4318.79088073152,1246.72753878202,2744.0288115368
100nm,780,12,6045.36998158333,4289.5685542891,1238.29177976308,2725.46183112201
100nm,840,12,6085.28182333333,4210.30018898697,1215.40897374038,2675.09711464478
100nm,900,12,5960.79749725,4044.86424755115,1167.65173107958,2569.98413226146
100nm,960,12,5834.90992233333,3814.08859595985,1101.03253879525,2423.35627866637
100nm,1020,12,5592.42753425,3603.42388727312,1040.21887566073,2289.50630857648
100nm,1080,12,5369.20756733333,3468.88251759616,1001.38012766067,2204.0228005918
100nm,1140,12,5107.11984191667,3254.00207281776,939.349486342468,2067.49427957948
100nm,1200,12,4801.090977,3022.9112834379,872.639321614614,1920.6661969862
100nm,1260,12,4528.85666725,2915.06318611127,841.506257603054,1852.14278510857
100nm,1320,12,4162.60806283333,2672.53374692182,771.494039101836,1698.0469311623
100nm,1380,12,3762.398264,2392.90350784214,690.771742198729,1520.37835359005
100nm,1440,12,3437.82432566667,2279.03025307112,657.899365050956,1448.02673931087
100nm,1500,12,3036.04972975,2192.43787815393,632.902299566852,1393.00856913451
100nm,1560,12,2713.05294558333,2001.38071651133,577.748847714371,1271.61664007937
100nm,1620,12,2373.95193125,1789.86605319478,516.689823812691,1137.2266345821
100nm,1680,12,2078.44461458333,1638.7943708105,473.079185566941,1041.24026698108
100nm,1740,12,1781.36375158333,1511.7202934967,436.39605919487,960.501250210382
100nm,1800,12,1597.371878,1318.64333215912,380.659541393588,837.826001654576
100nm,1860,12,1350.710123,1156.39028299894,333.821120588852,734.735332541224
100nm,1920,12,1173.54914175,1082.58590939159,312.515633104066,687.842270758693
100nm,1980,12,1044.52926691667,967.940903817328,279.420470689292,615.000309412953
100nm,2040,12,891.876476833333,811.704504478031,234.318907081411,515.732437215078
100nm,2100,12,772.1362145,762.866916196533,220.220709710964,484.702514018681
100nm,2160,12,628.937739,631.477934863193,182.291977840287,401.221938030225
100nm,2220,12,575.894928083333,584.768103123843,168.808010876029,371.543926842728
100nm,2280,12,503.420645,512.319446376966,147.893885138411,325.512246457939
100nm,2340,12,434.097793083333,483.386691583761,139.541718254284,307.129251091367
100nm,2400,12,366.350100083333,373.90009091521,107.935659069961,237.564783857695
100nm,2460,12,334.31464175,365.937458108586,105.63704497278,232.505568341022
100nm,2520,12,296.32705575,309.176722821547,89.2516320740932,196.441517709038
100nm,2580,12,252.737818166667,281.567600581259,81.2815649953336,178.899518343753
100nm,2640,12,209.848742166667,220.998273118071,63.7967062375803,140.41560369164
100nm,2700,12,204.421879083333,178.998679295283,51.6724678378596,113.730334896441
100nm,2760,12,193.91847525,174.759680446173,50.4487742745456,111.037003523088
100nm,2820,12,155.581029083333,139.870579442732,40.3771583464853,88.8695263272843
100nm,2880,12,145.427742583333,132.781571227061,38.3307379456826,84.3653853938088
100nm,2940,12,138.250410166667,121.117331470205,34.9635619639261,76.9542810265459
11nm,0,12,259.739857333333,209.576240573407,60.4994494554031,133.158390445056
11nm,60,12,91.6853256666667,19.1170955669031,5.51863013583765,12.1464230330132
11nm,120,12,66.30216575,14.7035880258497,4.24456025238884,9.34221412662265
11nm,180,12,68.7529546666667,22.094948000874,6.37826208801769,14.038460202902
11nm,240,12,180.61404525,100.029030458436,28.8758938309775,63.5554138063632
11nm,300,12,584.8215245,368.476232049994,106.369925882021,234.118628346377
11nm,360,12,1320.07078275,853.315694492492,246.331022959486,542.170926004022
11nm,420,12,2369.91853425,1458.80746925995,421.121442536536,926.882045619299
11nm,480,12,3442.01800791667,1995.07452988609,575.92840844155,1267.60988025505
11nm,540,12,4506.4324495,2467.78415172033,712.387922148812,1567.95524487805
11nm,600,12,5562.46225358333,2935.06800583021,847.281151627966,1864.85324115851
11nm,660,12,6616.76035116667,3411.71646502091,984.877709739251,2167.70122364113
11nm,720,12,7383.77221883333,3740.9287211262,1079.91310208071,2376.87271186816
11nm,780,12,8097.04767883333,4112.69715171536,1187.23340381913,2613.083103371
11nm,840,12,8475.04876091667,4309.03479461341,1243.91119930876,2737.83009015037
11nm,900,12,8719.81688925,4484.01478709588,1294.42357219003,2849.00707326307
11nm,960,12,8819.785123,4463.59564389246,1288.52907327748,2836.03336863035
11nm,1020,12,8869.33799883333,4562.86665051297,1317.18614447501,2899.10715706783
11nm,1080,12,8726.65911716667,4721.9379566904,1363.10607519596,3000.17624313706
11nm,1140,12,8523.03648658333,4596.48296415997,1326.89033834164,2920.46594375893
11nm,1200,12,8102.49703,4506.27621150804,1300.84989187849,2863.15130753137
11nm,1260,12,7726.43031858333,4434.37471418183,1280.09371746028,2817.4672756566
11nm,1320,12,7256.70098691667,4362.24423726016,1259.27144232652,2771.63775708787
11nm,1380,12,6662.31163858333,4079.56749968878,1177.66969706128,2592.0335267215
11nm,1440,12,6133.9385595,3963.86852445741,1144.27027981388,2518.52190500427
11nm,1500,12,5508.22039416667,3634.17455081416,1049.09582759732,2309.04434805576
11nm,1560,12,4990.53771575,3560.63336682522,1027.86631641105,2262.31850897878
11nm,1620,12,4343.99783533333,3216.53695796107,928.534239268601,2043.69008126717
11nm,1680,12,3836.47048666667,2955.94004112375,853.306389225595,1878.11469969692
11nm,1740,12,3327.0215315,2683.22148640754,774.57932373639,1704.83759685761
11nm,1800,12,2875.52474325,2462.35881968654,710.821763693736,1564.50815336008
11nm,1860,12,2421.57642725,2092.93267738396,604.177622341698,1329.78598083353
11nm,1920,12,2039.061538,1887.55498033339,544.89018800285,1199.29521767382
11nm,1980,12,1712.042923,1661.88427234137,479.744665999148,1055.91089049724
11nm,2040,12,1446.82229791667,1424.63709473779,411.257305072196,905.171225443182
11nm,2100,12,1224.84371483333,1233.94663601114,356.209711233332,784.012288305092
11nm,2160,12,1027.8999585,1063.77065850794,307.084138022792,675.887630687697
11nm,2220,12,843.736718333333,923.094360796998,266.474388846786,586.506175396265
11nm,2280,12,710.16572775,764.219211804232,220.611083827529,485.561721656123
11nm,2340,12,613.708436083333,712.885801292692,205.792404638899,452.94602866979
11nm,2400,12,511.2987675,588.393622575828,169.854608191807,373.847472003346
11nm,2460,12,436.548712583333,502.064648504343,144.933579982289,318.996658739972
11nm,2520,12,396.460352833333,456.617353308479,131.814075924652,290.120825001353
11nm,2580,12,326.612327916667,403.937597974939,116.606740463321,256.649705326426
11nm,2640,12,262.891310166667,332.465694384322,95.974579074552,211.23862428913
11nm,2700,12,246.4358335,296.554868302254,85.6080165219002,188.421973949582
11nm,2760,12,223.503300333333,266.128772301878,76.8247591637969,169.090154847131
11nm,2820,12,192.518126,215.506643820042,62.2114094108269,136.926388901615
11nm,2880,12,178.1634815,212.335227013459,61.2959002373304,134.911366796822
11nm,2940,12,164.1589085,192.071903776159,55.4463826744647,122.036665447259
1nm,0,12,270.768608333333,266.908762193044,77.0499228506119,169.585736780402
