Name,Replicate,AUC
c1787,A1,23595071.5129745
c1787,A2,31529398.5188709
c1787,A3,29061724.2606932
c1787,A4,34279233.6405826
c1787,A5,43837409.6941183
c1787,A6,22858283.4239702
c1787,A7,39302018.158606
c1787,A8,38282166.8024352
c1787,A9,48154271.1426898
c1787,A10,24863229.505469
c1787,A11,40796798.6050936
c1787,A12,58256162.5221411
ef1787,A1,237245.664470117
ef1787,A2,190910.910518001
ef1787,A3,214137.008282422
ef1787,A4,180620.157762888
ef1787,A5,201304.933910442
ef1787,A6,236887.54673278
ef1787,A7,216502.719777106
ef1787,A8,220472.416155482
ef1787,A9,181742.903286478
ef1787,A10,242463.591576676
ef1787,A11,261137.493486686
ef1787,A12,205083.609284958
c1477,A1,39898361.9731696
c1477,A2,36895953.4458847
c1477,A3,31179883.314321
c1477,A4,61691651.7551524
c1477,A5,46606727.1238519
c1477,A6,61593895.3395044
c1477,A7,36315588.5891753
c1477,A8,23704417.9251189
c1477,A9,56358192.5035534
c1477,A10,45806349.8342881
c1477,A11,30259127.3582475
c1477,A12,22396175.0402895
ef1477,A1,211933.046375086
ef1477,A2,199464.460611003
ef1477,A3,261078.513278898
ef1477,A4,234630.313598669
ef1477,A5,223064.451694074
ef1477,A6,266014.127860537
ef1477,A7,282484.439546455
ef1477,A8,216427.091707599
ef1477,A9,371067.588940192
ef1477,A10,219564.166428526
ef1477,A11,297931.217232273
ef1477,A12,189901.347915281
c1391,A1,5244262.91617739
c1391,A2,10231915.4229916
c1391,A3,11609832.3543185
c1391,A4,4797117.00052673
c1391,A5,8584327.68902336
c1391,A6,8909665.1383584
c1391,A7,4064097.00378137
c1391,A8,5198112.45108912
c1391,A9,8065689.84481603
c1391,A10,9383582.56277876
c1391,A11,7403766.65661
c1391,A12,4618283.48729386
ef1391,A1,227428.953836211
ef1391,A2,192030.488549879
ef1391,A3,284089.885145493
ef1391,A4,235826.676990886
ef1391,A5,229668.529394368
ef1391,A6,296922.41096646
ef1391,A7,267292.82870999
ef1391,A8,181736.894855262
ef1391,A9,272315.301979943
ef1391,A10,253039.505243487
ef1391,A11,228392.702450871
ef1391,A12,233332.11981936
c1943,A1,14805995.2112496
c1943,A2,9031295.3996967
c1943,A3,9594403.34631141
c1943,A4,13660966.5322109
c1943,A5,11044936.4476901
c1943,A6,13481636.1142133
c1943,A7,9382203.91798727
c1943,A8,13001890.1188194
c1943,A9,15054512.8360807
c1943,A10,11852104.992681
c1943,A11,18278773.615117
c1943,A12,9550083.53429858
ef1493,A1,274892.129396849
ef1493,A2,217760.917518337
ef1493,A3,239412.262492689
ef1493,A4,186816.973759411
ef1493,A5,189539.569099863
ef1493,A6,293975.043835944
ef1493,A7,323646.032986005
ef1493,A8,198873.035490397
ef1493,A9,162773.853144041
ef1493,A10,167633.441484085
ef1493,A11,209981.669486871
ef1493,A12,209286.154721661
