Name,Replicate,AUC
cPta,A1,6990601.23845722
cPta,A2,6120310.06406734
cPta,A3,6116258.60582762
cPta,A4,12797857.8848677
cPta,A5,8207079.9397406
cPta,A6,10291000.8312987
cPta,A7,13229682.5622854
cPta,A8,8949823.08761996
cPta,A9,13334976.0462203
cPta,A10,6676607.33517611
cPta,A11,12869242.4668432
cPta,A12,10645134.757689
fePta,A1,160364.983129074
fePta,A2,153237.118774062
fePta,A3,156932.931375512
fePta,A4,151204.97712213
fePta,A5,154351.51795884
fePta,A6,150321.646271902
fePta,A7,146106.912604314
fePta,A8,169609.689092291
fePta,A9,159572.770796829
fePta,A10,150625.121189935
fePta,A11,167902.032180507
fePta,A12,136973.899195728
fe470,A1,151217.858972555
fe470,A2,135634.550922714
fe470,A3,143154.641301038
fe470,A4,138664.312442999
fe470,A5,148115.787286156
fe470,A6,136653.489781051
fe470,A7,134305.829663902
fe470,A8,135014.124875226
fe470,A9,142512.737572115
fe470,A10,136590.474260807
fe470,A11,138913.221426732
fe470,A12,135709.254094595
fe94,A1,164582.407091927
fe94,A2,136464.847796262
fe94,A3,139605.565428619
fe94,A4,138482.339947532
fe94,A5,134249.165027228
fe94,A6,130851.884291968
fe94,A7,136326.703748083
fe94,A8,138617.409582482
fe94,A9,130470.311749484
fe94,A10,124738.128762202
fe94,A11,146716.537350439
fe94,A12,131590.678100474
fe1294,A1,159548.629523544
fe1294,A2,146670.549893647
fe1294,A3,139732.917691855
fe1294,A4,147482.948245705
fe1294,A5,129896.907423956
fe1294,A6,125618.187290133
fe1294,A7,133491.993660233
fe1294,A8,140931.076833224
fe1294,A9,129655.969389658
fe1294,A10,139625.000684228
fe1294,A11,138345.123591405
fe1294,A12,128072.928472053
feDW,A1,147363.164501085
feDW,A2,141368.744350208
feDW,A3,141942.041824273
feDW,A4,132417.212357423
feDW,A5,134937.670614489
feDW,A6,143957.469742608
feDW,A7,135132.268241966
feDW,A8,120576.860142259
feDW,A9,141492.736750706
feDW,A10,143817.901404021
feDW,A11,140989.912308085
feDW,A12,134503.132534604
DW,A1,173521.647552815
DW,A2,133928.784926058
DW,A3,137720.420404514
DW,A4,136277.572480496
DW,A5,139924.268825155
DW,A6,129400.929378348
DW,A7,133934.657625839
DW,A8,125302.770453335
DW,A9,132107.947155971
DW,A10,134315.819102959
DW,A11,132045.563401379
DW,A12,134191.928357319
