Name,Replicate,AUC
cPta,A1,9256068.39204128
cPta,A2,19025007.4531797
cPta,A3,25706613.0005487
cPta,A4,12911398.7625141
cPta,A5,19196627.5897922
cPta,A6,20440782.7288422
cPta,A7,15826542.6905975
cPta,A8,6749719.97498492
cPta,A9,19611094.8784657
cPta,A10,10006060.6045711
cPta,A11,10986607.1172672
cPta,A12,11362797.929486
fePta,A1,181717.100588789
fePta,A2,147807.487307424
fePta,A3,147057.554938621
fePta,A4,146039.322093004
fePta,A5,157188.805537114
fePta,A6,144844.124575935
fePta,A7,137081.5810891
fePta,A8,142322.721810329
fePta,A9,137470.469363719
fePta,A10,143395.934727919
fePta,A11,149758.164267095
fePta,A12,157776.123636812
c289,A1,3767917.19415858
c289,A2,5068575.33175906
c289,A3,1997479.55276264
c289,A4,1755263.86029848
c289,A5,4672731.56731729
c289,A6,8026664.06367735
c289,A7,4660204.74574189
c289,A8,3659682.69282738
c289,A9,9794284.10185689
c289,A10,2964571.08318844
c289,A11,1427527.53671458
c289,A12,2317566.54553226
fe289,A1,168106.452434939
fe289,A2,158776.380832265
fe289,A3,147555.140229494
fe289,A4,164831.79232644
fe289,A5,139227.70383664
fe289,A6,142443.254885609
fe289,A7,152456.92282035
fe289,A8,130457.529731446
fe289,A9,145086.660329882
fe289,A10,140747.974291662
fe289,A11,170168.109488435
fe289,A12,149760.865216704
c295,A1,1414338.83741042
c295,A2,6404051.85738694
c295,A3,5140719.35374927
c295,A4,9940469.11403127
c295,A5,2523180.23061148
c295,A6,4415259.95892802
c295,A7,3347900.31485534
c295,A8,4262504.22265282
c295,A9,3290844.19331624
c295,A10,3305628.97376113
c295,A11,4261837.80150733
c295,A12,2879047.65518036
fe295,A1,170054.924779128
fe295,A2,152344.206246154
fe295,A3,142117.675561352
fe295,A4,144285.675233963
fe295,A5,148434.386081913
fe295,A6,138481.333869732
fe295,A7,142390.794502933
fe295,A8,139413.123443811
fe295,A9,134945.016468629
fe295,A10,140046.310511936
fe295,A11,132989.419523887
fe295,A12,145852.533009869
c498,A1,1053525.10076334
c498,A2,6677450.00658993
c498,A3,13632840.3146802
c498,A4,8138645.10561127
c498,A5,1732115.66197196
c498,A6,6624353.87333944
c498,A7,12323878.2349722
c498,A8,10973266.4450133
c498,A9,3768282.15172804
c498,A10,8011948.17862078
c498,A11,6736992.0666676
c498,A12,2800315.85280686
fe498,A1,164714.529881994
fe498,A2,165891.885085109
fe498,A3,155164.60831434
fe498,A4,149569.196955698
fe498,A5,161922.098011199
fe498,A6,154099.49419243
fe498,A7,165506.728233658
fe498,A8,166000.495563068
fe498,A9,178614.885326813
fe498,A10,158267.889380941
fe498,A11,156427.735547312
fe498,A12,174522.567267955
