Name,Replicate,AUC
c1294,A1,773794.895966472
c1294,A2,1309520.25128834
c1294,A3,493426.642874296
c1294,A4,1750817.6273521
c1294,A5,1949596.14277769
c1294,A6,840721.383984506
c1294,A7,1465179.10794567
c1294,A8,1022701.56841013
c1294,A9,979317.610478463
c1294,A10,900114.536067704
c1294,A11,879379.666973595
c1294,A12,2179560.72461034
ef1294,A1,194379.02615485
ef1294,A2,179405.814470511
ef1294,A3,190308.691576114
ef1294,A4,169912.737217303
ef1294,A5,168488.394360187
ef1294,A6,186469.590313035
ef1294,A7,173670.434804368
ef1294,A8,167336.263377551
ef1294,A9,163275.551619553
ef1294,A10,156709.698386037
ef1294,A11,171324.233347042
ef1294,A12,161844.738706076
c468,A1,11535521.2009178
c468,A2,16141978.7376072
c468,A3,10727163.1614781
c468,A4,9119709.86114927
c468,A5,10535436.2656746
c468,A6,19636600.284903
c468,A7,8073541.40905645
c468,A8,2437579.83951407
c468,A9,13601511.1960004
c468,A10,19339855.5487765
c468,A11,11428224.3473633
c468,A12,8683784.74971317
ef468,A1,192890.679956974
ef468,A2,186617.632888269
ef468,A3,168561.685666917
ef468,A4,163976.370816479
ef468,A5,163700.163454649
ef468,A6,166482.954364942
ef468,A7,193030.850276053
ef468,A8,173685.653422862
ef468,A9,173680.74419895
ef468,A10,167533.423495468
ef468,A11,175046.629109532
ef468,A12,177388.423567196
c264,A1,16007930.2623543
c264,A2,37110395.2700774
c264,A3,9680222.89655475
c264,A4,21092185.9720063
c264,A5,14898189.8812195
c264,A6,11966402.6763109
c264,A7,22503324.4794091
c264,A8,13157944.7244325
c264,A9,10809923.4257708
c264,A10,19446245.6065964
c264,A11,16105865.0451229
c264,A12,17794281.0712735
ef264,A1,184276.695406167
ef264,A2,182891.894824011
ef264,A3,176323.501739526
ef264,A4,167496.493177666
ef264,A5,172767.846203917
ef264,A6,172259.463185759
ef264,A7,167843.898635581
ef264,A8,170391.918924659
ef264,A9,167209.114942666
ef264,A10,161640.256862601
ef264,A11,156636.950663233
ef264,A12,174405.340216707
water,A1,177470.025200204
water,A2,173470.6444069
water,A3,176259.2700512
water,A4,186521.527720722
water,A5,183180.291554741
water,A6,176752.644482198
water,A7,176618.598139364
water,A8,178822.077785838
water,A9,181182.607614546
water,A10,189874.464351613
water,A11,178765.403439319
water,A12,193100.040711294
