Name,Replicate,AUC
cPta,A1,7899284.2570144
cPta,A2,8009423.67839811
cPta,A3,5822838.9825565
cPta,A4,5648378.94821088
cPta,A5,3067924.06005185
cPta,A6,8596434.29017848
cPta,A7,2627850.91280034
cPta,A8,4257133.91637402
cPta,A9,1873375.39397515
cPta,A10,12508815.2120746
cPta,A11,6371253.33226889
cPta,A12,4106167.16939197
fePta,A1,158562.530826382
fePta,A2,163483.137569214
fePta,A3,154360.919609521
fePta,A4,146754.628168701
fePta,A5,142734.536569188
fePta,A6,156187.354735367
fePta,A7,133626.825386694
fePta,A8,136486.863075991
fePta,A9,143712.214882928
fePta,A10,155175.922180121
fePta,A11,151322.58861793
fePta,A12,139474.575200817
fe1184,A1,154476.211126748
fe1184,A2,144720.74966326
fe1184,A3,202344.554053953
fe1184,A4,137660.112105947
fe1184,A5,131426.488028723
fe1184,A6,136552.092274086
fe1184,A7,132636.531377302
fe1184,A8,128881.243054187
fe1184,A9,143991.663799219
fe1184,A10,127945.973312126
fe1184,A11,132019.053581562
fe1184,A12,138208.480995385
fe1213,A1,150514.256317499
fe1213,A2,144113.785556947
fe1213,A3,134295.576624419
fe1213,A4,129169.990044762
fe1213,A5,133469.335180467
fe1213,A6,134178.500170308
fe1213,A7,130094.589362699
fe1213,A8,130710.799345914
fe1213,A9,130487.969248083
fe1213,A10,125191.124636072
fe1213,A11,131758.429903943
fe1213,A12,124140.194878854
fe1471,A1,187774.939068935
fe1471,A2,140754.483522183
fe1471,A3,135184.889903578
fe1471,A4,131865.744533432
fe1471,A5,141231.981383642
fe1471,A6,136429.721391075
fe1471,A7,132860.814697134
fe1471,A8,135896.077722835
fe1471,A9,135054.591645498
fe1471,A10,129557.317467836
fe1471,A11,124096.57514794
fe1471,A12,128272.233133424
fe1544,A1,153272.688895049
fe1544,A2,157503.495659231
fe1544,A3,136614.026326931
fe1544,A4,133855.103282888
fe1544,A5,136110.719487057
fe1544,A6,143992.187565151
fe1544,A7,133464.080325138
fe1544,A8,133962.980080533
fe1544,A9,127728.06337353
fe1544,A10,126134.118479705
fe1544,A11,125304.367943311
fe1544,A12,130981.344690573
fe166,A1,509802.456674896
fe166,A2,152766.56508537
fe166,A3,144246.417053686
fe166,A4,138488.734030416
fe166,A5,140076.079949132
fe166,A6,130988.355772789
fe166,A7,139361.22197833
fe166,A8,138986.447473097
fe166,A9,119300.25230062
fe166,A10,133240.701795988
fe166,A11,129700.135895868
fe166,A12,134512.701639659
fe17,A1,149042.422948734
fe17,A2,143467.379872888
fe17,A3,134995.039742682
fe17,A4,126296.211050514
fe17,A5,133695.818287036
fe17,A6,136880.686015628
fe17,A7,143606.503453961
fe17,A8,139510.583887177
fe17,A9,133414.578511395
fe17,A10,126894.354511609
fe17,A11,130319.424113096
fe17,A12,131529.993572961
