Name,Replicate,AUC
c1635,A1,8773755.93758199
c1635,A2,6904084.73828627
c1635,A3,12735336.5634376
c1635,A4,8681809.19619274
c1635,A5,6756094.74278283
c1635,A6,12212799.573516
c1635,A7,8171841.73886033
c1635,A8,3566299.731899
c1635,A9,7118402.85228194
c1635,A10,7032505.95767214
c1635,A11,9426193.6836703
c1635,A12,6559886.15281416
ef1635,A1,234772.482176493
ef1635,A2,201886.444989978
ef1635,A3,214842.849739133
ef1635,A4,184727.527715497
ef1635,A5,184326.196328331
ef1635,A6,222200.517443287
ef1635,A7,170349.820519674
ef1635,A8,205442.366733864
ef1635,A9,171928.011380089
ef1635,A10,185186.829017796
ef1635,A11,232811.435275807
ef1635,A12,155988.905247737
cpa,A1,31965267.4074163
cpa,A2,44256600.5232764
cpa,A3,41551051.7527757
cpa,A4,21607527.2398527
cpa,A5,26173360.1756695
cpa,A6,32104875.4417527
cpa,A7,15162599.5623974
cpa,A8,15455442.7724602
cpa,A9,27799534.9480696
cpa,A10,18375845.9939614
cpa,A11,32175677.3244241
cpa,A12,17632173.8740131
efpa,A1,230687.359742633
efpa,A2,203931.227739982
efpa,A3,213303.943812625
efpa,A4,200703.864875322
efpa,A5,200298.333376085
efpa,A6,184379.853182654
efpa,A7,224350.769416581
efpa,A8,217211.108384646
efpa,A9,265574.165200945
efpa,A10,186953.253857683
efpa,A11,251234.570106517
efpa,A12,185968.206138101
cPpnlp20,A1,1094184.07145868
cPpnlp20,A2,537500.636714156
cPpnlp20,A3,908868.082316094
cPpnlp20,A4,877128.421573255
cPpnlp20,A5,2352077.99754409
cPpnlp20,A6,1335950.55218207
cPpnlp20,A7,1435577.60504583
cPpnlp20,A8,339026.783036777
cPpnlp20,A9,694312.633675004
cPpnlp20,A10,840809.530004325
cPpnlp20,A11,389462.168105158
cPpnlp20,A12,366359.240396312
efPpnlp20,A1,5402209.85271873
efPpnlp20,A2,2919960.2620085
efPpnlp20,A3,7000146.3024092
efPpnlp20,A4,4659042.22667072
efPpnlp20,A5,5279751.04775611
efPpnlp20,A6,6335430.7929701
efPpnlp20,A7,4357052.35602663
efPpnlp20,A8,2890669.82474087
efPpnlp20,A9,4548174.61823379
efPpnlp20,A10,2882449.2805238
efPpnlp20,A11,4253778.44166748
efPpnlp20,A12,1128050.38373234
cMpnlp20,A1,239421.462655558
cMpnlp20,A2,328082.800837971
cMpnlp20,A3,265403.383446423
cMpnlp20,A4,352516.972186485
cMpnlp20,A5,204300.703221727
cMpnlp20,A6,258092.0226761
cMpnlp20,A7,298257.764973207
cMpnlp20,A8,232898.974468443
cMpnlp20,A9,210207.237268925
cMpnlp20,A10,332815.735511986
cMpnlp20,A11,209859.960375149
cMpnlp20,A12,334884.803249443
efMpnlp20,A1,384633.147442322
efMpnlp20,A2,281061.253419978
efMpnlp20,A3,548033.460072383
efMpnlp20,A4,297002.978950316
efMpnlp20,A5,307358.487978441
efMpnlp20,A6,514621.396724281
efMpnlp20,A7,319087.136594011
efMpnlp20,A8,256010.930463118
efMpnlp20,A9,223841.795975429
efMpnlp20,A10,372158.832335549
efMpnlp20,A11,440650.409973252
efMpnlp20,A12,179478.553736016
