Name,Replicate,AUC
c1128,A1,6943448.25699182
c1128,A2,9899088.09035756
c1128,A3,5991923.83388625
c1128,A4,8307470.51505984
c1128,A5,8745597.01450516
c1128,A6,11944531.2905727
c1128,A7,6687875.72502173
c1128,A8,7002374.9631708
c1128,A9,14332424.1107848
c1128,A10,14666618.9894435
c1128,A11,6714852.45227306
c1128,A12,12436136.9915478
ef1128,A1,211989.695228491
ef1128,A2,175399.772784747
ef1128,A3,217775.484541013
ef1128,A4,172747.081706789
ef1128,A5,174753.471505351
ef1128,A6,218574.042357782
ef1128,A7,212481.435937146
ef1128,A8,228127.256335625
ef1128,A9,179819.923197059
ef1128,A10,222201.043256697
ef1128,A11,239071.586055522
ef1128,A12,164571.994410793
c1042,A1,5940094.22333373
c1042,A2,6249322.81182811
c1042,A3,5267276.74062792
c1042,A4,8723249.63759249
c1042,A5,3839400.45892225
c1042,A6,10455499.7759685
c1042,A7,14229224.9172476
c1042,A8,7454732.59579467
c1042,A9,20869584.8783
c1042,A10,12545009.525335
c1042,A11,6559844.24481341
c1042,A12,5918854.38753648
ef1042,A1,279704.028724266
ef1042,A2,222030.483147533
ef1042,A3,506833.107900547
ef1042,A4,244530.61499458
ef1042,A5,210997.328453466
ef1042,A6,244887.41809661
ef1042,A7,241725.522676873
ef1042,A8,304902.983815963
ef1042,A9,295352.015758727
ef1042,A10,213276.362528569
ef1042,A11,274612.542111186
ef1042,A12,179054.545246751
c1877,A1,5032463.96480852
c1877,A2,2076562.88856001
c1877,A3,2946052.88058421
c1877,A4,3783032.39657468
c1877,A5,5660785.40365969
c1877,A6,5577583.10177849
c1877,A7,4572714.59678862
c1877,A8,3087203.98448331
c1877,A9,4703926.72453643
c1877,A10,6941013.84780742
c1877,A11,4824099.94995858
c1877,A12,5010657.36949543
ef1877,A1,209865.186224207
ef1877,A2,192098.072088947
ef1877,A3,346098.215913917
ef1877,A4,241325.054708377
ef1877,A5,202426.186147098
ef1877,A6,260421.441322212
ef1877,A7,311915.388160501
ef1877,A8,239265.475787215
ef1877,A9,252748.903472247
ef1877,A10,213321.52411967
ef1877,A11,239758.487865994
ef1877,A12,233773.833222305
c1544,A1,1987529.8005606
c1544,A2,2108907.44424994
c1544,A3,995002.318924561
c1544,A4,2927034.50959458
c1544,A5,1855537.67624978
c1544,A6,1843463.40940798
c1544,A7,2994840.48698383
c1544,A8,8647266.17374866
c1544,A9,6161767.49106509
c1544,A10,3401036.27982222
c1544,A11,3377162.17983742
c1544,A12,2743745.61702225
ef1544,A1,259315.425698809
ef1544,A2,230970.41888814
ef1544,A3,359524.50240022
ef1544,A4,207341.776780223
ef1544,A5,211134.36485693
ef1544,A6,252914.348406618
ef1544,A7,249322.084990687
ef1544,A8,552613.691534399
ef1544,A9,215915.340798661
ef1544,A10,221041.464763388
ef1544,A11,270489.141094437
ef1544,A12,214632.339518086
