Name,Replicate,AUC
c1666,A1,5523689.95030837
c1666,A2,9225696.06292847
c1666,A3,5204764.43346393
c1666,A4,8476231.63506909
c1666,A5,5691736.83936227
c1666,A6,8700358.9938582
c1666,A7,6444565.6747323
c1666,A8,14785870.4411476
c1666,A9,4255671.94204954
c1666,A10,5833583.9760383
c1666,A11,7721619.7646505
c1666,A12,8397510.68526586
fe1666,A1,127739.658205428
fe1666,A2,131174.444010471
fe1666,A3,130104.740645685
fe1666,A4,114408.273830727
fe1666,A5,137726.748316627
fe1666,A6,133583.580592018
fe1666,A7,121611.643806507
fe1666,A8,126253.665611208
fe1666,A9,127592.84694014
fe1666,A10,125534.970370255
fe1666,A11,127543.353887988
fe1666,A12,114123.967675579
c1667,A1,8494238.85133791
c1667,A2,17210009.3879294
c1667,A3,5584335.64145454
c1667,A4,14451106.5611957
c1667,A5,8544887.08476787
c1667,A6,2047250.05593585
c1667,A7,10653894.3049419
c1667,A8,6249293.14552901
c1667,A9,7498780.57158326
c1667,A10,3661177.16781842
c1667,A11,7425799.48916335
c1667,A12,8095910.35968944
fe1667,A1,127837.11873572
fe1667,A2,124894.749869136
fe1667,A3,132460.615600571
fe1667,A4,132040.268961234
fe1667,A5,132165.60494384
fe1667,A6,133385.035620663
fe1667,A7,131611.712057466
fe1667,A8,130041.058511589
fe1667,A9,125544.179237787
fe1667,A10,126543.090938893
fe1667,A11,125748.37684485
fe1667,A12,128317.799835599
c1857,A1,5874573.26414229
c1857,A2,10694392.5751827
c1857,A3,11799956.7003313
c1857,A4,19587071.2241907
c1857,A5,17147915.8993329
c1857,A6,7722916.7372594
c1857,A7,20827117.2692726
c1857,A8,16576445.9253673
c1857,A9,11591014.2700995
c1857,A10,10808244.1566882
c1857,A11,13102376.9514589
c1857,A12,13408854.1154837
fe1857,A1,127947.769169304
fe1857,A2,130817.95950573
fe1857,A3,115840.329736271
fe1857,A4,132109.142996919
fe1857,A5,126762.329745287
fe1857,A6,130185.879088862
fe1857,A7,128749.66264398
fe1857,A8,130466.951295031
fe1857,A9,132541.324849537
fe1857,A10,123458.781804862
fe1857,A11,137519.030691533
fe1857,A12,130824.785459044
c1939,A1,26778756.7893415
c1939,A2,20169268.1760064
c1939,A3,16005889.2594571
c1939,A4,8717612.79053783
c1939,A5,9202015.22207537
c1939,A6,6671169.29362695
c1939,A7,22717328.6443978
c1939,A8,11449583.0361308
c1939,A9,3327864.51430216
c1939,A10,11359303.0281301
c1939,A11,13185680.442822
c1939,A12,9486036.48003523
fe1939,A1,633280.255741307
fe1939,A2,126743.769968393
fe1939,A3,125332.762852688
fe1939,A4,131105.714898775
fe1939,A5,125614.118035532
fe1939,A6,122685.544045323
fe1939,A7,123626.712552883
fe1939,A8,126110.159678977
fe1939,A9,144658.75609952
fe1939,A10,134516.605089494
fe1939,A11,125037.647297077
fe1939,A12,126746.22315426
