Name,Replicate,AUC
Pta,A1,10094215.5100457
Pta,A2,4058387.06031436
Pta,A3,1466428.93081537
Pta,A4,4328862.3098231
Pta,A5,4231666.46983737
Pta,A6,5486609.13166684
Pta,A7,8803446.91028008
Pta,A8,6180795.88046554
Pta,A9,3053007.28972436
Pta,A10,17170929.8941328
Pta,A11,3258122.26341979
Pta,A12,4914018.29982151
PtaDA,A1,188472.474909038
PtaDA,A2,289279.829428368
PtaDA,A3,163669.542477336
PtaDA,A4,295572.739149156
PtaDA,A5,185180.456778672
PtaDA,A6,221035.08255481
PtaDA,A7,347058.577373237
PtaDA,A8,192097.038503377
PtaDA,A9,445497.457652093
PtaDA,A10,870584.095000344
PtaDA,A11,199034.995074507
PtaDA,A12,160658.521514606
457,A1,159744.670949943
457,A2,136901.117626512
457,A3,154175.223767033
457,A4,134888.075151081
457,A5,135458.145052553
457,A6,124165.727960847
457,A7,126887.226202514
457,A8,132416.550265335
457,A9,135885.323797346
457,A10,127623.224257597
457,A11,125482.765542571
457,A12,140741.752242353
94,A1,1377136.18899901
94,A2,958343.455311335
94,A3,1790230.52296716
94,A4,478165.84974262
94,A5,656388.787081943
94,A6,1150526.18496952
94,A7,1189453.80705594
94,A8,2413221.54945005
94,A9,1175992.82238889
94,A10,484890.058526998
94,A11,376065.123732206
94,A12,418618.798003621
236,A1,173537.562052163
236,A2,168859.500497931
236,A3,146111.634412602
236,A4,169373.697469283
236,A5,176784.41548024
236,A6,188261.968528303
236,A7,132309.116037893
236,A8,168667.657126779
236,A9,201561.546133422
236,A10,136705.035683552
236,A11,191668.220782335
236,A12,154169.947643225
468,A1,1391054.97048633
468,A2,962917.900086725
468,A3,1196661.85967986
468,A4,588742.525662727
468,A5,543227.659885891
468,A6,2487665.02370268
468,A7,963849.60153783
468,A8,1494331.36872761
468,A9,775603.721829799
468,A10,880476.13886486
468,A11,2723993.44700266
468,A12,2728472.21409917
289,A1,3127368.28264116
289,A2,874876.519542334
289,A3,2881396.28571479
289,A4,1779231.40895375
289,A5,633371.979739645
289,A6,2696887.46345602
289,A7,1281662.58802427
289,A8,4447006.3917644
289,A9,432593.952443539
289,A10,689223.820559525
289,A11,1985661.26261879
289,A12,632791.114548103
470,A1,953230.396570171
470,A2,1626870.95626686
470,A3,3908887.76283273
470,A4,1640134.46781704
470,A5,2440995.89285276
470,A6,3957503.80248476
470,A7,816324.412312199
470,A8,1766069.78802647
470,A9,709737.952197029
470,A10,2556676.18754087
470,A11,1557269.42243172
470,A12,990793.895905753
