Name,Replicate,AUC
Pta,A1,8430211.20242366
Pta,A2,11537657.3506241
Pta,A3,8771374.58713768
Pta,A4,8945180.1296104
Pta,A5,7503364.01164794
Pta,A6,8240023.34294114
Pta,A7,12321101.8314228
Pta,A8,11596350.703298
Pta,A9,9520765.17752693
Pta,A10,12739538.1775538
Pta,A11,10792883.0199596
Pta,A12,9259724.42332951
PtaDA,A1,240382.339264343
PtaDA,A2,488866.292469389
PtaDA,A3,258457.60944378
PtaDA,A4,147488.355068998
PtaDA,A5,436231.347132703
PtaDA,A6,345480.693801216
PtaDA,A7,231803.801187103
PtaDA,A8,281730.10661576
PtaDA,A9,341844.269680359
PtaDA,A10,281706.611152217
PtaDA,A11,253221.109507856
PtaDA,A12,473603.467470617
20,A1,141829.004803087
20,A2,130284.060999657
20,A3,131682.828126029
20,A4,127766.031974595
20,A5,129095.855174949
20,A6,126122.016464131
20,A7,119637.055533041
20,A8,122146.393429719
20,A9,127320.060163112
20,A10,123229.094290896
20,A11,118566.071175153
20,A12,138103.246599242
459,A1,144424.845711212
459,A2,132115.322972233
459,A3,137029.952690968
459,A4,125943.907906566
459,A5,123042.130752643
459,A6,126371.430661805
459,A7,128472.970287633
459,A8,117800.32535084
459,A9,135764.071298586
459,A10,121398.488859777
459,A11,125679.03125524
459,A12,124294.391603346
146,A1,149572.819912758
146,A2,145216.327788358
146,A3,119876.929618607
146,A4,130527.518387304
146,A5,134997.130408969
146,A6,131039.698254949
146,A7,123974.548971869
146,A8,130337.62509398
146,A9,126684.173432315
146,A10,131092.597452634
146,A11,121782.037400428
146,A12,128836.820921775
264,A1,2953810.50118984
264,A2,781130.15387057
264,A3,1596009.60690954
264,A4,3356272.5637496
264,A5,1629690.26550987
264,A6,1023405.05840202
264,A7,2543059.46779008
264,A8,1116259.69007985
264,A9,770177.763404986
264,A10,795233.694900815
264,A11,2018499.69012013
264,A12,4622256.50446947
Pa,A1,8137447.10482463
Pa,A2,4626122.78195382
Pa,A3,7468485.11216041
Pa,A4,3648404.98423312
Pa,A5,5979936.37356069
Pa,A6,13293062.0323884
Pa,A7,5449836.15538943
Pa,A8,15841449.4111801
Pa,A9,10779662.5877314
Pa,A10,15007961.4385821
Pa,A11,3968038.8605648
Pa,A12,10430689.0983898
Pa20,A1,135076.323722199
Pa20,A2,134068.053613107
Pa20,A3,138227.178337776
Pa20,A4,131233.962080722
Pa20,A5,123347.427455773
Pa20,A6,132993.942649034
Pa20,A7,134495.657668524
Pa20,A8,137396.994984687
Pa20,A9,136520.236106737
Pa20,A10,134435.345558835
Pa20,A11,129592.735360652
Pa20,A12,126555.569163691
