Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
Pta,0,830.076659,447.750737,298.602174,191.467486,189.366807,126.34648,109.541068,155.755959,105.339716,69.628233,82.232284,48.621486
Pta,60,65.426883,78.030933,86.433635,59.124859,44.420138,63.326208,40.21879,59.124859,48.621486,54.92351,69.628233,42.319464
Pta,120,50.722161,130.547833,88.53431,67.527558,33.916768,67.527558,78.030933,59.124859,65.426883,42.319464,90.634986,48.621486
Pta,180,54.92351,800.666899,353.219921,128.447156,84.332959,141.051218,596.899614,136.849864,155.755959,708.236305,647.316207,273.393998
Pta,240,313.306948,3105.16872,2088.405694,680.927289,376.327442,691.430756,2512.755427,1017.038989,1130.477048,2264.86765,1771.195429,1111.570692
Pta,300,823.774566,5821.510257,3682.8815,1893.037614,970.823535,2166.13293,4861.430209,2474.941981,2479.143474,4304.715804,3161.889403,3290.036296
Pta,360,1605.238307,7617.7563,4958.067873,3113.571782,1983.369025,4094.636035,6928.664703,4195.474246,4210.179831,5687.056248,4445.469598,5199.662612
Pta,420,2708.12522,8914.023024,5855.123799,4710.171522,3075.758014,5823.611102,8456.020072,6262.689267,5815.207719,6888.748018,5842.518718,6647.147507
Pta,480,3617.757278,9823.734933,6523.196262,6163.948964,4245.893406,7294.218555,9069.49259,7411.868473,7275.310551,7458.088137,6441.262507,7634.563496
Pta,540,5079.915551,10019.12493,6632.441416,6670.257086,4953.866233,7844.653784,9733.393504,8745.948202,7901.378269,8403.496988,7277.41144,7853.057408
Pta,600,5729.073098,10395.19967,6752.191106,7647.168896,5550.501658,7844.653784,10077.952131,9479.177544,8474.928392,8874.105217,8044.240135,8100.96478
Pta,660,6432.85905,10199.808633,7201.779472,7600.949108,5941.258573,8048.441959,9703.98004,9981.307469,8947.638036,9281.68809,8147.184895,8483.332092
Pta,720,6941.269977,10216.616443,7132.450238,7802.635677,6237.478964,8157.68947,9968.701653,10430.916369,8937.133343,9628.345476,8470.726543,8380.386843
Pta,780,7208.082133,9916.177445,6968.581411,8073.652908,6561.011873,8111.469349,10054.841439,10073.750187,8964.445548,9869.956174,8481.231167,8542.158016
Pta,840,7691.287813,9380.432748,7205.981246,7586.242819,6250.084115,7918.185532,10428.815386,10382.59378,8655.60815,9909.874542,8453.919148,8224.918792
