Name,Replicate,AUC
236,A1,15652947.4306812
236,A2,15580724.3327084
236,A3,15602065.5922021
236,A4,15628585.4206586
236,A5,15655662.9182754
236,A6,16003332.6626518
236,A7,15733429.7730378
236,A8,15759756.3767211
236,A9,16020159.2484752
236,A10,16351572.9919762
236,A11,16494022.1519218
236,A12,16426615.3159339
289,A1,15679034.6780956
289,A2,27618901.0152903
289,A3,18967610.6191289
289,A4,20310286.9493459
289,A5,18225080.318062
289,A6,20768805.8658988
289,A7,19477386.0993385
289,A8,20066393.5833503
289,A9,19069585.4542185
289,A10,20829802.9841764
289,A11,22953972.2351435
289,A12,19101366.3282458
1294,A1,15834453.1905409
1294,A2,15908851.7034505
1294,A3,15784136.3521272
1294,A4,15806633.9029264
1294,A5,16100614.5668741
1294,A6,16415860.5577267
1294,A7,15958580.794752
1294,A8,16271404.7094307
1294,A9,16059389.197723
1294,A10,16409975.3608398
1294,A11,17039659.7290233
1294,A12,16492592.7186631
5006,A1,19419078.665309
5006,A2,18997172.697196
5006,A3,19800849.1430387
5006,A4,22298568.3838072
5006,A5,18730959.6802208
5006,A6,20488874.9993531
5006,A7,23386252.5159596
5006,A8,20089522.2427984
5006,A9,21876137.4338935
5006,A10,20495887.9240395
5006,A11,22761052.9489159
5006,A12,19980746.4038403
5013,A1,22398182.3194155
5013,A2,24076300.1713198
5013,A3,27031700.0932753
5013,A4,25747078.0175501
5013,A5,23545763.1025437
5013,A6,23839106.0539585
5013,A7,16313886.0387112
5013,A8,29818407.7001284
5013,A9,24619332.0923394
5013,A10,27018848.0069087
5013,A11,30644968.7590288
5013,A12,25950828.0255412
5007,A1,25108740.9952758
5007,A2,21732557.8360297
5007,A3,19053699.2673143
5007,A4,20607342.6698442
5007,A5,21616103.8421204
5007,A6,24038380.5230724
5007,A7,24475036.8398523
5007,A8,21971013.6408009
5007,A9,23460087.0923231
5007,A10,31794658.5242505
5007,A11,32462602.088532
5007,A12,33131488.1079516
Pta,A1,28887921.8010909
Pta,A2,25303348.6266213
Pta,A3,22987554.2233045
Pta,A4,16515726.4205996
Pta,A5,29973400.0090952
Pta,A6,22911804.5381523
Pta,A7,24264906.0962359
Pta,A8,29065561.1477075
Pta,A9,24462579.7908704
Pta,A10,24252788.1448592
Pta,A11,19273601.2410362
Pta,A12,21584144.7381291
PtaDA,A1,15603056.689039
PtaDA,A2,15515289.1384791
PtaDA,A3,15605433.6148343
PtaDA,A4,15541376.3839184
PtaDA,A5,15790224.3009854
PtaDA,A6,15692480.5766772
PtaDA,A7,15707170.9871268
PtaDA,A8,15814213.5938107
PtaDA,A9,15981648.7639617
PtaDA,A10,16234165.8635686
PtaDA,A11,16388204.9469101
PtaDA,A12,16436224.8564489
