Name,Replicate,AUC
pta,A1,8920660.39203143
pta,A2,15040918.9885299
pta,A3,16884403.629944
pta,A4,19428412.2192512
pta,A5,21711475.2805857
pta,A6,14153083.1178498
pta,A7,21424879.5692439
pta,A8,10744713.2328889
pta,A9,19294279.3544348
pta,A10,27233815.8833986
pta,A11,9554238.58500312
pta,A12,21072603.8960406
ptada,A1,147742.679073162
ptada,A2,144082.325902285
ptada,A3,141110.477962025
ptada,A4,157495.811826708
ptada,A5,151004.514991472
ptada,A6,148017.201248653
ptada,A7,144229.060530858
ptada,A8,140302.820770773
ptada,A9,142943.746877582
ptada,A10,126263.405838984
ptada,A11,154568.15640571
ptada,A12,145511.45963955
1810,A1,1691425.86773698
1810,A2,2520341.79983438
1810,A3,1666345.42539359
1810,A4,1248856.42843736
1810,A5,1956825.98357966
1810,A6,1833068.45173275
1810,A7,1162366.80815059
1810,A8,2929632.34168791
1810,A9,1857473.52949124
1810,A10,2535323.60103169
1810,A11,1842123.95003823
1810,A12,1779791.69765633
1477,A1,6020743.08960786
1477,A2,21716275.5539579
1477,A3,12680978.3775921
1477,A4,21038255.786635
1477,A5,13930908.7782565
1477,A6,18158429.6904865
1477,A7,16755129.9151596
1477,A8,16733841.7034913
1477,A9,17384504.4021995
1477,A10,19770619.7619431
1477,A11,13820055.4115048
1477,A12,11105820.4752565
1787,A1,5080519.8304148
1787,A2,20161430.9814486
1787,A3,32878807.4749379
1787,A4,27573963.4122298
1787,A5,23642334.9224211
1787,A6,28388541.9816563
1787,A7,32298368.8752463
1787,A8,26373930.3340185
1787,A9,13732826.6843293
1787,A10,9637403.54453394
1787,A11,29394302.2250568
1787,A12,7603906.66143791
17,A1,5537034.38020794
17,A2,4113159.13179891
17,A3,6799620.12785653
17,A4,4736533.79700951
17,A5,4782479.20721771
17,A6,4966555.27470001
17,A7,5115830.53588473
17,A8,10797907.3479171
17,A9,8213028.62641354
17,A10,3441967.71169178
17,A11,9623786.10826172
17,A12,6692680.34712734
1843,A1,23363951.2826949
1843,A2,23910711.8572834
1843,A3,20773930.9955361
1843,A4,27060655.1901325
1843,A5,12102581.3634671
1843,A6,11213933.4881554
1843,A7,16538934.8480525
1843,A8,30397724.7101055
1843,A9,28989716.4633067
1843,A10,24936229.9551428
1843,A11,19770287.3436559
1843,A12,11951244.6063592
1877,A1,1401681.84264357
1877,A2,1741024.58155321
1877,A3,1926700.18212933
1877,A4,966507.545333782
1877,A5,1069821.87858186
1877,A6,1235998.62005629
1877,A7,1519898.16780397
1877,A8,705066.78488829
1877,A9,1516705.9075148
1877,A10,1184409.61206477
1877,A11,1248305.59918199
1877,A12,463056.347069262
