Name,Time,N,measurement,sd,se,ci
1213,0,12,274.200369,234.617942452242,67.7283661157591,149.069128738039
1213,60,12,71.29786475,19.4583802965397,5.61715055110066,12.3632650049731
1213,120,12,57.8239075,7.0487065603078,2.0347863150162,4.4785344833082
1213,180,12,54.6535670833333,18.1462588788519,5.23837372424488,11.529582830077
1213,240,12,50.69063925,16.7622523071812,4.83884544088774,10.650227007371
1213,300,12,58.6164979166667,29.7673294337419,8.59308783081357,18.9132587949847
1213,360,12,93.0940615,125.190765497992,36.1394610801606,79.5424175311429
1213,420,12,183.648028666667,431.666976096092,124.611522424675,274.268111633137
1213,480,12,481.470265,1201.06481750614,346.71754785068,763.12017756271
1213,540,12,868.861854416667,1900.07585782248,548.50465399726,1207.25060368917
1213,600,12,1435.77990533333,2442.32275846796,705.037851024712,1551.77784740829
1213,660,12,1967.62134575,2635.37535470698,760.767335227889,1674.43761511904
1213,720,12,2435.45177983333,2438.65478973508,703.97899965706,1549.44733126135
1213,780,12,2723.55890858333,2181.82891068122,629.839754453755,1386.26795278848
1213,840,12,2747.13030458333,1794.89010357308,518.140142231855,1140.41876390008
1213,900,12,2534.31024225,1589.88777681255,458.961067962012,1010.1664996442
1213,960,12,2274.33148966667,1411.25874198508,407.395307290648,896.67102563769
1213,1020,12,1823.73270233333,1233.52258800399,356.087299117793,783.742861055376
1213,1080,12,1465.67349966667,1115.94556593576,322.145736446991,709.037985306619
1213,1140,12,1060.85083308333,796.295650230445,229.870754007538,505.942118309666
1213,1200,12,754.907997083333,600.637683693775,173.389164183017,381.626977287513
1213,1260,12,550.61638225,395.231583245011,114.093530489374,251.118167469576
1213,1320,12,406.562843416667,305.988226539096,88.3311924806015,194.415643823002
1213,1380,12,301.940904,219.67707371253,63.4153088213593,139.57615363844
1213,1440,12,225.45609725,173.115457185933,49.9741279035918,109.992313904327
1213,1500,12,228.230137166667,165.170621447852,47.6806513775677,104.944406105529
1213,1560,12,138.8658625,85.8878888217405,24.7936978656803,54.570561066158
1213,1620,12,129.156658,58.930185935438,17.0116793566099,37.4424538121357
1213,1680,12,103.992042666667,49.50868038922,14.2919249749697,31.4563147790513
1213,1740,12,115.88083575,53.1727402142673,15.3496479381286,33.7843473244524
1213,1800,12,117.069728166667,71.7742676163003,20.7194463645796,45.6031939737544
1213,1860,12,113.701223916667,53.3018661993767,15.3869233992598,33.8663900612376
1213,1920,12,146.197317916667,113.281965692042,32.7016866933152,71.975927121953
1213,1980,12,128.760414833333,110.440899983362,31.8815416674693,70.1708000909431
1213,2040,12,150.55653525,106.907152531417,30.861436646155,67.9255640772954
1213,2100,12,166.606435166667,123.786804736694,35.7341725184269,78.6503834212121
1213,2160,12,187.015523916667,109.447570077946,31.5947920233263,69.5396683795229
1213,2220,12,160.662007833333,102.399256840431,29.5601192508203,65.0613838015947
1213,2280,12,208.01910025,126.21843681273,36.4361242352616,80.1953687330661
1213,2340,12,207.226476166667,97.3774762183114,28.1104560538242,61.8706966178753
1213,2400,12,223.87081025,101.40591935044,29.273367417199,64.4302472711651
1213,2460,12,209.0097645,61.4893910673348,17.750458242516,39.0684951766039
1213,2520,12,220.700430666667,69.9859656243309,20.2032080463517,44.466961096264
1213,2580,12,219.313398,63.2799580821118,18.2673504165077,40.2061671809274
1213,2640,12,187.213638666667,79.9260734705637,23.0726700167499,50.7826043105578
1213,2700,12,200.093162,63.239662298549,18.2557180257642,40.1805644615243
1213,2760,12,174.33410275,78.8700919773896,22.7678344170782,50.1116656794128
1213,2820,12,184.439565666667,55.0814176174323,15.9006356443854,34.9970630893163
1213,2880,12,191.374726083333,86.6724769276021,25.0201889427413,55.0690645656626
1213,2940,12,170.767474833333,91.4621331868454,26.4028436080413,58.1122669655193
1391,0,12,287.27821825,285.429498787825,82.3963989799053,181.353251399761
1391,60,12,69.3164003333333,18.2638966616077,5.27233282701537,11.6043263113248
1391,120,12,55.24800575,16.9186669559848,4.88399846068374,10.7496081338753
1391,180,12,80.61075625,44.8075804450826,12.9348343158521,28.4693783774346
1391,240,12,403.7905475,633.949349846661,183.005413893279,402.792200195536
1391,300,12,1401.48685541667,1915.80241175465,553.04451907034,1217.24277934384
1391,360,12,3029.74267008333,3344.8028250413,965.561405711908,2125.18632512913
1391,420,12,4700.23529891667,4244.8225781838,1225.37472908831,2697.03159427468
1391,480,12,5852.53946233333,4402.00239740398,1270.74863455728,2796.89888686729
1391,540,12,6360.81338216667,4199.39559819115,1212.2610895247,2668.16866820038
1391,600,12,6129.53292966667,3624.97093040907,1046.43897123812,2303.19664663667
1391,660,12,5173.57813433333,2817.03238718855,813.207203529601,1789.85698704827
1391,720,12,3841.74017066667,2021.58784175522,583.582142313925,1284.45563492744
1391,780,12,2647.84804708333,1373.72740997632,396.560944971497,872.824754954181
1391,840,12,1653.715248,879.580449449885,253.913004631912,558.858755149117
1391,900,12,995.459641916667,518.702519174084,149.736519537247,329.567857425253
1391,960,12,590.839999416667,306.394473968157,88.4484660118646,194.673761124984
1391,1020,12,389.720045166667,210.001469945526,60.6222026016334,133.428568298264
1391,1080,12,256.763227416667,132.831372067012,38.3451142098585,84.3970273379176
1391,1140,12,167.795249916667,63.0194736115034,18.192155026895,40.0406632442824
1391,1200,12,133.11959,59.9333736314772,17.3012746997879,38.0798488649021
1391,1260,12,101.61427725,34.1642539400271,9.86237060446868,21.7069313437596
1391,1320,12,101.812436833333,58.8298029964166,16.9827012981769,37.3786735355564
1391,1380,12,101.21801125,76.6701362141551,22.1327618910239,48.7138804739853
