Name,Replicate,AUC
236,A1,24366801.3436589
236,A2,24318931.2617746
236,A3,24264951.8740785
236,A4,24334228.2150805
236,A5,24482491.0426952
236,A6,24531504.9445238
236,A7,24606592.6193402
236,A8,24532578.991011
236,A9,24929404.1162339
236,A10,25293933.0570446
236,A11,25392978.3037002
236,A12,25512063.4372251
289,A1,29428904.2257824
289,A2,26678995.2396918
289,A3,27693344.7615517
289,A4,29743986.724855
289,A5,28679639.9266181
289,A6,28365369.3471502
289,A7,31489918.3236527
289,A8,28450211.6180675
289,A9,29300815.2535368
289,A10,30897002.8585909
289,A11,28523677.3089597
289,A12,30068649.0156104
1294,A1,24318339.3970674
1294,A2,24671126.6574712
1294,A3,24546647.8105695
1294,A4,24628216.8923423
1294,A5,24756711.2169178
1294,A6,24701563.0403765
1294,A7,24813213.1986966
1294,A8,24549358.1840679
1294,A9,24986969.3648221
1294,A10,25453615.842165
1294,A11,26077648.6528882
1294,A12,25600373.7696638
5006,A1,29452884.0183798
5006,A2,30189186.1318579
5006,A3,29174028.5879248
5006,A4,32037403.124176
5006,A5,27732923.3595205
5006,A6,29972672.9865895
5006,A7,32196853.9323545
5006,A8,27456351.3942093
5006,A9,35306398.4481831
5006,A10,29868540.5264555
5006,A11,30300183.0979033
5006,A12,32830006.403646
5013,A1,36326863.9761164
5013,A2,34168768.4052283
5013,A3,33849487.0842895
5013,A4,37252199.4815005
5013,A5,38975344.3569882
5013,A6,37681722.8887196
5013,A7,44813741.4376625
5013,A8,33413257.6604141
5013,A9,51355275.4840908
5013,A10,38745698.2374907
5013,A11,40888700.0687874
5013,A12,40501759.6177537
5007,A1,37919060.7724015
5007,A2,35006884.7583591
5007,A3,42870637.2985238
5007,A4,34490121.6772853
5007,A5,31438371.5258264
5007,A6,37567271.5664279
5007,A7,39396951.2380145
5007,A8,37922364.0288087
5007,A9,34733196.7054751
5007,A10,31651454.0237569
5007,A11,36360075.2933293
5007,A12,37693941.9144618
Pta,A1,33513635.5006724
Pta,A2,33188502.1604201
Pta,A3,35872319.2594022
Pta,A4,50021969.5438273
Pta,A5,32011487.1995459
Pta,A6,33787768.0238284
Pta,A7,49476829.9472498
Pta,A8,33404709.4113953
Pta,A9,39328174.6050204
Pta,A10,36054069.6437665
Pta,A11,37784227.8206975
Pta,A12,37305626.156838
PtaDA,A1,24395647.6780308
PtaDA,A2,24345405.3464982
PtaDA,A3,24325403.1405671
PtaDA,A4,24436722.4728614
PtaDA,A5,24463850.617566
PtaDA,A6,24609454.2587741
PtaDA,A7,24602511.0320378
PtaDA,A8,24533108.0479157
PtaDA,A9,24867188.8916752
PtaDA,A10,25117431.2546919
PtaDA,A11,25286716.8318772
PtaDA,A12,25432521.8220039
