Name,Replicate,AUC
pta,A1,29126836.7593062
pta,A2,17765017.212393
pta,A3,17709356.1332093
pta,A4,11432954.8204472
pta,A5,10875828.3048533
pta,A6,26470916.0441448
pta,A7,11611993.0834715
pta,A8,21739226.6544107
pta,A9,22250765.5901828
pta,A10,13599693.6512815
pta,A11,18773990.7853762
pta,A12,17525594.2237128
ptada,A1,207246.190589952
ptada,A2,260503.066869652
ptada,A3,223592.694498109
ptada,A4,168000.245200141
ptada,A5,185690.059045624
ptada,A6,175035.077022283
ptada,A7,163917.302234721
ptada,A8,189507.42353902
ptada,A9,209006.697072401
ptada,A10,190887.012068367
ptada,A11,160776.740321935
ptada,A12,182900.578980423
pa,A1,17020056.2669157
pa,A2,15259850.2676767
pa,A3,42176222.7977898
pa,A4,28027259.5411329
pa,A5,42980424.6597479
pa,A6,11863226.185057
pa,A7,18950761.4176621
pa,A8,37945218.1536831
pa,A9,12837478.1018777
pa,A10,23822808.4253845
pa,A11,27003971.10194
pa,A12,24063984.9140151
pa20,A1,220061.409619517
pa20,A2,201384.725016659
pa20,A3,183749.104343807
pa20,A4,193049.668464201
pa20,A5,198297.214027961
pa20,A6,157912.672705084
pa20,A7,171831.050122981
pa20,A8,166749.589913438
pa20,A9,196458.031705764
pa20,A10,183632.677601015
pa20,A11,154647.837438978
pa20,A12,163492.942505821
470,A1,8791534.71966958
470,A2,4606052.75693031
470,A3,5694856.02741607
470,A4,1634304.77456282
470,A5,5807335.1134205
470,A6,5479527.26656525
470,A7,6649393.00666743
470,A8,3448083.09371955
470,A9,6372055.91942746
470,A10,2126909.46209677
470,A11,3157308.42889041
470,A12,3894668.21072426
1843,A1,21686603.2115073
1843,A2,18487227.8244164
1843,A3,41020497.9818108
1843,A4,37181728.6739367
1843,A5,26786029.7448247
1843,A6,14852950.3437696
1843,A7,7547109.92765872
1843,A8,26573045.8029088
1843,A9,21300144.8216016
1843,A10,29007717.8033381
1843,A11,22497574.1036843
1843,A12,28937861.58274
1391,A1,7300064.85069587
1391,A2,1368671.53898901
1391,A3,3306470.03211984
1391,A4,2293026.60833006
1391,A5,2537941.11171791
1391,A6,3207153.38747134
1391,A7,2454401.06049555
1391,A8,4665356.05072195
1391,A9,604904.075994044
1391,A10,1444972.90736412
1391,A11,1372252.95867841
1391,A12,3505798.83421703
1213,A1,1793481.31845605
1213,A2,4657675.21020563
1213,A3,3482889.82057972
1213,A4,1164739.23099471
1213,A5,1584832.36254029
1213,A6,1677007.23212564
1213,A7,1648994.61537938
1213,A8,1219651.64243428
1213,A9,1018936.69278754
1213,A10,1016402.65295323
1213,A11,621246.464972223
1213,A12,967399.880879183
