Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
pta,0,1209.458992,669.702288,522.280385,348.703331,360.592158,225.059632,227.437394,191.770977,182.259935,134.704742,158.482335,137.082501
pta,60,108.549398,72.883034,110.927156,108.549398,96.660608,87.149578,101.416124,103.793882,70.505277,75.260791,70.505277,58.616493
pta,120,80.016306,60.994249,106.17164,63.372006,244.081727,84.77182,56.238736,56.238736,87.149578,65.749763,75.260791,75.260791
pta,180,63.372006,34.83893,46.72771,44.349954,527.035926,80.016306,60.994249,56.238736,63.372006,46.72771,63.372006,72.883034
pta,240,156.104575,106.17164,80.016306,65.749763,1323.593034,72.883034,148.971297,94.282851,65.749763,84.77182,115.682673,146.593538
pta,300,498.502684,301.14804,196.526498,488.991606,2781.194184,227.437394,553.191406,215.548586,134.704742,246.459489,389.125351,1071.547241
pta,360,1295.059508,643.546769,650.680091,1637.462491,4904.631298,883.702308,1566.128415,691.102264,439.058463,888.45787,1539.972604,3259.140961
pta,420,2709.859089,1528.083601,1509.061201,3582.529454,8264.675468,1558.995011,2945.265144,1418.704861,933.635728,2298.494615,3458.880758,6031.764148
pta,480,4357.716016,2284.227677,3140.248461,6369.43151,11322.84255,2552.922103,4431.430466,2788.327697,1706.418824,4595.50481,5696.476135,9096.979973
pta,540,6528.753929,3561.128704,5054.43918,8036.387746,14557.112182,3858.361848,6478.817017,4169.863368,2833.506627,7028.12476,7629.751853,12302.622196
pta,600,8966.188692,5261.317192,6814.108308,10476.246496,15551.200728,4971.212544,8155.28752,5701.231984,4036.702265,9598.744871,9945.939486,15665.355227
pta,660,11165.888672,6583.446773,8528.63396,12659.341066,15184.956143,5969.937884,10055.329882,7689.201416,5073.462423,11919.745712,11979.198462,18105.446584
pta,720,12459.578303,8202.847479,10300.269789,14333.56287,14649.861548,7215.984118,11234.853217,9001.85902,6450.281653,13365.649118,13082.64952,20150.804648
pta,780,13736.641703,9774.720035,11287.171187,16687.996544,12442.931428,8176.689498,12148.044513,10557.100789,6861.66747,14428.690161,14388.261049,20355.34333
pta,840,15075.558735,10666.49202,12485.737684,17831.943363,10611.796386,9049.419482,13194.422351,11612.970224,7605.97204,15325.270429,14863.898957,20952.313866
pta,900,15872.260672,11567.786337,13032.708519,19706.053738,9116.004177,9815.146817,13941.163992,12559.459622,8257.541467,15075.558735,14138.552278,20614.584968
pta,960,16045.8714,12293.109715,13651.027877,19156.658967,7028.12476,10012.524926,13917.382304,12759.222634,8668.936575,15232.52028,13829.390118,19487.24671
pta,1020,15848.47841,12269.328516,13551.145196,19637.081893,5798.726941,10592.771826,13346.623904,13163.506446,8704.606771,14033.912644,12547.568982,18279.062156
pta,1080,15484.610679,12324.025283,13936.407654,18597.754736,4676.353161,10576.12534,12176.581909,13232.472712,8973.322756,12666.475459,11241.987483,16745.074584
pta,1140,14702.181751,12105.238438,12659.341066,18176.795404,3615.81952,10164.720427,11322.84255,13013.683383,8752.167057,11241.987483,9967.341943,15398.994983
pta,1200,14093.366965,11748.522039,12026.760694,17641.680804,3083.180124,9472.708842,10552.344651,12283.597234,8169.555505,9242.039644,8043.521727,13184.909764
pta,1260,12882.885701,11296.683549,11144.485895,16083.923117,2395.985426,9620.147235,9403.745816,11199.181893,7931.75609,8007.851826,6469.305228,10989.910449
pta,1320,11360.892021,9774.720035,10214.659639,14445.337448,1956.088804,8721.252868,7934.134081,10157.586257,7030.502724,6359.919734,5235.160172,9477.464915
pta,1380,10364.477462,8692.716704,8723.630882,12856.72619,1473.394212,7896.086239,6797.462608,9251.551763,6409.856571,5299.363781,4074.748272,7556.034456
pta,1440,8745.033012,7548.900518,7194.582396,10794.908004,1247.503655,7242.141785,5589.469618,7743.895053,5532.399534,4203.153679,2873.929902,6212.487348
pta,1500,7781.942822,6799.840565,6552.533422,9522.647622,871.813403,5986.583412,4490.877653,6690.454619,5082.974046,3442.235756,2148.691892,4807.137431
pta,1560,6495.462651,5494.352834,5263.695103,7896.086239,802.857788,5598.981303,3696.666881,5510.998263,4119.927928,2512.49899,1570.884018,3744.22419
pta,1620,5525.265777,4590.749027,4172.241247,6602.470379,626.902352,4909.3871,2881.063424,4383.872748,3190.183289,2265.205097,1240.370279,2990.444163
pta,1680,4609.77216,3836.961025,3715.689801,5487.21908,477.102759,4112.794297,2403.118905,3870.251197,2902.463991,1803.908914,845.657818,2236.671235
pta,1740,3889.274159,3007.089071,2814.483916,4176.997005,486.613836,3691.911152,1837.19824,3109.33644,2331.784147,1392.549097,645.924543,1870.48758
pta,1800,3180.671891,2664.680228,2210.515204,3549.239402,334.436741,3083.180124,1364.015547,2341.295444,1803.908914,1278.414956,365.34769,1589.906433
pta,1860,2429.274999,2027.423227,1801.531106,3099.825051,313.03686,2517.25465,1178.547717,1939.444115,1511.439,955.035775,481.858298,1152.392032
pta,1920,2136.802799,1597.03984,1482.905408,2269.960741,336.814506,2139.180618,966.924692,1720.685659,1252.259239,781.457782,225.059632,943.146859
pta,1980,1751.597144,1361.637751,1123.858567,2082.112995,225.059632,1868.10977,781.457782,1451.994027,1140.503087,748.168895,225.059632,755.302227
pta,2040,1573.26182,1242.748071,864.68006,1604.173248,182.259935,1447.238431,643.546769,1154.769821,845.657818,629.280126,187.015455,641.168995
pta,2100,1299.815095,957.413558,617.391259,1378.282321,210.793064,1230.859112,503.258224,983.569179,660.191189,443.813999,165.615614,398.636418
pta,2160,1045.391591,914.613469,448.569535,1404.43808,172.748894,1069.169454,367.725456,783.83556,562.702492,403.391951,113.304915,351.081096
pta,2220,1052.524949,705.368918,431.925159,1128.614144,158.482335,950.280208,450.947303,683.968938,488.991606,251.215014,110.927156,322.547917
pta,2280,809.991125,634.035673,427.169624,802.857788,175.126654,736.28001,362.969924,584.10244,429.547391,241.703965,101.416124,234.570679
pta,2340,712.502246,593.61353,355.836627,686.346713,156.104575,710.12447,303.525804,441.436231,372.480987,286.881458,118.060431,203.65978
pta,2400,517.524844,417.658554,246.459489,695.857815,158.482335,655.43564,244.081727,377.23652,336.814506,175.126654,84.77182,144.215778
pta,2460,524.658155,389.125351,270.237115,641.168995,125.193707,574.591352,234.570679,351.081096,329.681211,151.349056,60.994249,99.038366
pta,2520,422.414089,267.859352,153.726816,498.502684,94.282851,477.102759,189.393216,265.48159,225.059632,194.148737,89.527335,144.215778
pta,2580,367.725456,327.303446,148.971297,308.281332,127.571466,450.947303,125.193707,305.903568,167.993374,189.393216,82.394063,103.793882
pta,2640,367.725456,270.237115,165.615614,474.72499,101.416124,396.258651,156.104575,210.793064,194.148737,115.682673,87.149578,80.016306
pta,2700,332.058976,258.348301,118.060431,291.636985,122.815948,332.058976,106.17164,236.948441,172.748894,206.037541,110.927156,70.505277
pta,2760,289.259221,146.593538,125.193707,191.770977,106.17164,305.903568,115.682673,146.593538,167.993374,158.482335,99.038366,63.372006
pta,2820,267.859352,191.770977,148.971297,134.704742,113.304915,258.348301,118.060431,177.504414,175.126654,144.215778,99.038366,84.77182
pta,2880,184.637695,222.68187,108.549398,196.526498,82.394063,182.259935,80.016306,167.993374,118.060431,122.815948,103.793882,82.394063
pta,2940,213.170825,217.926348,146.593538,127.571466,137.082501,253.592776,91.905093,144.215778,153.726816,127.571466,94.282851,49.105467
ptada,0,1164.280978,707.746694,505.635993,308.281332,298.770276,270.237115,187.015455,191.770977,151.349056,144.215778,127.571466,148.971297
ptada,60,96.660608,96.660608,94.282851,96.660608,87.149578,101.416124,77.638548,72.883034,89.527335,82.394063,120.43819,96.660608
ptada,120,46.72771,70.505277,63.372006,49.105467,80.016306,58.616493,75.260791,49.105467,75.260791,51.483223,44.349954,63.372006
ptada,180,70.505277,70.505277,37.216686,82.394063,41.972198,49.105467,58.616493,63.372006,65.749763,68.12752,51.483223,75.260791
ptada,240,60.994249,53.86098,56.238736,46.72771,77.638548,34.83893,60.994249,80.016306,65.749763,60.994249,60.994249,60.994249
ptada,300,49.105467,75.260791,51.483223,60.994249,56.238736,32.461174,53.86098,68.12752,63.372006,51.483223,89.527335,56.238736
ptada,360,30.083418,32.461174,41.972198,68.12752,53.86098,68.12752,60.994249,65.749763,75.260791,41.972198,30.083418,58.616493
ptada,420,56.238736,27.705662,49.105467,72.883034,44.349954,37.216686,56.238736,34.83893,34.83893,32.461174,53.86098,56.238736
ptada,480,65.749763,44.349954,60.994249,27.705662,63.372006,51.483223,75.260791,34.83893,58.616493,44.349954,53.86098,46.72771
ptada,540,72.883034,39.594442,46.72771,39.594442,63.372006,53.86098,82.394063,53.86098,65.749763,60.994249,41.972198,49.105467
ptada,600,41.972198,58.616493,60.994249,25.327906,91.905093,68.12752,65.749763,39.594442,63.372006,41.972198,51.483223,39.594442
ptada,660,56.238736,58.616493,82.394063,70.505277,58.616493,56.238736,53.86098,65.749763,46.72771,49.105467,65.749763,32.461174
ptada,720,58.616493,53.86098,46.72771,51.483223,56.238736,56.238736,175.126654,27.705662,89.527335,65.749763,41.972198,34.83893
ptada,780,56.238736,18.19464,70.505277,46.72771,56.238736,113.304915,99.038366,51.483223,27.705662,53.86098,75.260791,32.461174
ptada,840,25.327906,49.105467,22.950151,70.505277,56.238736,72.883034,49.105467,56.238736,53.86098,39.594442,68.12752,41.972198
