Name,Replicate,AUC
pta,A1,17321655.3632943
pta,A2,7604348.05263198
pta,A3,18485994.6227776
pta,A4,9050027.07403583
pta,A5,6080625.87861106
pta,A6,3195470.75210747
pta,A7,11290798.3248952
pta,A8,14044255.3698128
pta,A9,11989496.8068706
pta,A10,5729922.7775275
pta,A11,6912790.80797581
pta,A12,9701803.09004791
ptada,A1,269991.10617494
ptada,A2,225104.837005681
ptada,A3,282670.293458324
ptada,A4,220773.605675951
ptada,A5,229968.731685378
ptada,A6,268576.124870675
ptada,A7,156986.858831692
ptada,A8,182531.751349289
ptada,A9,195252.037262551
ptada,A10,176105.032843673
ptada,A11,159413.520433366
ptada,A12,180534.102823184
264,A1,768208.220850414
264,A2,2200719.4235568
264,A3,3080489.00798602
264,A4,2720461.77270738
264,A5,8952451.96267998
264,A6,5197850.77191018
264,A7,6761606.60829082
264,A8,5482940.2190246
264,A9,3814319.82585704
264,A10,1320777.29654821
264,A11,3874292.60003813
264,A12,2230755.38755808
295,A1,5464233.94682355
295,A2,7728560.91476925
295,A3,6118263.21060521
295,A4,2130189.71983688
295,A5,5545600.63674839
295,A6,586964.548408824
295,A7,2905208.54206354
295,A8,5142974.83854118
295,A9,2359414.89450073
295,A10,6903044.62457858
295,A11,2965418.07296587
295,A12,2061723.06969833
166,A1,8726995.40117694
166,A2,5432805.00229613
166,A3,6580417.61090219
166,A4,6618769.99166145
166,A5,3692754.22516081
166,A6,3956763.45479625
166,A7,4765945.72973584
166,A8,5059948.77586089
166,A9,4169766.71626287
166,A10,8042094.55787511
166,A11,8151902.27351689
166,A12,4465464.40416733
1983,A1,2050235.02517826
1983,A2,2010873.86970312
1983,A3,2504768.56196485
1983,A4,5930408.6979766
1983,A5,3272605.27287429
1983,A6,1764553.76259529
1983,A7,2891761.95376501
1983,A8,4031186.26555539
1983,A9,2504176.22623558
1983,A10,2688493.06969858
1983,A11,1569707.20964942
1983,A12,1254012.30768074
1544,A1,287925.920289588
1544,A2,331889.029652108
1544,A3,635742.813436873
1544,A4,313999.653115289
1544,A5,660278.424439215
1544,A6,585002.72646109
1544,A7,1501462.7095672
1544,A8,488957.389305859
1544,A9,573739.522252114
1544,A10,270924.236729543
1544,A11,327393.616253173
1544,A12,398675.589805092
1810,A1,1410457.88876606
1810,A2,2163128.17315398
1810,A3,1129008.98506104
1810,A4,1699104.66712215
1810,A5,1768328.24798091
1810,A6,1722022.44766975
1810,A7,307220.972958551
1810,A8,2461119.88046321
1810,A9,1226727.59146579
1810,A10,984948.032055065
1810,A11,2831668.10123592
1810,A12,1906376.07690965
