Name,Replicate,AUC
pta,A1,12813334.4673989
pta,A2,13332251.9664128
pta,A3,5418681.7768782
pta,A4,19676748.1284478
pta,A5,6229909.2525372
pta,A6,10237584.5836295
pta,A7,9008830.93674835
pta,A8,9612939.88013591
pta,A9,11131121.5670159
pta,A10,19863032.6056906
pta,A11,7143559.74935471
pta,A12,4598752.63005193
ptada,A1,171997.62689042
ptada,A2,156578.989204414
ptada,A3,235187.49099156
ptada,A4,172055.556605738
ptada,A5,194168.432854563
ptada,A6,158496.78145502
ptada,A7,211043.95588371
ptada,A8,153294.328858166
ptada,A9,166691.705903629
ptada,A10,163338.735576759
ptada,A11,161855.547596651
ptada,A12,194524.099776434
1943,A1,886028.51492609
1943,A2,1377665.49045244
1943,A3,1335223.88077206
1943,A4,1531451.02266259
1943,A5,1961136.22636634
1943,A6,1915068.59206267
1943,A7,2072663.18269386
1943,A8,933945.70620628
1943,A9,1262950.41814748
1943,A10,897663.868835551
1943,A11,216578.72566637
1943,A12,474273.296908541
1877,A1,509198.762823693
1877,A2,2027377.17275736
1877,A3,1318379.16748356
1877,A4,881689.661963885
1877,A5,879048.072388074
1877,A6,2064781.96472201
1877,A7,566450.509587755
1877,A8,1273689.74722964
1877,A9,1635040.17876405
1877,A10,1738695.38955111
1877,A11,461987.718924016
1877,A12,1961804.05347425
94,A1,1973240.29680056
94,A2,2673516.01514108
94,A3,2778362.06969555
94,A4,1877485.18687362
94,A5,1108547.02018203
94,A6,1035971.05974496
94,A7,2545951.0167431
94,A8,2156289.00396338
94,A9,2136649.0304943
94,A10,3994646.76485476
94,A11,1407660.29112093
94,A12,2568532.22646175
1195,A1,18912982.1727414
1195,A2,4017966.42948864
1195,A3,12696377.0010551
1195,A4,4715842.76009899
1195,A5,15751221.5809404
1195,A6,21236374.8713965
1195,A7,12861691.5540781
1195,A8,6302989.52725283
1195,A9,22159003.1774642
1195,A10,22181109.8593922
1195,A11,19653526.1754461
1195,A12,6534608.29647803
1477,A1,8132200.03932314
1477,A2,16690142.4871728
1477,A3,10114827.4339632
1477,A4,14102217.235117
1477,A5,10003648.777105
1477,A6,16092728.8586237
1477,A7,9772508.44522289
1477,A8,18249816.8519374
1477,A9,15334140.3556457
1477,A10,15652175.0843207
1477,A11,10368538.8297922
1477,A12,4731353.25537377
1787,A1,28398878.722091
1787,A2,29171459.0743938
1787,A3,42351753.021183
1787,A4,28838300.0179569
1787,A5,15349785.7100042
1787,A6,19670615.1800335
1787,A7,18149231.6758166
1787,A8,20717864.6747968
1787,A9,14306128.7645724
1787,A10,18833630.5430771
1787,A11,11351891.6720987
1787,A12,19626527.2276128
