Name,Replicate,AUC
pta,A1,15652973.7599843
pta,A2,11883938.6256353
pta,A3,12632917.5784262
pta,A4,18890686.4099909
pta,A5,9579909.4123931
pta,A6,10969477.8281479
pta,A7,11992498.4798
pta,A8,12454723.7717323
pta,A9,8612580.20495562
pta,A10,12021228.2347567
pta,A11,10872599.2114201
pta,A12,17309872.3585354
ptada,A1,262723.978071131
ptada,A2,174769.478839796
ptada,A3,173634.522486374
ptada,A4,151938.1596366
ptada,A5,176336.36360506
ptada,A6,167968.246340331
ptada,A7,185805.543228331
ptada,A8,160548.687366143
ptada,A9,188372.7207632
ptada,A10,178386.848370294
ptada,A11,184588.460539349
ptada,A12,160500.081088619
1090,A1,6839924.24964997
1090,A2,6176543.90955848
1090,A3,3592824.70819318
1090,A4,2649996.12684855
1090,A5,4928733.0467261
1090,A6,9560504.75738301
1090,A7,5078058.12300895
1090,A8,4931303.47579425
1090,A9,5360821.58316428
1090,A10,4013028.3571745
1090,A11,1558531.31855478
1090,A12,2706559.36085463
1391,A1,3972175.67522582
1391,A2,3129713.43966213
1391,A3,3813012.92754162
1391,A4,2636402.36039999
1391,A5,3133986.45685167
1391,A6,1875422.06285154
1391,A7,2193663.9021684
1391,A8,2468441.3331704
1391,A9,1780209.15699673
1391,A10,1989357.45965585
1391,A11,3634805.71153748
1391,A12,2792340.88724676
161,A1,295029.025483499
161,A2,224266.683579499
161,A3,212278.751833867
161,A4,195666.460206384
161,A5,186026.349512664
161,A6,206934.484027083
161,A7,192616.200982262
161,A8,166273.7085196
161,A9,207562.222759562
161,A10,189643.780580512
161,A11,188088.058447722
161,A12,354809.75262228
1471,A1,1325274.31493146
1471,A2,1642146.9575186
1471,A3,500631.936313165
1471,A4,1068060.02997219
1471,A5,610097.081497025
1471,A6,467703.03756298
1471,A7,817258.185767422
1471,A8,474563.409505025
1471,A9,655126.729163867
1471,A10,700694.882622628
1471,A11,566720.886728264
1471,A12,753244.314905971
468,A1,9782781.9987457
468,A2,6720373.41702299
468,A3,6215320.69028596
468,A4,8190489.29981981
468,A5,6722757.10569939
468,A6,8140698.95042655
468,A7,4859301.80098551
468,A8,6829464.84047767
468,A9,8406101.68159309
468,A10,7683119.68736716
468,A11,4893864.6681232
468,A12,3841610.15222508
295,A1,5359097.36223634
295,A2,4771804.45429603
295,A3,5196473.91390484
295,A4,6370149.08299214
295,A5,3781830.35790394
295,A6,5636491.57915275
295,A7,5506880.88895865
295,A8,2738178.87290449
295,A9,2766664.47238129
295,A10,3623288.86178012
295,A11,1858473.62988716
295,A12,2982682.60900398
