Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
5001,0,6093.59046,5817.750361,5537.155373,5836.773785,5648.917665,5539.533293,5534.777454,5577.580014,5556.178731,5941.402701,5610.87091,5967.559952
5001,60,5377.834928,5363.567441,5565.690412,5289.852132,5294.607956,5211.381071,5354.055785,5275.584661,5425.393237,5487.21908,5601.359224,5503.864508
5001,120,5527.643696,5394.480333,5185.224068,5387.346588,5277.962572,5189.979886,5368.32327,5194.735704,5518.13202,5544.289132,5549.044971,5382.590758
5001,180,5128.154272,5256.561369,5289.852132,5446.794485,5311.253344,5480.085327,5140.04381,5453.928236,5256.561369,5327.898735,5646.539743,5620.382597
5001,240,5468.195739,5518.13202,5449.172402,5596.603382,5506.242426,5261.317192,5610.87091,5365.945356,5620.382597,5560.934571,5717.877456,5684.586515
5001,300,5335.032475,5375.457014,5387.346588,5294.607956,5423.015321,5201.869433,5506.242426,5394.480333,5577.580014,5591.847539,5442.038651,5577.580014
5001,360,5268.450926,5201.869433,5154.311257,5363.567441,5289.852132,5296.985869,5482.463244,5201.869433,5358.811613,5551.422891,5582.335855,5494.352834
5001,420,5384.968673,5418.259489,5149.555441,5361.189527,5418.259489,5446.794485,5392.102418,5254.183458,5306.497519,5482.463244,5411.125741,5565.690412
5001,480,5118.642644,5125.776365,5090.107764,5135.287994,5149.555441,5206.625252,5204.247342,5254.183458,5491.974916,5349.299957,5368.32327,5408.747826
5001,540,5384.968673,5325.520822,5323.142908,5346.922043,5501.486589,5451.550319,5349.299957,5508.620345,5442.038651,5568.068332,5717.877456,5508.620345
5001,600,5344.544129,5444.416568,5311.253344,5332.654561,5356.433699,5406.36991,5206.625252,5266.073015,5384.968673,5584.713776,5862.931001,5587.091697
5001,660,5487.21908,5525.265777,5489.596998,5534.777454,5477.707409,5834.395857,5698.854059,5770.191819,5667.94105,5824.884144,5748.790484,5884.332366
5001,720,5508.620345,5534.777454,5451.550319,5608.492989,5461.061987,5356.433699,5560.934571,5494.352834,5565.690412,5972.315816,5786.837305,5786.837305
5001,780,5572.824173,5705.987832,5568.068332,5568.068332,5705.987832,5415.881573,5646.539743,5713.121606,5744.034633,5889.088226,5877.198577,5568.068332
5001,840,5199.491523,5296.985869,5239.915993,5489.596998,5289.852132,5358.811613,5506.242426,5489.596998,5637.028053,5701.231984,5686.964439,5746.412559
5002,0,6145.905069,5832.017929,5751.16841,5817.750361,5608.492989,5618.004675,5425.393237,5525.265777,5739.278782,5777.325598,5701.231984,5760.680114
5002,60,5384.968673,5327.898735,5242.293904,5273.206749,5249.427636,5453.928236,5194.735704,5399.236164,5484.841162,5641.783897,5525.265777,5532.399534
5002,120,5468.195739,5185.224068,5335.032475,5558.556651,5244.671815,5306.497519,5137.665902,5358.811613,5228.026441,5480.085327,5475.329491,5487.21908
5002,180,5061.572896,5337.410388,5349.299957,5475.329491,5059.19499,5480.085327,5125.776365,5363.567441,5496.730753,5408.747826,5667.94105,5744.034633
5002,240,5323.142908,5463.439904,5442.038651,5392.102418,5449.172402,5458.68407,5318.387082,5487.21908,5415.881573,5563.312491,5637.028053,5598.981303
