Name,Replicate,AUC
5001,A1,2049302.96195496
5001,A2,2051552.34385631
5001,A3,2058481.91420556
5001,A4,2048303.34365434
5001,A5,2072337.2501445
5001,A6,2082200.55647955
5001,A7,2079329.83418626
5001,A8,2035259.26514825
5001,A9,2083072.51122793
5001,A10,2146677.33420458
5001,A11,2184313.77779981
5001,A12,2197985.40885184
5002,A1,2065220.38578995
5002,A2,2033576.4535559
5002,A3,2040377.54819469
5002,A4,2035321.33087287
5002,A5,2045062.33649352
5002,A6,2076082.12515977
5002,A7,2045434.14301657
5002,A8,2075147.00345479
5002,A9,2081636.57825296
5002,A10,2156600.95972587
5002,A11,2214959.25142059
5002,A12,2253097.50720422
5003,A1,2057172.8864822
5003,A2,2033326.88741505
5003,A3,2064221.13889722
5003,A4,2020715.9675886
5003,A5,2021903.84369587
5003,A6,2059854.52608827
5003,A7,2044996.41050335
5003,A8,2031639.12634338
5003,A9,2092622.88384299
5003,A10,2109539.73908478
5003,A11,2183062.3265377
5003,A12,2174385.93435449
5004,A1,2047748.27696806
5004,A2,2037133.68338103
5004,A3,2061662.7521253
5004,A4,2043810.39577548
5004,A5,2046060.43902098
5004,A6,2066529.41008513
5004,A7,2049491.09586628
5004,A8,2051301.19632691
5004,A9,2088003.04283667
5004,A10,2118149.84068379
5004,A11,2178694.83172054
5004,A12,2176195.77056959
5005,A1,2051616.91611394
5005,A2,2031079.10339168
5005,A3,2074334.13795698
5005,A4,2045122.20342233
5005,A5,2054113.06502408
5005,A6,2570405.02987081
5005,A7,2049242.60303624
5005,A8,2098489.81466812
5005,A9,2061850.46434179
5005,A10,2146800.71292233
5005,A11,2205040.02930646
5005,A12,2211217.4191583
mock,A1,2038945.41522493
mock,A2,2025590.44645031
mock,A3,2050427.82027406
mock,A4,2043938.38968288
mock,A5,2066907.6735894
mock,A6,2057418.71428933
mock,A7,2050054.8323372
mock,A8,2043436.34416247
mock,A9,2091501.92750656
mock,A10,2139310.65032075
mock,A11,2188684.70189389
mock,A12,2198545.19241036
pa20,A1,2031204.34211106
pa20,A2,2024587.25961831
pa20,A3,2039382.23113515
pa20,A4,2046497.579742
pa20,A5,2046119.42975683
pa20,A6,2033074.30666728
pa20,A7,2064531.07516027
pa20,A8,2043873.8789674
pa20,A9,2076518.42990017
pa20,A10,2151606.48630965
pa20,A11,2221140.81994195
pa20,A12,2173325.76048593
5007,A1,6369358.84686215
5007,A2,3177715.95905676
5007,A3,3623089.30271708
5007,A4,3020483.46784644
5007,A5,6183413.86801659
5007,A6,2086130.21344474
5007,A7,2631606.14339097
5007,A8,2382247.82459181
5007,A9,6685856.14996178
5007,A10,3145258.71904375
5007,A11,3731693.19885237
5007,A12,6326398.2204589
