Name,Replicate,AUC
5001,A1,16698949.796747
5001,A2,16558999.3730924
5001,A3,16697732.222193
5001,A4,16951859.3236765
5001,A5,16670761.916702
5001,A6,16830651.0971961
5001,A7,16781009.0428467
5001,A8,16667127.4807258
5001,A9,16926338.324019
5001,A10,17269644.4911465
5001,A11,17641659.7331456
5001,A12,17839352.1765337
5002,A1,23810750.0744253
5002,A2,23257139.0294358
5002,A3,25410728.1826824
5002,A4,21024951.5191037
5002,A5,24564802.7834372
5002,A6,19244216.5634708
5002,A7,23996941.6733612
5002,A8,22283966.0847998
5002,A9,23384590.0890041
5002,A10,28405242.2718844
5002,A11,20690690.2228592
5002,A12,27312254.1523457
5003,A1,16905019.7503081
5003,A2,18772182.6842595
5003,A3,17592739.6089593
5003,A4,21105492.817344
5003,A5,21337576.8483326
5003,A6,18602678.3371113
5003,A7,17222033.449301
5003,A8,18558734.8697083
5003,A9,17362049.5842528
5003,A10,17591145.0823175
5003,A11,20471170.8490344
5003,A12,18368292.1475611
5004,A1,24080234.8628305
5004,A2,22286567.7806028
5004,A3,22635275.6022224
5004,A4,30108222.4827424
5004,A5,30942076.98279
5004,A6,29499191.7120041
5004,A7,31177523.6781931
5004,A8,34525134.7252255
5004,A9,22915738.8494023
5004,A10,25837380.6770407
5004,A11,25154060.2384321
5004,A12,30643690.759559
5005,A1,36217520.3295756
5005,A2,31857442.4604761
5005,A3,51617351.5255034
5005,A4,33153025.7315832
5005,A5,27892027.4295494
5005,A6,30688606.4265358
5005,A7,27980705.8095924
5005,A8,50479227.1481328
5005,A9,32878828.9177121
5005,A10,31679409.1564149
5005,A11,42767809.2574999
5005,A12,28427785.1462696
mock,A1,34346644.1072602
mock,A2,26043736.7048989
mock,A3,23660369.5041771
mock,A4,43299291.395653
mock,A5,27266475.990408
mock,A6,30573682.1158824
mock,A7,39284423.6020521
mock,A8,59234295.2750458
mock,A9,28777231.5780546
mock,A10,23383242.6905232
mock,A11,24284792.965049
mock,A12,36541480.0379427
pa20,A1,29266884.5658504
pa20,A2,42018897.2914079
pa20,A3,27078133.3388418
pa20,A4,30285432.4083662
pa20,A5,29735633.996769
pa20,A6,37551548.1057437
pa20,A7,26760174.5709663
pa20,A8,25374977.5465755
pa20,A9,34401805.5944117
pa20,A10,28525981.2020668
pa20,A11,26083488.3951865
pa20,A12,25314701.4949432
5007,A1,22476918.477991
5007,A2,22431162.6153217
5007,A3,20214901.1687973
5007,A4,20491338.1955352
5007,A5,17722304.4628312
5007,A6,20649655.5703248
5007,A7,22902907.9515614
5007,A8,19720510.7022715
5007,A9,20276429.3401057
5007,A10,19690880.0753069
5007,A11,18261520.1156029
5007,A12,25564741.0322027
