Name,Replicate,AUC
5001,A1,2736451.19977196
5001,A2,2742014.01299285
5001,A3,2742082.5942491
5001,A4,2767124.56031718
5001,A5,2755991.93353071
5001,A6,2753783.20868898
5001,A7,2798650.63377542
5001,A8,2774827.06085833
5001,A9,2765695.40168411
5001,A10,2835031.30451286
5001,A11,2877336.4723397
5001,A12,2867631.68888164
5002,A1,2783529.37690413
5002,A2,2792161.1465565
5002,A3,2741442.24759178
5002,A4,2792946.34878444
5002,A5,2738016.83589104
5002,A6,2769189.99470746
5002,A7,2798652.39482523
5002,A8,2858645.1455501
5002,A9,2819555.48805365
5002,A10,2863212.55638765
5002,A11,2980491.54351814
5002,A12,2923702.78042806
5003,A1,2757776.18593235
5003,A2,2728032.18819564
5003,A3,2746294.98663281
5003,A4,2725959.98844173
5003,A5,2825259.86879231
5003,A6,2846235.29283044
5003,A7,2785598.77409905
5003,A8,2773186.9245668
5003,A9,2756422.41292624
5003,A10,2873126.00143405
5003,A11,2879548.75665741
5003,A12,2904443.86495878
5004,A1,2712196.18754558
5004,A2,2708771.48473264
5004,A3,2732311.53836889
5004,A4,2746360.88881563
5004,A5,2740653.65017437
5004,A6,2803432.61732243
5004,A7,2783104.66957325
5004,A8,2747219.52373212
5004,A9,2784527.89997063
5004,A10,2856293.01483727
5004,A11,2859145.70145178
5004,A12,2929911.99518778
5005,A1,2707412.64544613
5005,A2,2747294.71903032
5005,A3,2769473.76814752
5005,A4,2719610.64403932
5005,A5,2759844.8523518
5005,A6,2790591.43767177
5005,A7,2736590.0685192
5005,A8,2755563.8592016
5005,A9,2790164.72247741
5005,A10,2847303.93122594
5005,A11,2874482.76814877
5005,A12,2890604.524824
5007,A1,6152424.14268628
5007,A2,12742644.8375023
5007,A3,6347895.45980223
5007,A4,6864967.33633528
5007,A5,11324518.2174163
5007,A6,9453364.43418409
5007,A7,5766600.44575856
5007,A8,5702622.06897504
5007,A9,9501489.34193253
5007,A10,6598152.40971372
5007,A11,9020178.47226855
5007,A12,7407321.67026346
pa20,A1,2745366.50968354
pa20,A2,2741299.52545338
pa20,A3,2746224.5214451
pa20,A4,2751002.35812987
pa20,A5,2744366.29444675
pa20,A6,2777111.34689865
pa20,A7,2793733.71469075
pa20,A8,2780244.52768463
pa20,A9,2803787.16774142
pa20,A10,2889392.63392127
pa20,A11,2854792.74686402
pa20,A12,2864925.67345158
mock,A1,2745580.29726535
mock,A2,2727673.92486815
mock,A3,2743010.2783161
mock,A4,2736091.61577867
mock,A5,2779463.40795495
mock,A6,2806075.78447938
mock,A7,2806144.21928425
mock,A8,2758561.20272265
mock,A9,2795371.96248578
mock,A10,2846377.36565173
mock,A11,2884681.46205193
mock,A12,2877761.18260834
