Name,Replicate,AUC
5001,A1,5124320.77198034
5001,A2,5131388.13102533
5001,A3,5084653.80507793
5001,A4,5098423.65758679
5001,A5,5099568.74327283
5001,A6,5118690.48041664
5001,A7,5105204.35298209
5001,A8,5140017.59140193
5001,A9,5235255.06790294
5001,A10,5331199.78042043
5001,A11,5382142.24544679
5001,A12,5376576.59402014
5002,A1,5162276.05091286
5002,A2,5114479.58797669
5002,A3,5092579.79535657
5002,A4,5095072.36897032
5002,A5,5099423.74011517
5002,A6,5105276.7757129
5002,A7,5095572.06349468
5002,A8,5093216.98752408
5002,A9,5302810.64253534
5002,A10,5378434.35599254
5002,A11,5377219.22283255
5002,A12,5369938.82299314
5003,A1,5102273.20790389
5003,A2,5172335.46449002
5003,A3,5053914.74325343
5003,A4,5103416.79859407
5003,A5,5088724.86168934
5003,A6,5183610.81508488
5003,A7,5126745.59515177
5003,A8,5117047.38973196
5003,A9,5201725.25442547
5003,A10,5336552.62266242
5003,A11,5346615.28739994
5003,A12,5384563.84732798
5004,A1,5127885.76035805
5004,A2,5069390.12203888
5004,A3,5123251.86380667
5004,A4,5180751.69060138
5004,A5,5098144.92219925
5004,A6,5149152.30298653
5004,A7,5088506.39830723
5004,A8,5120751.29999087
5004,A9,5184603.24287843
5004,A10,5311587.50870116
5004,A11,5384928.72132027
5004,A12,5386777.13653688
5005,A1,5091434.1494773
5005,A2,5088580.6037798
5005,A3,5068820.79081356
5005,A4,5046702.46235633
5005,A5,5108346.10394049
5005,A6,5111553.21762892
5005,A7,5082519.74020708
5005,A8,5102919.89773246
5005,A9,5190591.87623506
5005,A10,5337054.79182388
5005,A11,5373220.10431892
5005,A12,5396766.53297581
mock,A1,5097146.08702559
mock,A2,5130599.19519613
mock,A3,5100351.53249836
mock,A4,5105128.76605531
mock,A5,5085231.83422817
mock,A6,5113624.53052069
mock,A7,5107351.84017176
mock,A8,5097637.58413303
mock,A9,5188315.14463892
mock,A10,5298677.46621305
mock,A11,5412811.82815123
mock,A12,5360949.8302219
pa20,A1,5113767.10455957
pa20,A2,5084730.81530002
pa20,A3,5078235.13153807
pa20,A4,5090937.87105402
pa20,A5,5115199.85802454
pa20,A6,5095861.33724167
pa20,A7,5067040.38648133
pa20,A8,5140235.77336341
pa20,A9,5176045.09898232
pa20,A10,5334562.4245598
pa20,A11,5371370.65136015
pa20,A12,5432221.72471956
5007,A1,6172148.57787987
5007,A2,5312300.05369479
5007,A3,7004775.3049863
5007,A4,6972390.39072054
5007,A5,6352075.8712505
5007,A6,6157387.73148233
5007,A7,5675269.68684747
5007,A8,8457523.76598004
5007,A9,7275578.52926879
5007,A10,6926360.03346818
5007,A11,8840058.36195056
5007,A12,6840819.63853801
