Name,Replicate,AUC
5001,A1,15988153.6635668
5001,A2,15716869.7062485
5001,A3,15735515.2146517
5001,A4,15630762.5304124
5001,A5,15731687.0384889
5001,A6,15823144.3860698
5001,A7,16603224.4338293
5001,A8,15810756.9665964
5001,A9,16001420.7081139
5001,A10,16312954.7046142
5001,A11,16517607.1698762
5001,A12,16619695.4196226
5002,A1,17279891.1862339
5002,A2,19051456.4337648
5002,A3,19440428.364592
5002,A4,18066169.8629453
5002,A5,19747319.5538573
5002,A6,20617152.9920438
5002,A7,18996143.4343678
5002,A8,24727201.8544879
5002,A9,17985090.5637181
5002,A10,17839313.3598672
5002,A11,17775769.1623752
5002,A12,17686734.4382901
5003,A1,16468440.6894941
5003,A2,16491299.1499977
5003,A3,17123131.6056749
5003,A4,15985128.3398582
5003,A5,15809119.9529988
5003,A6,17150414.3231426
5003,A7,16040619.8347723
5003,A8,19253978.4904419
5003,A9,16078961.9174976
5003,A10,16963713.9015827
5003,A11,16966344.7741522
5003,A12,17087653.3182252
5004,A1,26492771.9229805
5004,A2,31005687.7720999
5004,A3,21962744.1719272
5004,A4,28512222.4244364
5004,A5,24472081.6716181
5004,A6,21202680.193005
5004,A7,29983365.9705573
5004,A8,24395084.147681
5004,A9,19325637.7328612
5004,A10,29530586.4340773
5004,A11,21983361.5611578
5004,A12,19670383.2545094
5005,A1,42751604.023488
5005,A2,31924958.5419104
5005,A3,22173970.7441314
5005,A4,31276661.3393653
5005,A5,29867532.1439476
5005,A6,26468626.8016399
5005,A7,40772157.6993696
5005,A8,22978178.8460761
5005,A9,33803949.2679325
5005,A10,37283121.9362884
5005,A11,25740477.8258282
5005,A12,24957792.8280741
5007,A1,20232817.8882389
5007,A2,23260199.5545097
5007,A3,19384812.7840038
5007,A4,16542971.9091935
5007,A5,18099299.0880021
5007,A6,20533915.3605818
5007,A7,18808805.9316036
5007,A8,16476831.4615562
5007,A9,19190994.8711241
5007,A10,19977827.082822
5007,A11,19812109.3516108
5007,A12,19595633.0943203
pa20,A1,29137133.8981242
pa20,A2,24155433.3214483
pa20,A3,31898277.5365216
pa20,A4,17483944.6103636
pa20,A5,20814603.0793475
pa20,A6,25363851.6208456
pa20,A7,24961750.1901122
pa20,A8,23955649.6684771
pa20,A9,26743814.4785787
pa20,A10,19546461.9391584
pa20,A11,22445293.2717425
pa20,A12,19799527.0337851
mock,A1,18540726.1257684
mock,A2,19813862.6428319
mock,A3,18372094.3258716
mock,A4,20343127.0150548
mock,A5,26254089.6286982
mock,A6,22531446.5970515
mock,A7,19626479.0020335
mock,A8,17660103.132254
mock,A9,17320636.0999595
mock,A10,21948350.8842173
mock,A11,23131458.5880771
mock,A12,28322772.1328979
