Name,Replicate,AUC
Pa,A1,18907870.0373658
Pa,A2,20342295.5728586
Pa,A3,24438105.2499688
Pa,A4,20253778.3902011
Pa,A5,19569937.4867999
Pa,A6,21624923.4230096
Pa,A7,21274716.8970623
Pa,A8,29633616.6350879
Pa20,A1,18753988.3798895
Pa20,A2,19994285.7632491
Pa20,A3,19452514.3731445
Pa20,A4,19150279.750451
Pa20,A5,19741026.4164508
Pa20,A6,18357071.9906088
Pa20,A7,19641010.5319766
Pa20,A8,18335075.8439701
1186,A1,23401907.3051168
1186,A2,20659096.4056531
1186,A3,21414626.7289222
1186,A4,34487935.8658163
1186,A5,22586062.9737071
1186,A6,24778579.4520888
1186,A7,28898855.1272247
1186,A8,21280818.4361966
5014,A1,18461478.0705894
5014,A2,18510677.4159405
5014,A3,21506311.1559355
5014,A4,24271599.0694664
5014,A5,19925526.7604212
5014,A6,18409107.8149941
5014,A7,18286117.1307981
5014,A8,18477345.4077514
5015,A1,19178949.9719112
5015,A2,18965784.5221129
5015,A3,19093969.1040233
5015,A4,19328160.8821812
5015,A5,19536951.2721876
5015,A6,17117370.356093
5015,A7,17459945.7287389
5015,A8,18929726.9379577
5013,A1,34163032.9340846
5013,A2,39866611.1688346
5013,A3,27353978.4257085
5013,A4,37991111.1546458
5013,A5,59178668.1719356
5013,A6,23072067.0902703
5013,A7,39452253.9876921
5013,A8,44403104.3811242
5008,A1,20802634.7586068
5008,A2,22639981.2062229
5008,A3,21810780.9615943
5008,A4,20054980.7686326
5008,A5,19043425.83659
5008,A6,19756020.5589025
5008,A7,19932776.6361289
5008,A8,18752386.2767688
5009,A1,21398270.9160629
5009,A2,31444360.1172918
5009,A3,25212642.200464
5009,A4,27556176.1576319
5009,A5,20795557.0024436
5009,A6,30763659.6940848
5009,A7,33029192.0798077
5009,A8,24190844.3488227
