Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
Pa,0,7239.763815,6614.360136,6521.620083,6321.87264,6302.8491,6500.218547,6207.731469,6371.809454
Pa,60,6378.943287,6226.754986,6321.87264,6329.006469,6343.274128,6457.415493,6443.147814,6519.242134
Pa,120,6450.281653,6236.266746,6780.816911,6386.077121,6500.218547,6554.911371,6573.934971,6571.557021
Pa,180,6345.652072,6371.809454,6516.864185,6426.502191,6462.171387,6402.722736,6557.289321,6381.321232
Pa,240,6241.022627,6262.424093,6428.880137,6305.227043,6395.5889,6136.393319,6131.637445,6514.486237
Pa,300,6450.281653,6250.534389,6621.493991,6221.999106,6298.093216,6072.189039,6331.384412,6509.73034
Pa,360,6371.809454,7040.01458,7016.234942,6243.400567,6364.675622,6221.999106,6514.486237,6685.698712
Pa,420,6424.124245,7627.373871,7655.909655,6143.527131,6103.102204,6029.386214,6507.352392,7023.368833
Pa,480,6414.612462,8478.6958,8359.795545,6761.793262,6478.817017,6407.478626,7608.350021,7724.871175
Pa,540,7001.967163,9753.31763,8818.751504,6806.974436,6878.313184,6516.864185,8514.365911,8183.823492
Pa,600,7712.981253,10897.165325,9175.454844,7349.150512,7342.016592,6968.675688,9182.588927,8319.369499
Pa,660,8726.008896,11660.532238,9194.479067,7674.933517,7991.205878,7054.282366,9836.549239,8863.933839
Pa,720,9800.878539,12271.706636,9425.148128,8102.971598,8811.617453,7781.942822,9983.988302,8787.837289
Pa,780,10373.989714,13080.271377,9701.000663,9173.076817,10095.756805,8321.747501,10328.806526,8859.177803
Pa,840,10840.091455,13020.817809,9846.061428,9646.305688,10761.614952,8545.28002,9746.183496,8609.486284
Pa,900,11498.821505,12868.616876,8989.968909,9689.110448,11222.962774,9118.382203,9413.257954,8404.977621
Pa,960,11346.623467,12107.616553,8792.593322,10419.172927,10685.516597,9042.285411,8994.724953,8024.497778
Pa,1020,10811.554536,11536.87106,7684.445449,10730.699986,11291.927368,8825.885555,8483.451814,7268.29946
Pa,1080,10699.785033,10956.617315,7410.977841,10064.842097,10861.494152,8531.011968,7829.50256,6690.454619
Pa,1140,9819.90291,9558.318199,7059.038295,9755.695675,10616.552526,8597.596231,7318.236865,6949.651995
Pa,1200,9151.674572,9047.041459,6592.958576,9876.976052,10521.429767,8424.001661,7104.219637,6528.753929
Pa,1260,9132.650359,8871.067894,7108.975569,10043.439614,10763.993026,8433.513682,6797.462608,6733.257797
Pa,1320,8488.207828,8516.743919,6576.312922,9432.282234,10133.805693,7993.58387,6685.698712,6485.95086
Pa,1380,8057.789692,7886.574282,6531.131878,8966.188692,9760.451764,7808.100674,6669.053038,6688.076665
Pa,1440,7551.278497,7784.320808,6590.580625,8854.421766,9767.585899,8107.727589,6790.328738,6626.249894
Pa,1500,7494.207014,7220.740057,6485.95086,8248.029467,8816.373487,7477.561173,6928.250345,6452.6596
Pa,1560,7313.48092,6578.690872,6348.030015,8269.43147,8783.081257,7422.867718,6771.305086,6378.943287
Pa,1620,6814.108308,6690.454619,6250.534389,7670.177551,7907.976188,7018.612906,6514.486237,6428.880137
Pa,1680,6754.659395,6566.801121,6281.447623,7389.576068,7938.890063,6747.525529,6191.085895,6245.778508
Pa,1740,6730.879842,6514.486237,6552.533422,7525.120729,7786.698795,7092.329807,6302.8491,6350.407959
Pa,1800,6678.564851,6709.478251,6300.471158,7182.692554,7296.835116,6890.202981,6474.061123,6433.636029
Pa,1860,6562.045221,6338.518242,6122.125697,6890.202981,7182.692554,6845.02176,6383.699176,6374.187398
Pa,1920,6447.903707,6597.714477,6281.447623,7094.707773,7315.858892,6588.202674,6500.218547,6264.802034
Pa,1980,6531.131878,6290.95939,6393.210955,6792.706694,6659.541226,6631.005798,6331.384412,6295.715274
Pa,2040,6157.794757,6057.921428,6060.299363,6371.809454,6564.423171,6338.518242,6098.346332,5986.583412
Pa,2100,6271.935858,6200.597651,6024.630346,6538.265725,6671.430991,6321.87264,6193.463834,6426.502191
Pa,2160,6538.265725,6305.227043,6340.896185,6754.659395,6607.226282,6409.856571,6466.927281,6383.699176
Pa,2220,6495.462651,6476.43907,6343.274128,6695.210527,6859.289511,6797.462608,6562.045221,6714.23416
Pa,2280,6426.502191,6564.423171,6704.722343,6818.864223,6982.943462,6718.990069,6825.998096,6761.793262
Pa,2340,6823.620138,6447.903707,6476.43907,6600.092428,6509.73034,6766.549174,6569.179071,6466.927281
Pa,2400,6474.061123,6885.447062,6956.785879,6735.635752,7051.904401,6735.635752,6735.635752,6978.187537
Pa,2460,6880.691143,6987.699387,7187.448491,7284.945258,7337.260646,7185.070522,7408.599866,7078.062015
Pa,2520,7075.68405,6940.14015,7332.5047,7465.671288,7472.805219,7242.141785,7391.954042,7087.573876
Pa,2580,7456.159382,7784.320808,7548.900518,7732.005128,7943.646044,7960.291983,7903.220208,7741.517068
Pa,2640,7615.483964,7834.258535,7708.225285,7915.110158,7953.158009,8079.191644,7808.100674,7729.627144
Pa,2700,7791.454767,7784.320808,7927.000109,7877.062325,7691.579399,7974.559933,7962.669974,7919.866138
Pa,2760,8024.497778,8212.359474,8136.263544,8328.881508,8333.637513,8316.991497,8514.365911,8478.6958
Pa,2820,8102.971598,8307.479489,8105.349593,8095.837611,8010.229819,8466.805767,8207.603477,8435.891688
Pa,2880,8357.417542,8649.912477,8414.48964,8647.534465,8383.575582,8497.719857,8659.424526,8659.424526
Pa,2940,8352.661535,8233.761468,8466.805767,8607.108274,8585.70618,8642.778442,8580.95016,8381.197578
Pa20,0,6966.297726,6600.092428,6333.762355,6393.210955,6217.243227,6388.455066,6307.604985,6350.407959
Pa20,60,6407.478626,6400.34479,6414.612462,6333.762355,6029.386214,6478.817017,6512.108288,6730.879842
Pa20,120,6214.865287,6514.486237,6628.627846,6519.242134,6424.124245,6538.265725,6504.974443,6685.698712
Pa20,180,6369.43151,6307.604985,6559.667271,6302.8491,6286.203507,6309.982927,6436.013975,6402.722736
Pa20,240,6160.172695,6293.337332,6167.306509,6421.746299,6400.34479,6074.566974,6288.581449,6233.888806
Pa20,300,6336.140298,6271.935858,6038.897951,6181.57414,6364.675622,6260.046152,6248.156448,6226.754986
Pa20,360,6122.125697,6219.621167,6409.856571,6226.754986,6131.637445,6290.95939,6371.809454,6103.102204
Pa20,420,6295.715274,5986.583412,6017.496544,5748.790484,5710.743682,5874.820648,5974.693749,5689.342363
Pa20,480,5803.482795,5546.667051,5808.23865,5979.449614,5841.529642,6114.991887,6117.369823,6041.275885
Pa20,540,5722.633305,5879.576507,5784.459378,5610.87091,6010.362744,5798.726941,5936.646839,5839.151714
Pa20,600,5936.646839,5748.790484,5641.783897,5675.07482,5646.539743,6005.606877,5729.767081,5708.365757
Pa20,660,5684.586515,5439.660735,5296.985869,5258.939281,5482.463244,6076.94491,5851.041357,5610.87091
Pa20,720,5679.830668,6072.189039,5927.135114,5839.151714,5582.335855,6283.825565,6402.722736,5798.726941
Pa20,780,6050.787624,6735.635752,6202.97559,6214.865287,6022.252412,6861.66747,7144.645069,6091.212524
Pa20,840,6326.628526,7434.757596,6566.801121,6721.368023,6431.258083,6971.05365,7903.220208,6088.834588
Pa20,900,7092.329807,7931.75609,6806.974436,7118.487434,6431.258083,7151.778971,8514.365911,6145.905069
Pa20,960,7070.928119,8768.813163,7147.023037,7727.249159,6516.864185,7054.282366,8928.140359,6355.163846
Pa20,1020,7353.906458,9418.014024,7097.085739,8547.658029,6447.903707,7292.079173,9170.698789,6283.825565
Pa20,1080,7729.627144,9470.330806,7577.436274,8604.730263,6179.196201,7106.597603,9558.318199,6224.377046
Pa20,1140,7287.32323,9786.610263,7175.558649,9146.918519,6174.440324,7508.474881,9648.68373,7078.062015
Pa20,1200,7380.06417,9993.500509,7582.192234,9051.797506,6200.597651,7934.134081,9869.841907,8200.469481
Pa20,1260,8019.741791,10107.64708,8278.943473,9515.513509,6616.738087,8338.393518,10233.684109,9192.101039
Pa20,1320,8003.095841,9995.878561,8076.813649,9318.136626,6400.34479,8821.129521,9553.562121,9570.208394
Pa20,1380,8088.703625,9475.086879,7898.464229,9042.285411,6569.179071,9332.404818,9724.781098,10500.027162
Pa20,1440,8293.21148,9368.075309,8152.909523,8813.99547,6761.793262,9382.34351,9646.305688,10742.590356
Pa20,1500,8148.153529,8916.250259,8181.445494,8102.971598,6609.604233,9042.285411,9425.148128,10721.187692
Pa20,1560,8117.239573,8060.167686,7879.440314,8036.387746,6512.108288,9223.01541,8956.676607,10362.099399
Pa20,1620,7534.632644,7682.067466,7534.632644,7689.201416,6376.565343,8875.823932,8502.475872,9881.732149
Pa20,1680,7439.513548,7572.680314,7441.891524,7196.960365,6664.297132,8652.290489,8257.541467,9123.138255
