Name,Replicate,AUC
Pta,A1,11602673.3452122
Pta,A2,19622440.4678023
Pta,A3,11865383.5372217
Pta,A4,9633405.89111957
Pta,A5,9119551.90711717
Pta,A6,7603523.32411899
Pta,A7,13199703.7746517
Pta,A8,11139964.204103
Pta,A9,5219329.69497514
Pta,A10,8498443.47103453
Pta,A11,8290857.65489581
Pta,A12,12776138.9919522
PtaDA,A1,518000.644835751
PtaDA,A2,334420.348693049
PtaDA,A3,518944.972851901
PtaDA,A4,578130.6742326
PtaDA,A5,318758.956156971
PtaDA,A6,591611.74491517
PtaDA,A7,288015.600015194
PtaDA,A8,411019.778634693
PtaDA,A9,307243.030770737
PtaDA,A10,255125.159113443
PtaDA,A11,566033.863429299
PtaDA,A12,193923.728724976
321,A1,158602.060554407
321,A2,152662.48319746
321,A3,144845.805392693
321,A4,154050.588427992
321,A5,151189.612781916
321,A6,158052.49907893
321,A7,148493.803924599
321,A8,146042.7675164
321,A9,136393.579393282
321,A10,133810.953734449
321,A11,137159.075180216
321,A12,148359.325908559
118,A1,153542.994316848
118,A2,144967.565570916
118,A3,141631.717624303
118,A4,143713.61880185
118,A5,145846.787012024
118,A6,144158.384444208
118,A7,146917.925755157
118,A8,165192.500912309
118,A9,137463.682934913
118,A10,153288.759130224
118,A11,145784.365990425
118,A12,137965.155164319
457,A1,166658.756810481
457,A2,968569.722948426
457,A3,202308.575948943
457,A4,142187.303846749
457,A5,142747.961891804
457,A6,152391.869023264
457,A7,138166.982840879
457,A8,137470.501047345
457,A9,138088.387265786
457,A10,137848.929770959
457,A11,141257.172238467
457,A12,138847.505256654
94,A1,1894305.22964722
94,A2,2947809.52832632
94,A3,1702300.91817737
94,A4,1315568.24811123
94,A5,2030280.63382826
94,A6,1930133.3878644
94,A7,1578502.87131574
94,A8,440357.734440142
94,A9,2136778.28546369
94,A10,1321041.41515984
94,A11,979753.908011732
94,A12,1459023.7257711
236,A1,257475.616147736
236,A2,320742.179312121
236,A3,339085.682468197
236,A4,298130.104245624
236,A5,506669.832356718
236,A6,302567.996501508
236,A7,225391.669929434
236,A8,312337.56640961
236,A9,251231.031600542
236,A10,400983.683683622
236,A11,201309.160270815
236,A12,220920.707781989
468,A1,1452206.76534657
468,A2,3712930.1062367
468,A3,5503057.46227366
468,A4,3794387.3715502
468,A5,2300772.32692845
468,A6,4042221.91036372
468,A7,3151975.88989007
468,A8,5900633.20278765
468,A9,3129244.58445455
468,A10,6050966.6431126
468,A11,6235263.58482011
468,A12,4557434.39520173
