Name,Time,N,measurement,sd,se,ci
102,300,12,53.34800475,11.510225838636,3.32271599318493,7.31324859219919
102,360,12,50.196993,11.263611592738,3.25152459255732,7.15655737589168
102,420,12,49.4967685833333,13.3297924983145,3.84797964357187,8.4693460918364
102,480,12,40.0437340833333,10.191599756817,2.94206143153562,6.47543355088787
102,540,12,48.7965433333333,10.9505887145864,3.16116267107568,6.95767212767322
102,600,12,50.19699325,12.6080245759783,3.63962319144525,8.01075663269636
102,660,12,39.3435093333333,8.93301204411363,2.57873845417159,5.67576506938932
102,720,12,45.82058775,7.97820525681433,2.30310947633592,5.06910977948179
102,780,12,48.7965436666667,12.9636182258613,3.74227423618629,8.2366900588393
102,840,12,41.6192394166667,7.29530174275351,2.10597221249914,4.63521358727597
102,900,12,42.3194638333333,4.38816504424262,1.26675413477099,2.78810705211568
102,960,12,49.14665575,10.0993373472246,2.91542756802849,6.41681281255276
102,1020,12,46.34575775,16.2337031242198,4.68626643435638,10.3144028782539
102,1080,12,48.6214875833333,14.1910416216011,4.0966008501563,9.0165576780128
102,1140,12,43.7199143333333,13.943889837908,4.02525427573333,8.85952492648447
102,1200,12,43.3698011666667,8.52121810815535,2.4598637842835,5.41412368505485
102,1260,12,45.8205880833333,10.0678412215553,2.90633541971168,6.39680112903411
102,1320,12,45.6455315,7.35690514861355,2.12375558397729,4.67435452399577
102,1380,12,41.0940709166667,8.08435029384667,2.3337509091878,5.13655111847273
102,1440,12,45.8205876666667,7.29530200452524,2.10597228806613,4.63521375359779
102,1500,12,45.1203634166667,10.9092968605041,3.14924273954078,6.9314365352556
102,1560,12,42.49452075,11.5218364245003,3.32606768062204,7.32062560650953
102,1620,12,43.194745,7.67711217116205,2.21619138930968,4.87780435979348
102,1680,12,43.1947454166667,11.5566017819844,3.33610357487299,7.34271446082412
102,1740,12,44.5951944166667,9.06673689428059,2.6173414932922,5.76072978562823
102,1800,12,42.31946425,9.30870447676764,2.68719151773423,5.91446865285718
102,1860,12,44.5951948333333,10.8401279993388,3.12927540923414,6.88748873756403
102,1920,12,46.1707001666667,9.08331427459225,2.6221269707849,5.77126255057361
102,1980,12,45.1203635833333,12.3900409108616,3.5766967275782,7.87225641954795
102,2040,12,49.3217120833333,11.8606820083425,3.42388397514455,7.53591781916871
102,2100,12,47.57115,10.692637653412,3.08669861377228,6.79377784258822
102,2160,12,45.4704758333333,10.9886827743819,3.17215947891439,6.9818759385346
102,2220,12,46.3457566666667,10.6157612742348,3.06450631466612,6.74493292158725
102,2280,12,43.7199135833333,9.32305856801243,2.69133518695631,5.9235888073233
102,2340,12,46.5208134166667,13.8765974996004,4.00582865091518,8.81676941453423
102,2400,12,49.6718245833333,12.5242224949053,3.61543161441218,7.95751133064736
102,2460,12,46.8709248333333,8.44238935268407,2.43710788268789,5.3640382833384
102,2520,12,46.1707000833333,8.489774309041,2.450786741342,5.39414524824308
102,2580,12,41.6192390833333,7.01496709741221,2.02504657102365,4.45709745131752
102,2640,12,45.4704759166667,12.5881230886188,3.6338781269031,7.99811183089533
102,2700,12,40.5689025,10.5921156523698,3.05768041159169,6.7299092102162
102,2760,12,42.4945203333333,8.75153573415304,2.52635075596795,5.56046052307174
102,2820,12,38.6432840833333,6.01708222678062,1.73698202168395,3.82307165307235
102,2880,12,44.4201383333333,8.86727971153298,2.55976316421664,5.63400073779004
102,2940,12,47.921262,8.65357927358663,2.4980731615295,5.49822195734964
1184,0,12,243.459465583333,160.006198518942,46.18981089346,101.663088323945
1184,60,12,86.6086931666667,19.3041645356099,5.5726322955576,12.2652809851697
1184,120,12,66.82733475,16.5002599043522,4.76321474873828,10.4837649763026
1184,180,12,123.54563925,97.6280294291455,28.1827845356849,62.0298905331026
1184,240,12,720.847943416667,1073.67685640207,309.943811033202,682.181728546326
1184,300,12,2046.61522066667,2753.5233715336,794.873729887426,1749.50528362892
1184,360,12,3853.52346008333,4447.99900683993,1284.02671197711,2826.12373822288
1184,420,12,5602.00417033333,5651.39633263442,1631.41759697187,3590.72592084745
1184,480,12,6672.08038991667,6180.92216246487,1784.27853716961,3927.17058178033
1184,540,12,7077.87576891667,5872.95094508994,1695.37490454257,3731.49500568998
1184,600,12,6830.109388,5355.37062735739,1545.9623366575,3402.64016104375
