Name,Replicate,AUC
Pta,A1,5906595.62502703
Pta,A2,4383623.75728143
Pta,A3,7345187.14807058
Pta,A4,7187432.58809308
Pta,A5,7902186.51928351
Pta,A6,10859968.7820237
Pta,A7,4808030.77303365
Pta,A8,8660369.47122817
Pta,A9,10526306.1081881
Pta,A10,12061142.9006516
Pta,A11,6711319.34876459
Pta,A12,7488032.71409539
PtaDA,A1,303395.673050575
PtaDA,A2,293240.716222564
PtaDA,A3,260167.173127072
PtaDA,A4,952571.470503909
PtaDA,A5,582297.682562873
PtaDA,A6,460176.995173722
PtaDA,A7,405617.389151126
PtaDA,A8,825927.255201693
PtaDA,A9,494801.325323609
PtaDA,A10,390045.00487295
PtaDA,A11,398131.301627758
PtaDA,A12,311402.165430662
289,A1,2645313.41286435
289,A2,3364716.24197269
289,A3,1331246.17812569
289,A4,4536396.19241126
289,A5,2394884.26705892
289,A6,3220736.90985444
289,A7,3559905.48086063
289,A8,4543258.55073216
289,A9,1406671.62502464
289,A10,2796282.47557657
289,A11,2334783.85269784
289,A12,1327267.08157725
470,A1,9499122.49142225
470,A2,4040716.75933065
470,A3,6100490.19101058
470,A4,3500984.31095175
470,A5,3979499.68232841
470,A6,6663907.35468996
470,A7,5133078.9337391
470,A8,5520906.89506872
470,A9,5697920.8239298
470,A10,2778834.78266958
470,A11,3653718.54048461
470,A12,5841134.20110118
17,A1,8453352.98492492
17,A2,6187606.56982573
17,A3,3841107.16783607
17,A4,4585683.35309924
17,A5,5018238.97851836
17,A6,6072724.82132531
17,A7,6140420.92060251
17,A8,2446475.54098068
17,A9,6413896.66683772
17,A10,5203696.8670251
17,A11,7448574.02431542
17,A12,5849277.14427126
359,A1,175291.417752246
359,A2,155046.665402835
359,A3,149258.584363826
359,A4,144341.776363818
359,A5,145214.793830394
359,A6,320917.567912704
359,A7,153721.282956486
359,A8,146666.15059378
359,A9,143341.122750141
359,A10,146098.054677749
359,A11,142945.164309201
359,A12,256933.272593737
295,A1,3299241.30211065
295,A2,3866203.62942042
295,A3,2857299.22592079
295,A4,4057012.31976934
295,A5,1495723.07585162
295,A6,2850452.52858984
295,A7,2102137.07076369
295,A8,3477861.143881
295,A9,1788650.23399237
295,A10,2649915.07125865
295,A11,2813187.96395221
295,A12,2781381.38655175
108,A1,155252.878207887
108,A2,140806.508008244
108,A3,151539.616475164
108,A4,148170.44625297
108,A5,147548.9769818
108,A6,152403.656087883
108,A7,136270.253417817
108,A8,138295.586089996
108,A9,136404.416286367
108,A10,136775.809654461
108,A11,133422.946483509
108,A12,138278.936262506
