Name,Replicate,AUC
Pta_5nM,A1,4548836.38555149
Pta_5nM,A2,4515528.0076808
Pta_5nM,A3,4474219.13486062
Pta_5nM,A4,4496828.86106647
Pta_5nM,A5,4484201.83548093
Pta_5nM,A6,4531283.18262331
Pta_5nM,A7,4486840.86582712
Pta_5nM,A8,4483268.1422973
Pta_5nM,A9,4517658.21050206
Pta_5nM,A10,4547765.20073752
Pta_5nM,A11,4578007.75788321
Pta_5nM,A12,4566453.38657692
1949_5nM+Pta_5nM,A1,4511169.50872379
1949_5nM+Pta_5nM,A2,4561756.92347697
1949_5nM+Pta_5nM,A3,4498260.51177863
1949_5nM+Pta_5nM,A4,4492481.98191185
1949_5nM+Pta_5nM,A5,4458233.60701257
1949_5nM+Pta_5nM,A6,4537132.58544247
1949_5nM+Pta_5nM,A7,4512808.30635815
1949_5nM+Pta_5nM,A8,4484557.95692563
1949_5nM+Pta_5nM,A9,4528361.14509159
1949_5nM+Pta_5nM,A10,4521009.17731526
1949_5nM+Pta_5nM,A11,4616249.93995541
1949_5nM+Pta_5nM,A12,4602908.20327703
1949_50nM+Pta_5nM,A1,4485346.51481244
1949_50nM+Pta_5nM,A2,4576664.16496177
1949_50nM+Pta_5nM,A3,4521661.1056558
1949_50nM+Pta_5nM,A4,4506964.68747565
1949_50nM+Pta_5nM,A5,4452883.49416105
1949_50nM+Pta_5nM,A6,4488979.53852498
1949_50nM+Pta_5nM,A7,4508883.54008648
1949_50nM+Pta_5nM,A8,4465796.97990096
1949_50nM+Pta_5nM,A9,4486919.23862761
1949_50nM+Pta_5nM,A10,4531855.75736051
1949_50nM+Pta_5nM,A11,4612610.84765728
1949_50nM+Pta_5nM,A12,4560748.15739885
1949_500nM+Pta_5nM,A1,4509033.66075898
1949_500nM+Pta_5nM,A2,4497266.9275049
1949_500nM+Pta_5nM,A3,4552615.85820077
1949_500nM+Pta_5nM,A4,4459806.2848777
1949_500nM+Pta_5nM,A5,4450744.87944844
1949_500nM+Pta_5nM,A6,4482774.92561331
1949_500nM+Pta_5nM,A7,4520155.91963877
1949_500nM+Pta_5nM,A8,4537490.78577115
1949_500nM+Pta_5nM,A9,4540487.89544364
1949_500nM+Pta_5nM,A10,4510311.04822575
1949_500nM+Pta_5nM,A11,4593495.24873664
1949_500nM+Pta_5nM,A12,4558391.28862818
1949_5uM+Pta_5nM,A1,4501830.63907841
1949_5uM+Pta_5nM,A2,4490416.36869162
1949_5uM+Pta_5nM,A3,4513309.84016373
1949_5uM+Pta_5nM,A4,4517092.11971324
1949_5uM+Pta_5nM,A5,4498254.19761498
1949_5uM+Pta_5nM,A6,4477854.68298082
1949_5uM+Pta_5nM,A7,4497967.22981666
1949_5uM+Pta_5nM,A8,4493617.95522351
1949_5uM+Pta_5nM,A9,4510524.86346101
1949_5uM+Pta_5nM,A10,4498970.33121016
1949_5uM+Pta_5nM,A11,4615895.6398754
1949_5uM+Pta_5nM,A12,4570093.37273186
1949_5uM,A1,4492626.00069168
1949_5uM,A2,4474573.56147985
1949_5uM,A3,4502901.60358214
1949_5uM,A4,4493973.32888083
1949_5uM,A5,4487123.71929739
1949_5uM,A6,4488340.02172933
1949_5uM,A7,4481058.17147301
1949_5uM,A8,4469509.37827824
1949_5uM,A9,4520582.11307341
1949_5uM,A10,4505958.59552927
1949_5uM,A11,4635873.75080226
1949_5uM,A12,4601911.2458591
fls2_1949_5uM+Pta_5nM,A1,4547557.75915667
fls2_1949_5uM+Pta_5nM,A2,4516734.39260012
fls2_1949_5uM+Pta_5nM,A3,4530862.21783579
fls2_1949_5uM+Pta_5nM,A4,4482777.49211724
fls2_1949_5uM+Pta_5nM,A5,4515376.53998615
fls2_1949_5uM+Pta_5nM,A6,4490976.60404409
fls2_1949_5uM+Pta_5nM,A7,4491260.85261263
fls2_1949_5uM+Pta_5nM,A8,4434198.47531158
fls2_1949_5uM+Pta_5nM,A9,4464512.12545367
fls2_1949_5uM+Pta_5nM,A10,4541489.51378247
fls2_1949_5uM+Pta_5nM,A11,4623954.59089973
fls2_1949_5uM+Pta_5nM,A12,4588783.10025492
1949_1uM+Pta_5nM,A1,4528650.62931967
1949_1uM+Pta_5nM,A2,4499544.85650635
1949_1uM+Pta_5nM,A3,4571381.22209633
1949_1uM+Pta_5nM,A4,4476494.61708862
1949_1uM+Pta_5nM,A5,4496328.06542739
1949_1uM+Pta_5nM,A6,4555393.37306544
1949_1uM+Pta_5nM,A7,4526287.91585063
1949_1uM+Pta_5nM,A8,4461517.40458868
1949_1uM+Pta_5nM,A9,4499467.79944368
1949_1uM+Pta_5nM,A10,4570168.54646297
1949_1uM+Pta_5nM,A11,4606121.02115789
1949_1uM+Pta_5nM,A12,4595847.87850511
