Name,Time,N,measurement,sd,se,ci
1949_1uM+Pta_5nM,0,12,5161.64342341667,222.321192761414,64.1786002436805,141.256146731794
1949_1uM+Pta_5nM,60,12,5038.58654233333,103.706665638759,29.9375356616481,65.8920717210017
1949_1uM+Pta_5nM,120,12,4573.905833,187.450625418545,54.1123345225803,119.100445262114
1949_1uM+Pta_5nM,180,12,4555.87348941667,184.31718966236,53.2077895339194,117.109555165436
1949_1uM+Pta_5nM,240,12,4574.89738833333,411.270769840299,118.723644838561,261.308980441662
1949_1uM+Pta_5nM,300,12,5345.93699616667,1002.0211970812,289.258603934272,636.653894688158
1949_1uM+Pta_5nM,360,12,6550.97083433333,1991.3747024384,574.86036025511,1265.25912204643
1949_1uM+Pta_5nM,420,12,8149.98725825,2961.51556050451,854.915903033272,1881.65721570257
1949_1uM+Pta_5nM,480,12,9827.7113975,3733.57204592558,1077.789412877,2372.19850344615
1949_1uM+Pta_5nM,540,12,10521.3305935,4157.61365572279,1200.19968165901,2641.62168847818
1949_1uM+Pta_5nM,600,12,11490.3893055833,3948.99768520713,1139.97743829177,2509.07342451947
1949_1uM+Pta_5nM,660,12,12635.4360835,3606.76869073255,1041.18443724958,2291.63149530468
1949_1uM+Pta_5nM,720,12,12778.1005413333,2984.4286483201,861.53034174242,1896.21549714374
1949_1uM+Pta_5nM,780,12,13260.0517481667,2369.26518331225,683.947945683469,1505.35927872448
1949_1uM+Pta_5nM,840,12,14429.5116788333,2242.08028793281,647.232828891381,1424.54985151406
1949_1uM+Pta_5nM,900,12,16388.1655066667,2138.47796234525,617.325413608055,1358.72407429876
1949_1uM+Pta_5nM,960,12,16183.6303299167,1847.89981858161,533.442728846778,1174.09952995055
1949_1uM+Pta_5nM,1020,12,15733.5496175,1807.39067819726,521.748747294003,1148.3612500905
1949_1uM+Pta_5nM,1080,12,14404.3420665,2222.3058912477,641.524452266776,1411.98579927509
1949_1uM+Pta_5nM,1140,12,13486.5694044167,2318.90995124663,669.411642289373,1473.36509067148
1949_1uM+Pta_5nM,1200,12,13131.23839425,2475.34087894215,714.569361396669,1572.75656029023
1949_1uM+Pta_5nM,1260,12,12669.6832223333,2539.01558671166,732.950666232317,1613.21353945661
1949_1uM+Pta_5nM,1320,12,11750.5390925833,2482.64865620614,716.678934981938,1577.39970044553
1949_1uM+Pta_5nM,1380,12,10083.5020919167,2360.15275102637,681.317413066856,1499.56951547217
1949_1uM+Pta_5nM,1440,12,8551.45132116667,2215.45812301465,639.547671850425,1407.63493491394
1949_1uM+Pta_5nM,1500,12,7333.72061991667,2168.52890608185,626.000373835921,1377.81753302468
