Name,Replicate,AUC
Pta_5nM,A1,1790766.47166707
Pta_5nM,A2,1784401.47990363
Pta_5nM,A3,1798817.99815677
Pta_5nM,A4,1779972.24266261
Pta_5nM,A5,1749069.23505279
Pta_5nM,A6,1812046.59058943
Pta_5nM,A7,1800500.40526868
Pta_5nM,A8,1813484.34786689
Pta_5nM,A9,1842634.39062702
Pta_5nM,A10,1842634.1538784
Pta_5nM,A11,1915039.08394408
Pta_5nM,A12,1868353.58827125
Pta_5nM+1949_1uM,A1,1782588.09462143
Pta_5nM+1949_1uM,A2,1744074.31156655
Pta_5nM+1949_1uM,A3,1759806.00677345
Pta_5nM+1949_1uM,A4,1800628.08288243
Pta_5nM+1949_1uM,A5,1751814.72964341
Pta_5nM+1949_1uM,A6,1782523.49183769
Pta_5nM+1949_1uM,A7,1817793.83711789
Pta_5nM+1949_1uM,A8,1790640.4821975
Pta_5nM+1949_1uM,A9,1846940.73332005
Pta_5nM+1949_1uM,A10,1845257.5041219
Pta_5nM+1949_1uM,A11,1930144.73837887
Pta_5nM+1949_1uM,A12,1867915.57961647
Pta_10nM,A1,1756871.24049802
Pta_10nM,A2,1765673.8047544
Pta_10nM,A3,1777034.98691876
Pta_10nM,A4,1767666.13239621
Pta_10nM,A5,1786518.15050895
Pta_10nM,A6,1773227.28043687
Pta_10nM,A7,1801124.01239124
Pta_10nM,A8,1816853.92994551
Pta_10nM,A9,1820723.4901709
Pta_10nM,A10,1841823.75784127
Pta_10nM,A11,1877587.28567872
Pta_10nM,A12,1863421.99387497
Pta_10nM+1949_1uM,A1,1758807.2767021
Pta_10nM+1949_1uM,A2,1772165.97229982
Pta_10nM+1949_1uM,A3,1824845.0068089
Pta_10nM+1949_1uM,A4,1775034.22730666
Pta_10nM+1949_1uM,A5,1790575.78470086
Pta_10nM+1949_1uM,A6,1781714.94404576
Pta_10nM+1949_1uM,A7,1792450.48146547
Pta_10nM+1949_1uM,A8,1778840.98630103
Pta_10nM+1949_1uM,A9,1850311.98424514
Pta_10nM+1949_1uM,A10,1860173.83688025
Pta_10nM+1949_1uM,A11,1902055.51053531
Pta_10nM+1949_1uM,A12,1884891.86407045
Pta_100nM,A1,1757181.32280514
Pta_100nM,A2,1751755.30584465
Pta_100nM,A3,1790513.57623348
Pta_100nM,A4,1780777.970305
Pta_100nM,A5,1780028.4939693
Pta_100nM,A6,1767357.2702616
Pta_100nM,A7,1769665.83922743
Pta_100nM,A8,1773228.21881066
Pta_100nM,A9,1782903.94936185
Pta_100nM,A10,1853185.89169577
Pta_100nM,A11,1905930.22803383
Pta_100nM,A12,1908174.77874032
Pta_100nM+1949_1uM,A1,1747885.34910368
Pta_100nM+1949_1uM,A2,1777781.63312584
Pta_100nM+1949_1uM,A3,1786962.38183886
Pta_100nM+1949_1uM,A4,1767424.1835089
Pta_100nM+1949_1uM,A5,1770723.57576717
Pta_100nM+1949_1uM,A6,1792762.66773165
Pta_100nM+1949_1uM,A7,1773910.99121531
Pta_100nM+1949_1uM,A8,1781777.97091482
Pta_100nM+1949_1uM,A9,1788706.94209268
Pta_100nM+1949_1uM,A10,1874094.91258553
Pta_100nM+1949_1uM,A11,1886575.63594833
Pta_100nM+1949_1uM,A12,1902683.44974023
