Name,Replicate,AUC
Pta_5nM,A1,1680038.73109064
Pta_5nM,A2,1629755.29689196
Pta_5nM,A3,1646166.41752072
Pta_5nM,A4,1652572.85823946
Pta_5nM,A5,1634606.4112046
Pta_5nM,A6,1618632.86073372
Pta_5nM,A7,1668918.28062748
Pta_5nM,A8,1672623.2837406
Pta_5nM,A9,1829633.54660189
Pta_5nM,A10,1741105.13071628
Pta_5nM,A11,1732403.42518405
Pta_5nM,A12,1699661.66663608
Pta_100nM,A1,1575473.30100994
Pta_100nM,A2,1660499.41736396
Pta_100nM,A3,1668847.44216945
Pta_100nM,A4,1678761.10743183
Pta_100nM,A5,1623481.55984341
Pta_100nM,A6,1658717.84163169
Pta_100nM,A7,1725984.20201813
Pta_100nM,A8,1670412.71965635
Pta_100nM,A9,1752447.99235421
Pta_100nM,A10,1721988.37956061
Pta_100nM,A11,1762508.08435354
Pta_100nM,A12,1784833.59043651
1949_5nM_Pta5nM,A1,1716064.30618513
1949_5nM_Pta5nM,A2,1749594.10219325
1949_5nM_Pta5nM,A3,1684828.31277055
1949_5nM_Pta5nM,A4,1651733.02982704
1949_5nM_Pta5nM,A5,1635684.78952612
1949_5nM_Pta5nM,A6,1726908.88787145
1949_5nM_Pta5nM,A7,1901538.59582248
1949_5nM_Pta5nM,A8,1673416.14629559
1949_5nM_Pta5nM,A9,1751947.71411575
1949_5nM_Pta5nM,A10,1658077.00093228
1949_5nM_Pta5nM,A11,1774707.77326867
1949_5nM_Pta5nM,A12,1775279.24244112
1949_10nM_Pta5nM,A1,1649874.05260741
1949_10nM_Pta5nM,A2,1591660.6505513
1949_10nM_Pta5nM,A3,1644949.41810452
1949_10nM_Pta5nM,A4,1629755.6929717
1949_10nM_Pta5nM,A5,1614776.74652754
1949_10nM_Pta5nM,A6,1663642.09679489
1949_10nM_Pta5nM,A7,1654225.70920679
1949_10nM_Pta5nM,A8,1641601.81702367
1949_10nM_Pta5nM,A9,1707648.39762543
1949_10nM_Pta5nM,A10,1685685.31141659
1949_10nM_Pta5nM,A11,1783768.47296588
1949_10nM_Pta5nM,A12,1701948.41163197
1949_100nM_Pta5nM,A1,1634823.10244125
1949_100nM_Pta5nM,A2,1653796.5047859
1949_100nM_Pta5nM,A3,1664704.24999438
1949_100nM_Pta5nM,A4,1700514.75575236
1949_100nM_Pta5nM,A5,1642739.23602874
1949_100nM_Pta5nM,A6,1599658.87974593
1949_100nM_Pta5nM,A7,1608573.91243328
1949_100nM_Pta5nM,A8,1653865.81145823
1949_100nM_Pta5nM,A9,1703083.4754085
1949_100nM_Pta5nM,A10,1677693.28560212
1949_100nM_Pta5nM,A11,1750464.30222313
1949_100nM_Pta5nM,A12,1763855.91609428
1949_1uM_Pta5nM,A1,1680690.5037664
1949_1uM_Pta5nM,A2,1649725.82911775
1949_1uM_Pta5nM,A3,1607502.31033982
1949_1uM_Pta5nM,A4,1621621.98047142
1949_1uM_Pta5nM,A5,1585176.95840242
1949_1uM_Pta5nM,A6,1703298.89723646
1949_1uM_Pta5nM,A7,1629614.65599732
1949_1uM_Pta5nM,A8,1712148.33458971
1949_1uM_Pta5nM,A9,1726552.43693687
1949_1uM_Pta5nM,A10,1670277.95100639
1949_1uM_Pta5nM,A11,1726991.01069584
1949_1uM_Pta5nM,A12,1722491.98129889
1949_1uM_fls2,A1,1600150.73386067
1949_1uM_fls2,A2,1582886.98549307
1949_1uM_fls2,A3,1617054.98555319
1949_1uM_fls2,A4,1600938.61850962
1949_1uM_fls2,A5,1648871.49678745
1949_1uM_fls2,A6,1685178.35939082
1949_1uM_fls2,A7,1631610.89666675
1949_1uM_fls2,A8,1685462.63771748
1949_1uM_fls2,A9,1735895.24627195
1949_1uM_fls2,A10,1741034.4081973
1949_1uM_fls2,A11,1743100.93680201
1949_1uM_fls2,A12,1786263.7958544
1949_1uM,A1,1680970.84132337
1949_1uM,A2,1654289.09363112
1949_1uM,A3,1623907.37242504
1949_1uM,A4,1694312.75385929
1949_1uM,A5,1633253.05403017
1949_1uM,A6,1670922.22992705
1949_1uM,A7,1664213.57529662
1949_1uM,A8,1674976.22848777
1949_1uM,A9,1741389.41585223
1949_1uM,A10,1775772.84614799
1949_1uM,A11,1757793.52953272
1949_1uM,A12,1699662.03813876
