Name,Replicate,AUC
Pta,A1,18153343.9090949
Pta,A2,17425169.0700268
Pta,A3,16387510.0005078
Pta,A4,16961019.4051705
Pta,A5,16889488.7983041
Pta,A6,15972508.9649368
Pta,A7,18942020.846751
Pta,A8,17320769.9180444
Pta,A9,17503064.702729
Pta,A10,17129611.5887494
Pta,A11,16831225.2393434
Pta+Pa20,A1,17869540.7078831
Pta+Pa20,A2,16289125.360565
Pta+Pa20,A3,15978435.0178025
Pta+Pa20,A4,17029771.8332459
Pta+Pa20,A5,18091271.5028097
Pta+Pa20,A6,16207716.946572
Pta+Pa20,A7,17202766.7981156
Pta+Pa20,A8,17418845.5596169
Pta+Pa20,A9,16241142.0012725
Pta+Pa20,A10,17293656.2539964
Pta+Pa20,A11,17133246.7084004
Pta+1410,A1,15728737.2664638
Pta+1410,A2,15863770.6728459
Pta+1410,A3,16002517.9534152
Pta+1410,A4,16034517.2935505
Pta+1410,A5,16112924.4890051
Pta+1410,A6,16032132.6522227
Pta+1410,A7,16117195.8722775
Pta+1410,A8,16267537.9392545
Pta+1410,A9,16833962.6726983
Pta+1410,A10,16282566.1939304
Pta+1410,A11,16499032.4799782
Pta+1186,A1,16104682.5107465
Pta+1186,A2,16144310.5495579
Pta+1186,A3,15814918.5967977
Pta+1186,A4,16145794.5438885
Pta+1186,A5,16129586.2072342
Pta+1186,A6,16070296.2644368
Pta+1186,A7,16060217.4505988
Pta+1186,A8,16641895.0104557
Pta+1186,A9,16241616.0206772
Pta+1186,A10,16520033.8178108
Pta+1186,A11,16586412.5923543
Pta+2009,A1,16140863.3283251
Pta+2009,A2,16900784.4162943
Pta+2009,A3,16661268.0560742
Pta+2009,A4,16634703.2805309
Pta+2009,A5,16777576.1084504
Pta+2009,A6,16524564.2438451
Pta+2009,A7,16625896.28132
Pta+2009,A8,16571447.5832809
Pta+2009,A9,16840829.5315876
Pta+2009,A10,17907677.0836379
Pta+2009,A11,16694540.7916206
Pta+2004,A1,16920950.8129535
Pta+2004,A2,20576110.7718762
Pta+2004,A3,16500128.7374335
Pta+2004,A4,22005656.489983
Pta+2004,A5,18111794.2615104
Pta+2004,A6,18187138.2418139
Pta+2004,A7,17446855.0298185
Pta+2004,A8,16963172.0927542
Pta+2004,A9,17489991.0306675
Pta+2004,A10,19223113.2616579
Pta+2004,A11,18572415.6879613
Pta+1949,A1,22437776.3654547
Pta+1949,A2,18875860.3452654
Pta+1949,A3,19012877.2079846
Pta+1949,A4,24322975.2408383
Pta+1949,A5,17490155.4275153
Pta+1949,A6,21573997.2248006
Pta+1949,A7,20289602.0403845
Pta+1949,A8,19400661.3743232
Pta+1949,A9,21895661.9730734
Pta+1949,A10,20473765.111328
Pta+1949,A11,18262622.6886712
Pta+5014,A1,16381517.719851
Pta+5014,A2,15927822.8168827
Pta+5014,A3,16462015.342584
Pta+5014,A4,16523470.5351614
Pta+5014,A5,16045524.5854024
Pta+5014,A6,17579212.8655026
Pta+5014,A7,16297486.001562
Pta+5014,A8,16709095.3808021
Pta+5014,A9,17212935.7207004
Pta+5014,A10,18273617.8550407
Pta+5014,A11,16484886.6212034
