Name,Replicate,AUC
Pta,A1,2523231.71353311
Pta,A2,2568381.8716607
Pta,A3,2565668.6970084
Pta,A4,2589067.2741232
Pta,A5,2561818.15027615
Pta,A6,2591353.87573311
Pta,A7,2587645.09280098
Pta,A8,2606479.78339758
Pta,A9,2639790.67310346
Pta,A10,2706200.7938925
Pta,A11,2742799.09248105
Pta+Pa20,A1,2488489.22983411
Pta+Pa20,A2,2544841.22458876
Pta+Pa20,A3,2574586.47564329
Pta+Pa20,A4,2576942.33382862
Pta+Pa20,A5,2559181.13239244
Pta+Pa20,A6,2589498.43746847
Pta+Pa20,A7,2602051.60869297
Pta+Pa20,A8,2627307.08420565
Pta+Pa20,A9,2681741.50756867
Pta+Pa20,A10,2697500.46503753
Pta+Pa20,A11,2755069.3954091
Pta+1410,A1,2549051.11347132
Pta+1410,A2,2538561.80635391
Pta+1410,A3,2562602.1355548
Pta+1410,A4,2560819.01721112
Pta+1410,A5,2573442.60351364
Pta+1410,A6,2583008.33732128
Pta+1410,A7,2573232.5986116
Pta+1410,A8,2598344.84573176
Pta+1410,A9,2631654.40642079
Pta+1410,A10,2702703.90443211
Pta+1410,A11,2778680.14055579
Pta+1186,A1,2525937.26593689
Pta+1186,A2,2842027.26086146
Pta+1186,A3,3121166.67686837
Pta+1186,A4,2687015.56141456
Pta+1186,A5,2605616.49053659
Pta+1186,A6,2622313.9595444
Pta+1186,A7,2674741.78753229
Pta+1186,A8,2652843.5292378
Pta+1186,A9,2609043.07108854
Pta+1186,A10,2681733.87226883
Pta+1186,A11,2736803.16622739
Pta+2009,A1,2503608.71118273
Pta+2009,A2,2531858.77397932
Pta+2009,A3,2578368.72598042
Pta+2009,A4,2577939.03171992
Pta+2009,A5,2566525.09587746
Pta+2009,A6,2597562.37051121
Pta+2009,A7,2604050.85863691
Pta+2009,A8,2624523.64292362
Pta+2009,A9,2696927.60045005
Pta+2009,A10,2699783.30467179
Pta+2009,A11,2743080.06053846
Pta+2004,A1,2525508.34172493
Pta+2004,A2,2549332.80148308
Pta+2004,A3,2552686.38905127
Pta+2004,A4,2605048.46587905
Pta+2004,A5,2578226.41739733
Pta+2004,A6,2582439.08708368
Pta+2004,A7,2610040.68156161
Pta+2004,A8,2612683.45221992
Pta+2004,A9,2646781.11495152
Pta+2004,A10,2714120.30917445
Pta+2004,A11,2770830.15756712
Pta+1949,A1,2513955.78755813
Pta+1949,A2,2570663.20056343
Pta+1949,A3,2590921.80806107
Pta+1949,A4,2566313.03249629
Pta+1949,A5,2557613.06014331
Pta+1949,A6,2591851.36350093
Pta+1949,A7,2598918.1687663
Pta+1949,A8,2648563.23526429
Pta+1949,A9,2622455.19158038
Pta+1949,A10,2702562.6376735
Pta+1949,A11,2749431.65290812
Pta+5014,A1,2616178.57470195
Pta+5014,A2,2715046.67436144
Pta+5014,A3,2664188.99397529
Pta+5014,A4,2674096.32270844
Pta+5014,A5,2637296.13606346
Pta+5014,A6,2676241.32942261
Pta+5014,A7,2624307.97612684
Pta+5014,A8,2597845.53603598
Pta+5014,A9,2763197.16354411
Pta+5014,A10,2831468.91671528
Pta+5014,A11,2779459.10945765
