Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
Pta+1410,480,3342.365816,3256.763109,3330.476545,3282.919482,3232.984596,3466.014331,3401.812194,3504.060067,3370.900072,3442.235756,3855.983979
Pta+1410,540,3287.675187,3292.430892,3368.522216,3408.945762,3553.995122,3430.346471,3463.636474,3532.594381,3494.548631,3699.044746,3744.22419
Pta+1410,600,3439.857899,3430.346471,3466.014331,3392.30077,3575.39587,3508.815785,3494.548631,3344.74367,3506.437926,3601.552347,3715.689801
Pta+1410,660,3323.342984,3351.877233,3328.098691,3463.636474,3530.216521,3359.010797,3299.564451,3418.457187,3456.5029,3660.998918,3644.353873
Pta+1410,720,3413.701474,3477.903622,3375.655782,3435.102185,3430.346471,3373.277927,3442.235756,3544.483681,3356.632942,3622.953107,3720.445532
Pta+1410,780,3527.838661,3468.392189,3508.815785,3639.598147,3630.086695,3454.125043,3351.877233,3397.056482,3618.197382,3394.678626,3732.33486
Pta+1186,0,3530.216521,3532.594381,3268.652368,3135.492765,3175.916192,3104.580745,3083.180124,3294.808745,2969.043571,3111.714287,3123.603525
Pta+1186,60,3004.711227,3009.466915,3154.515551,3054.64597,3097.447204,3190.183289,3042.756743,3306.69801,3140.248461,3171.160494,3275.785925
Pta+1186,120,2933.375932,2971.421415,2990.444163,3047.512434,2983.310632,3168.782645,3040.378898,3309.075863,3244.873851,3125.981373,3244.873851
Pta+1186,180,3068.913046,3244.873851,3178.294042,3221.095341,3130.737068,3152.137703,3213.96179,3316.209423,3159.271249,3259.140961,3394.678626
Pta+1186,240,3052.268125,3125.981373,3225.851043,3137.870613,3216.33964,3223.473192,3161.649098,3194.938989,3282.919482,3304.320157,3356.632942
Pta+1186,300,3173.538343,3133.114916,3228.228894,3387.545059,3259.140961,3290.05304,3328.098691,3470.770047,3366.144362,3496.92649,3416.079331
Pta+1186,360,3325.720838,3320.96513,3444.613613,3361.388652,3254.385257,3259.140961,3425.590757,3399.434338,3437.480042,3618.197382,3622.953107
Pta+1186,420,3232.984596,3292.430892,3420.835044,3354.255088,3285.297334,3361.388652,3411.323618,3380.411492,3325.720838,3432.724328,3442.235756
Pta+1186,480,3394.678626,3466.014331,3506.437926,3466.014331,3287.675187,3487.415055,3366.144362,3337.610107,3477.903622,3485.037197,3580.151592
Pta+1186,540,3375.655782,3620.575245,3951.098815,3477.903622,3575.39587,3347.121524,3558.750844,3489.792914,3485.037197,3530.216521,3727.579129
Pta+1186,600,3449.369328,4100.904912,4583.615353,3718.067667,3615.81952,3501.682208,3677.643965,3468.392189,3558.750844,3513.571504,3641.97601
Pta+1186,660,3290.05304,4509.900762,5368.32327,3896.40777,3568.262287,3596.796623,3853.606109,3499.304349,3290.05304,3584.907315,3687.155423
Pta+1186,720,3299.564451,4921.276605,6588.202674,4017.679268,3649.1096,3658.621054,4034.32439,3656.24319,3468.392189,3718.067667,3846.472501
Pta+1186,780,3466.014331,5767.813893,7489.451059,4150.84034,3832.205287,3832.205287,3846.472501,3475.525764,3525.460801,3798.915131,3630.086695
Pta+2009,0,3506.437926,3397.056482,3206.828239,3102.202898,3002.333382,3118.84783,2971.421415,3183.04974,3026.111827,3123.603525,3125.981373
Pta+2009,60,3007.089071,3071.290892,3173.538343,3038.001052,3004.711227,3178.294042,3095.069357,3130.737068,3237.740298,3149.759854,3380.411492
Pta+2009,120,2954.776514,3030.867517,3121.225677,3061.779508,2976.177101,3180.671891,3259.140961,3273.408072,3164.026947,3140.248461,3332.854399
Pta+2009,180,3040.378898,3114.092135,3161.649098,3273.408072,3128.359221,3256.763109,3335.232253,3323.342984,3506.437926,3387.545059,3344.74367
Pta+2009,240,3092.69151,3192.561139,3123.603525,3230.606745,3232.984596,3266.274516,3114.092135,3206.828239,3546.861541,3294.808745,3399.434338
Pta+2009,300,3204.450389,3187.80544,3287.675187,3299.564451,3259.140961,3399.434338,3375.655782,3401.812194,3473.147905,3515.949363,3339.987961
Pta+2009,360,3187.80544,3218.717491,3387.545059,3232.984596,3271.03022,3090.313664,3397.056482,3344.74367,3542.105821,3508.815785,3701.422611
Pta+2009,420,3187.80544,3216.33964,3228.228894,3437.480042,3359.010797,3342.365816,3370.900072,3473.147905,3442.235756,3561.128704,3444.613613
Pta+2009,480,3199.694689,3397.056482,3275.785925,3337.610107,3320.96513,3653.865327,3370.900072,3378.033637,3639.598147,3539.727961,3639.598147
Pta+2009,540,3382.789348,3282.919482,3389.922914,3449.369328,3513.571504,3549.239402,3363.766507,3456.5029,3558.750844,3613.441658,3729.956995
Pta+2009,600,3316.209423,3425.590757,3463.636474,3380.411492,3442.235756,3456.5029,3508.815785,3485.037197,3518.327223,3442.235756,3696.666881
Pta+2009,660,3361.388652,3273.408072,3532.594381,3320.96513,3487.415055,3263.896664,3470.770047,3480.28148,3432.724328,3782.270058,3639.598147
Pta+2009,720,3342.365816,3342.365816,3456.5029,3499.304349,3487.415055,3389.922914,3511.193644,3397.056482,3527.838661,3646.731737,3663.376781
Pta+2009,780,3392.30077,3492.170773,3534.97224,3706.178341,3582.529454,3411.323618,3485.037197,3599.174485,3691.911152,3703.800476,3684.777558
Pta+2004,0,3746.602057,3301.942304,3242.496,3145.004157,3018.978293,3007.089071,3054.64597,3090.313664,3049.890279,3164.026947,3235.362447
Pta+2004,60,3014.222604,3059.401662,3118.84783,2988.066319,3040.378898,3087.935817,3106.958593,3140.248461,3225.851043,3145.004157,3416.079331
Pta+2004,120,3004.711227,2995.19985,2919.108881,3145.004157,3111.714287,3002.333382,3033.245362,3111.714287,3137.870613,3256.763109,3268.652368
Pta+2004,180,3218.717491,3078.424431,3168.782645,3256.763109,3154.515551,3259.140961,3252.007406,3323.342984,3347.121524,3297.186598,3380.411492
Pta+2004,240,2997.577694,3206.828239,3242.496,3335.232253,3216.33964,3228.228894,3280.541629,3194.938989,3335.232253,3375.655782,3359.010797
Pta+2004,300,3061.779508,3149.759854,3149.759854,3266.274516,3304.320157,3389.922914,3380.411492,3392.30077,3449.369328,3506.437926,3539.727961
Pta+2004,360,3323.342984,3356.632942,3320.96513,3330.476545,3254.385257,3316.209423,3351.877233,3330.476545,3306.69801,3542.105821,3699.044746
