Name,Time,N,measurement,sd,se,ci
Pta,0,11,3255.034293,305.64738331617,92.1561535103336,205.336706085986
Pta,60,11,3108.47186927273,133.474373632284,40.2440378605448,89.6693043178865
Pta,120,11,3097.01495481818,123.459569865003,37.2244609109895,82.9412676000201
Pta,180,11,3226.49963,120.315992122695,36.2766365591213,80.8293833367638
Pta,240,11,3292.64713918182,117.502745281906,35.4284107215259,78.9394183927588
Pta,300,11,3355.55219490909,129.794143726765,39.1344067933765,87.1968922257578
Pta,360,11,3327.88260345455,119.051707866406,35.8954405130792,79.9800256163538
Pta,420,11,3346.47312836364,139.108014848747,41.9426445985892,93.4540359851689
Pta,480,11,3467.74374872727,107.92483235065,32.5405613153741,72.5048889322266
Pta,540,11,3422.78060872727,89.8742797243308,27.098114922641,60.3783626747255
Pta,600,11,3468.17610990909,125.448482749611,37.8241407090756,84.2774374568869
Pta,660,11,3462.55573681818,137.802489993693,41.5490140441621,92.576972453521
Pta,720,11,3489.79298463636,111.353836972005,33.5744451093224,74.8085255819617
Pta,780,11,3530.216632,139.946750390629,42.1955328795673,94.0175061892282
Pta+1186,0,11,3211.80029309091,180.636844006024,54.46405771654,121.353483035046
Pta+1186,60,11,3131.601799,101.510865682762,30.6066776012625,68.195927493591
Pta+1186,120,11,3096.36645972727,129.29616394125,38.9842602386734,86.8623448537318
Pta+1186,180,11,3212.66482727273,90.6604678641498,27.3351595657689,60.906531053734
Pta+1186,240,11,3207.47678672727,87.0766729471967,26.2546047416675,58.4989048684523
Pta+1186,300,11,3322.69455763636,118.043558569831,35.5914720631339,79.3027417032527
Pta+1186,360,11,3406.35182518182,124.589076878074,37.5650200892104,83.7000807364145
Pta+1186,420,11,3358.14614890909,68.0105633167045,20.5059563911107,45.69011813217
Pta+1186,480,11,3441.37112145455,85.0280659760393,25.6369264992824,57.1226319785676
Pta+1186,540,11,3558.10249663636,168.043077598163,50.6668942736075,112.892875640506
Pta+1186,600,11,3711.79940909091,340.843584378255,102.768207416592,228.981835693893
Pta+1186,660,11,3831.34272618182,610.693166256743,184.130917682522,410.269251540315
Pta+1186,720,11,4077.99578081818,933.607164881028,281.493151590713,627.205827627329
Pta+1186,780,11,4255.90828081818,1250.8541523274,377.146717338914,840.33525380192
Pta+1410,0,11,3191.26435454545,198.798921375877,59.9401300846499,133.55493263472
Pta+1410,60,11,3132.46653172727,144.846430311397,43.6728419604787,97.3091559487989
Pta+1410,120,11,3109.12035263636,119.122561846029,35.916803791744,80.0276259675528
Pta+1410,180,11,3223.90557527273,90.4448534320832,27.2701493684462,60.7616793073039
Pta+1410,240,11,3265.84223281818,96.9149872265407,29.2209681084111,65.1083743350026
Pta+1410,300,11,3330.26045009091,113.588024595396,34.24807802369,76.309473250441
Pta+1410,360,11,3353.17435918182,141.969623412559,42.8054520443193,95.3764907767832
Pta+1410,420,11,3344.74374581818,115.765196588505,34.9045200787093,77.7721172973072
Pta+1410,480,11,3407.86508609091,171.853216987217,51.8156945238299,115.452562111198
Pta+1410,540,11,3479.63309745455,147.860371687503,44.5815794772669,99.3339493162122
Pta+1410,600,11,3497.79122736364,103.895181720686,31.3255759357551,69.7977328033022
Pta+1410,660,11,3439.64182081818,126.574696066679,38.1637068005861,85.0340378581987
Pta+1410,720,11,3472.06713445455,113.80668599251,34.3140069155409,76.4563719758424
Pta+1410,780,11,3520.27282754545,121.419118993579,36.6092418252014,81.5704740524921
Pta+1949,0,11,3220.23083709091,172.210737994223,51.9234911633671,115.692747991864
Pta+1949,60,11,3110.20127381818,169.085775541476,50.9812795324844,113.593369650301
Pta+1949,120,11,3102.63529109091,100.111716380199,30.1848182137815,67.2559662022695
Pta+1949,180,11,3217.42053190909,94.0581338302767,28.359594399642,63.1891141084146
Pta+1949,240,11,3231.25530427273,98.1397770267699,29.5902561279033,65.9311993188063
Pta+1949,300,11,3343.23056672727,116.438545430228,35.107542393347,78.2244792043715
Pta+1949,360,11,3428.617258,155.658343825514,46.9327565415786,104.572698281104
Pta+1949,420,11,3330.90892745455,89.0208025001702,26.8407818572179,59.8049888737554
Pta+1949,480,11,3476.82280390909,68.6156503918772,20.6883970087326,46.0966211604738
Pta+1949,540,11,3462.12338690909,129.789568462275,39.1330272992282,87.1938185212499
Pta+1949,600,11,3463.20420090909,106.854638802075,32.217885819585,71.785923123475
Pta+1949,660,11,3462.12341609091,148.246752688301,44.6980777323368,99.5935236045221
Pta+1949,720,11,3497.79132227273,165.794182867967,49.9888269996923,111.382047603235
Pta+1949,780,11,3536.91782436364,104.570806569143,31.5292844922435,70.251623752496
Pta+2004,0,11,3186.94101718182,209.842905594611,63.2700166159359,140.974382187784
Pta+2004,60,11,3122.09042863636,118.178298575304,35.6320977033523,79.3932612706101
Pta+2004,120,11,3089.66522936364,110.615092263808,33.351705199054,74.3122301340049
Pta+2004,180,11,3248.76492654545,89.6060115299213,27.0172290186372,60.1981376494365
Pta+2004,240,11,3252.00747,106.473523693929,32.1029752908888,71.5298865099848
Pta+2004,300,11,3326.36948,155.199649780652,46.7944550833624,104.264543428766
Pta+2004,360,11,3375.655876,128.848334357928,38.8492345388641,86.56148884597
Pta+2004,420,11,3358.14622863636,136.677135533181,41.2097069076467,91.8209490398947
Pta+2004,480,11,3463.42037490909,111.305357708605,33.5598280614304,74.7759567696522
Pta+2004,540,11,3445.91071909091,127.995789929289,38.5921827218728,85.9887417055582
Pta+2004,600,11,3503.19547772727,123.517259289293,37.241854926875,82.9800238826066
Pta+2004,660,11,3446.99155090909,119.054475613291,35.8962750201639,79.9818850140116
Pta+2004,720,11,3518.32735227273,151.173001227374,45.5803748639215,101.559404122402
Pta+2004,780,11,3626.19581981818,174.322861366258,52.5603203211834,117.111691780472
Pta+2009,0,11,3160.35223972727,162.726914308102,49.0640107320262,109.321428546299
Pta+2009,60,11,3133.33115418182,110.790708227336,33.4046554043468,74.4302105436384
Pta+2009,120,11,3135.92518618182,122.784574090595,37.0209420274633,82.4877992685224
Pta+2009,180,11,3261.08658409091,138.041697773096,41.6211379033634,92.7376744263626
Pta+2009,240,11,3245.52245718182,133.240823628604,40.1736198849091,89.5124032904943
Pta+2009,300,11,3340.420361,104.765026133127,31.5878438941235,70.3821022309741
Pta+2009,360,11,3352.95825809091,178.910105025461,53.9434263247757,120.193444003492
Pta+2009,420,11,3369.38697081818,118.446156952048,35.712860042681,79.5732109766456
Pta+2009,480,11,3432.07596581818,159.529578039149,48.0999775745072,107.173428813428
Pta+2009,540,11,3480.93008018182,127.985778713773,38.5891642268217,85.9820160794603
Pta+2009,600,11,3466.87905854545,95.2644900881703,28.7233244969993,63.9995552699732
Pta+2009,660,11,3458.66472854545,156.752880444334,47.2627717492086,105.308017986971
Pta+2009,720,11,3478.55219590909,108.869022128531,32.8252452448396,73.1392042560047
Pta+2009,780,11,3571.28873309091,116.932208717009,35.2563874747131,78.5561267130905
Pta+5014,0,11,3195.155232,114.928879111632,34.6523608717634,77.2102715714251
Pta+5014,60,11,3115.17308818182,141.586392533712,42.6899035867545,95.1190327691958
Pta+5014,120,11,3083.82868709091,102.661884907059,30.9537229552149,68.9691927301336
Pta+5014,180,11,3262.167402,121.917280324783,36.7594431179895,81.9051433885719
Pta+5014,240,11,3301.29388672727,124.560025729193,37.5562608382499,83.6805639090352
Pta+5014,300,11,3333.07071481818,160.966665339309,48.5332756986541,108.138877198332
Pta+5014,360,11,3424.07778227273,190.739829742376,57.5102225301574,128.14076120582
Pta+5014,420,11,3447.85626263636,143.399901447241,43.2366970976765,96.3373646348951
Pta+5014,480,11,3613.87409281818,130.457009194553,39.3342682518432,87.6422113063821
Pta+5014,540,11,3616.25201172727,164.271439998346,49.5297027496268,110.359055023775
Pta+5014,600,11,3699.69341518182,168.1910200909,50.711500613513,112.992264759494
Pta+5014,660,11,3673.96919709091,140.96288416324,42.5019087396181,94.700154146318
Pta+5014,720,11,3763.89580518182,174.963430433374,52.7534591619047,117.542031935311
Pta+5014,780,11,3768.86765745455,147.052501758789,44.3379975288163,98.7912149132269
Pta+Pa20,0,11,3260.87087763636,316.86120727451,95.537248649871,212.870255528651
Pta+Pa20,60,11,3118.19948981818,169.945816342634,51.2405915908332,114.171152922297
Pta+Pa20,120,11,3115.60537263636,104.767182307466,31.5884940051478,70.3835507686054
Pta+Pa20,180,11,3255.898542,136.8465263951,41.2607801741829,91.934747369362
Pta+Pa20,240,11,3283.13573045455,118.889939681772,35.8466655702204,79.8713482711667
Pta+Pa20,300,11,3341.06886809091,106.065976638084,31.9800952301025,71.2560926724123
Pta+Pa20,360,11,3354.25522672727,156.41875157026,47.1620281031242,105.08354715504
Pta+Pa20,420,11,3319.452004,96.8184676786327,29.1918663697433,65.0435316204165
Pta+Pa20,480,11,3474.66124372727,165.637181905457,49.9414894283859,111.276572921448
Pta+Pa20,540,11,3384.518818,145.765065281306,43.949820825432,97.9263033189804
Pta+Pa20,600,11,3422.78069636364,153.300216125316,46.2217542880057,102.988486536069
Pta+Pa20,660,11,3498.65619027273,247.542558473761,74.6368896456433,166.30135361087
Pta+Pa20,720,11,3513.57154572727,86.1362748149544,25.9710640363767,57.8671368068743
Pta+Pa20,780,11,3536.70163936364,90.0897712803384,27.163088071438,60.523131871896
